"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;82;0;28;0;0;13;0;0;0;2;0;0;0;327
"Site_f01_s02";"F01";1;100;91;18;60;87;0;9;0;34;85;0;0;14;12;258
"Site_f01_s03";"F01";1;100;79;0;0;71;0;13;43;21;0;5;0;10;0;174
"Site_f01_s04";"F01";1;100;93;11;0;220;69;40;0;29;0;1;0;5;0;240
"Site_f01_s05";"F01";1;100;90;13;67;137;123;0;0;14;0;3;0;8;0;93
"Site_f01_s06";"F01";1;100;54;0;0;0;0;10;0;0;0;0;5;0;5;79
"Site_f01_s07";"F01";1;100;93;45;0;179;0;5;0;52;104;2;0;9;0;165
"Site_f01_s08";"F01";1;100;89;0;0;149;98;2;17;91;52;1;0;35;0;158
"Site_f01_s09";"F01";1;100;94;11;0;64;0;8;59;132;0;2;1;5;0;565
"Site_f01_s10";"F01";1;100;89;10;88;0;0;4;0;112;103;0;0;0;0;230
"Site_f02_s01";"F02";2;100;76;0;0;80;0;7;0;17;134;0;0;3;0;23
"Site_f02_s02";"F02";2;100;86;8;0;80;0;0;0;0;22;3;1;15;12;142
"Site_f02_s03";"F02";2;100;72;0;53;0;0;0;0;42;0;0;0;5;8;178
"Site_f02_s04";"F02";2;100;92;0;0;0;0;11;32;54;74;3;0;0;0;457
"Site_f02_s05";"F02";2;100;90;15;0;250;0;3;29;71;41;3;0;15;0;68
"Site_f02_s06";"F02";2;100;81;0;0;139;0;12;0;29;80;0;3;9;0;210
"Site_f02_s07";"F02";2;100;81;53;0;0;0;5;15;51;0;5;6;7;0;138
"Site_f02_s08";"F02";2;100;75;0;0;181;0;10;17;36;0;2;0;0;0;104
"Site_f02_s09";"F02";2;100;90;0;0;0;0;3;13;103;13;4;0;30;13;374
"Site_f02_s10";"F02";2;100;95;9;0;77;93;14;0;40;0;0;1;0;1;228
