"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;3;0;153;0;11;25;56;44;3;0;14;30;103
"Site_f01_s02";"F01";1;100;90;2;0;1;189;16;0;72;61;3;3;5;0;82
"Site_f01_s03";"F01";1;100;89;1;0;295;0;5;38;2;52;2;0;14;2;318
"Site_f01_s04";"F01";1;100;77;8;0;0;0;31;27;50;40;0;0;47;7;118
"Site_f01_s05";"F01";1;100;77;31;0;0;0;8;1;108;1;3;1;6;0;102
"Site_f01_s06";"F01";1;100;71;23;0;1;0;10;0;60;31;0;0;13;0;78
"Site_f01_s07";"F01";1;100;96;4;0;154;1;5;36;116;1;0;1;14;0;500
"Site_f01_s08";"F01";1;100;90;4;0;106;0;10;12;119;34;2;1;8;1;205
"Site_f01_s09";"F01";1;100;86;5;0;118;0;13;2;114;1;4;0;12;1;61
"Site_f01_s10";"F01";1;100;67;18;0;0;0;10;0;65;0;0;0;12;10;113
"Site_f02_s01";"F02";2;100;93;63;0;103;169;6;50;33;23;6;1;29;0;147
"Site_f02_s02";"F02";2;100;81;0;1;46;0;2;1;35;38;5;1;10;0;214
"Site_f02_s03";"F02";2;100;87;20;3;43;0;12;25;49;52;0;3;7;1;211
"Site_f02_s04";"F02";2;100;72;0;36;0;1;4;20;34;0;2;0;0;1;92
"Site_f02_s05";"F02";2;100;91;27;2;116;1;5;10;74;1;0;5;9;9;231
"Site_f02_s06";"F02";2;100;97;21;1;205;164;11;3;40;37;0;4;23;2;184
"Site_f02_s07";"F02";2;100;84;6;22;2;0;3;19;34;90;6;0;0;10;372
"Site_f02_s08";"F02";2;100;85;1;0;1;1;1;0;102;93;3;1;28;1;133
"Site_f02_s09";"F02";2;100;97;20;183;84;0;2;24;59;30;3;1;8;3;222
"Site_f02_s10";"F02";2;100;90;1;21;136;76;12;38;24;49;0;0;3;16;134
"Site_f03_s01";"F03";3;100;58;2;0;70;0;0;28;0;19;0;9;4;3;66
"Site_f03_s02";"F03";3;100;77;0;108;0;0;5;29;35;50;0;0;12;4;84
"Site_f03_s03";"F03";3;100;93;1;95;218;0;12;3;35;2;4;1;9;6;202
"Site_f03_s04";"F03";3;100;69;1;39;1;0;3;19;69;1;5;0;12;1;36
"Site_f03_s05";"F03";3;100;69;35;18;45;0;1;0;45;0;3;0;3;0;135
"Site_f03_s06";"F03";3;100;94;69;1;143;0;25;19;56;128;5;1;3;2;364
"Site_f03_s07";"F03";3;100;95;2;1;184;0;24;37;67;108;0;17;13;1;366
"Site_f03_s08";"F03";3;100;75;0;1;101;0;30;22;18;0;2;0;1;5;129
"Site_f03_s09";"F03";3;100;72;18;1;0;0;16;2;66;25;1;3;1;0;210
"Site_f03_s10";"F03";3;100;66;30;1;2;0;7;0;43;0;1;1;3;5;173
"Site_f04_s01";"F04";4;100;80;0;1;64;1;18;18;7;0;4;0;2;0;256
"Site_f04_s02";"F04";4;100;82;1;38;69;0;2;18;20;7;4;2;0;5;185
"Site_f04_s03";"F04";4;100;79;0;44;0;0;13;32;27;50;4;0;8;0;144
"Site_f04_s04";"F04";4;100;88;14;0;19;0;0;20;36;17;6;0;8;1;295
