"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;81;3;26;4;3;15;1;4;5;6;0;3;2;297
"Site_f01_s02";"F01";1;100;90;19;62;75;4;17;5;39;75;8;0;19;16;227
"Site_f01_s03";"F01";1;100;76;4;0;70;3;15;42;20;4;4;0;12;0;152
"Site_f01_s04";"F01";1;100;93;15;6;194;63;35;2;35;5;6;0;11;2;226
"Site_f01_s05";"F01";1;100;89;18;57;132;106;7;1;18;9;11;1;10;1;88
"Site_f01_s06";"F01";1;100;49;1;1;1;1;11;0;0;1;1;4;3;3;71
"Site_f01_s07";"F01";1;100;91;50;1;172;2;12;1;57;92;4;0;16;0;148
"Site_f01_s08";"F01";1;100;88;7;3;134;81;12;13;81;57;6;0;40;1;161
"Site_f01_s09";"F01";1;100;93;17;3;74;1;20;56;133;2;8;3;10;5;514
"Site_f01_s10";"F01";1;100;86;14;83;8;5;12;1;113;100;3;0;8;0;211
"Site_f02_s01";"F02";2;100;73;3;0;65;1;10;2;29;111;3;1;6;3;25
"Site_f02_s02";"F02";2;100;83;10;0;86;0;2;4;2;25;6;2;14;12;131
"Site_f02_s03";"F02";2;100;65;1;44;4;1;6;3;38;5;4;2;7;7;150
"Site_f02_s04";"F02";2;100;88;6;0;5;1;17;37;54;76;9;3;6;1;396
"Site_f02_s05";"F02";2;100;90;17;0;229;1;10;26;67;47;7;3;21;4;63
"Site_f02_s06";"F02";2;100;78;5;1;116;1;19;2;30;77;6;2;14;4;202
"Site_f02_s07";"F02";2;100;76;46;0;5;1;12;18;50;5;7;9;7;1;131
"Site_f02_s08";"F02";2;100;70;3;0;167;0;15;19;34;1;4;4;8;3;104
"Site_f02_s09";"F02";2;100;88;3;2;3;2;14;14;100;21;7;4;31;14;341
"Site_f02_s10";"F02";2;100;91;14;0;81;83;21;2;46;7;5;3;2;3;199
"Site_f03_s01";"F03";3;100;81;1;2;6;1;18;1;47;44;4;1;6;3;243
"Site_f03_s02";"F03";3;100;84;50;3;4;2;15;1;56;26;7;6;8;4;169
"Site_f03_s03";"F03";3;100;82;3;34;4;55;12;19;51;3;4;2;8;2;97
"Site_f03_s04";"F03";3;100;74;0;0;78;0;9;12;19;34;1;5;9;2;102
"Site_f03_s05";"F03";3;100;74;3;1;62;0;15;20;66;27;6;1;3;13;65
"Site_f03_s06";"F03";3;100;79;0;1;114;4;10;17;34;5;0;3;5;10;226
"Site_f03_s07";"F03";3;100;84;51;0;2;0;16;10;5;2;7;3;17;3;410
"Site_f03_s08";"F03";3;100;89;1;1;118;4;14;1;21;3;9;4;12;6;279
"Site_f03_s09";"F03";3;100;84;0;0;3;2;11;2;4;1;7;1;15;2;280
"Site_f03_s10";"F03";3;100;90;1;58;576;78;34;6;30;66;5;9;13;6;98
"Site_f04_s01";"F04";4;100;83;82;0;68;5;15;4;79;33;5;7;0;12;161
"Site_f04_s02";"F04";4;100;84;6;0;66;35;27;27;48;43;5;2;5;9;243
"Site_f04_s03";"F04";4;100;79;2;1;0;3;12;26;22;27;6;1;5;3;135
"Site_f04_s04";"F04";4;100;77;65;0;57;0;17;43;26;29;3;8;1;6;30
"Site_f04_s05";"F04";4;100;66;0;0;2;0;1;18;27;5;2;5;10;2;157
"Site_f04_s06";"F04";4;100;74;51;1;1;0;6;23;17;0;5;2;7;2;100
"Site_f04_s07";"F04";4;100;79;51;0;1;4;4;17;35;46;11;4;6;20;60
"Site_f04_s08";"F04";4;100;82;4;2;0;3;87;43;40;8;6;6;7;9;280
"Site_f04_s09";"F04";4;100;67;3;1;1;43;11;12;25;3;12;2;0;3;72
"Site_f04_s10";"F04";4;100;85;54;49;1;75;44;7;97;16;7;9;2;13;102
"Site_f05_s01";"F05";5;100;75;1;1;33;1;4;20;44;34;10;4;11;13;196
"Site_f05_s02";"F05";5;100;78;37;75;1;3;11;1;12;18;2;0;14;10;90
"Site_f05_s03";"F05";5;100;65;2;1;0;1;23;42;2;12;4;2;3;10;138
"Site_f05_s04";"F05";5;100;82;3;1;0;1;14;27;24;19;14;2;6;5;306
"Site_f05_s05";"F05";5;100;73;2;1;3;60;1;3;45;16;13;1;2;0;139
"Site_f05_s06";"F05";5;100;83;38;44;3;43;4;14;20;2;18;7;12;8;73
"Site_f05_s07";"F05";5;100;76;16;1;1;1;14;2;16;50;6;2;5;2;144
"Site_f05_s08";"F05";5;100;72;25;0;2;0;14;3;6;32;4;2;0;4;169
"Site_f05_s09";"F05";5;100;85;21;44;64;2;24;14;21;25;12;2;1;1;186
"Site_f05_s10";"F05";5;100;86;1;0;0;18;8;58;19;63;2;3;4;2;240
"Site_f06_s01";"F06";6;100;66;0;2;0;3;44;21;11;5;7;2;5;1;104
"Site_f06_s02";"F06";6;100;88;1;32;84;24;4;21;69;14;2;5;10;2;153
"Site_f06_s03";"F06";6;100;81;2;155;60;0;11;24;13;14;2;5;13;8;110
"Site_f06_s04";"F06";6;100;77;34;3;76;0;20;24;5;26;2;6;3;11;132
"Site_f06_s05";"F06";6;100;83;96;2;0;2;19;43;30;15;8;10;1;15;163
"Site_f06_s06";"F06";6;100;80;29;0;75;40;4;21;5;47;3;6;8;2;110
"Site_f06_s07";"F06";6;100;66;79;3;3;1;4;19;3;11;19;5;1;0;133
"Site_f06_s08";"F06";6;100;86;13;2;1;30;67;12;26;20;6;8;4;1;184
"Site_f06_s09";"F06";6;100;72;3;56;3;0;2;36;42;11;5;2;4;11;136
"Site_f06_s10";"F06";6;100;90;4;71;39;2;17;3;26;23;5;10;5;14;210
"Site_f07_s01";"F07";7;100;71;0;2;0;68;15;18;2;20;2;2;0;3;45
"Site_f07_s02";"F07";7;100;82;2;0;0;38;21;24;14;27;4;3;5;1;156
"Site_f07_s03";"F07";7;100;76;1;2;0;26;1;38;0;7;2;7;0;2;158
"Site_f07_s04";"F07";7;100;86;75;6;30;22;75;8;11;14;8;7;1;8;174
"Site_f07_s05";"F07";7;100;77;1;1;2;43;23;8;2;16;2;12;8;9;279
"Site_f07_s06";"F07";7;100;80;34;54;3;89;30;32;10;4;1;4;1;5;123
"Site_f07_s07";"F07";7;100;79;1;39;1;2;43;2;11;19;4;1;2;2;185
"Site_f07_s08";"F07";7;100;76;0;24;0;2;69;4;0;8;13;5;4;4;97
"Site_f07_s09";"F07";7;100;84;135;27;1;98;28;19;23;12;11;5;0;8;63
"Site_f07_s10";"F07";7;100;81;4;2;0;36;25;18;8;10;0;5;2;7;187
