"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;80;10;1;107;5;10;11;55;55;13;3;48;4;106
"Site_f01_s02";"F01";1;100;75;4;0;86;1;17;9;30;5;9;1;20;2;129
"Site_f01_s03";"F01";1;100;88;12;99;107;2;17;12;58;23;17;3;35;12;116
"Site_f01_s04";"F01";1;100;89;38;4;100;146;34;21;60;17;12;3;34;4;118
"Site_f01_s05";"F01";1;100;82;9;0;193;4;30;14;72;13;23;5;28;6;113
"Site_f01_s06";"F01";1;100;81;2;0;22;3;2;19;47;85;9;2;15;6;94
"Site_f01_s07";"F01";1;100;53;2;1;32;1;12;14;11;4;6;2;19;0;57
"Site_f01_s08";"F01";1;100;85;10;3;189;5;19;49;64;63;11;10;48;4;118
"Site_f01_s09";"F01";1;100;58;7;1;9;0;6;7;30;7;5;1;18;1;119
"Site_f01_s10";"F01";1;100;84;14;4;196;1;11;12;28;41;12;3;24;0;97
"Site_f02_s01";"F02";2;100;63;26;1;3;0;9;13;34;21;6;3;3;4;39
"Site_f02_s02";"F02";2;100;81;25;2;17;0;19;16;24;6;35;11;14;15;422
"Site_f02_s03";"F02";2;100;88;12;4;197;0;38;11;40;4;24;10;24;19;119
"Site_f02_s04";"F02";2;100;80;11;2;150;0;13;9;91;4;25;7;20;10;82
"Site_f02_s05";"F02";2;100;80;21;59;72;0;17;10;47;4;12;3;11;7;97
"Site_f02_s06";"F02";2;100;59;3;0;5;0;9;8;23;3;10;2;13;7;122
"Site_f02_s07";"F02";2;100;85;27;1;145;0;15;13;21;5;21;19;10;11;88
"Site_f02_s08";"F02";2;100;53;1;1;5;0;15;33;30;1;11;4;21;5;70
"Site_f02_s09";"F02";2;100;86;13;2;109;0;16;16;59;5;23;7;18;13;254
"Site_f02_s10";"F02";2;100;70;9;1;5;0;25;22;14;25;18;4;9;4;141
