"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;91;16;0;33;0;6;29;28;61;0;0;10;0;66
"Site_f01_s02";"F01";1;100;93;0;0;68;0;0;0;45;14;2;0;2;11;78
"Site_f01_s03";"F01";1;100;87;0;0;0;0;3;17;29;0;0;5;13;0;85
"Site_f01_s04";"F01";1;100;99;10;42;0;85;0;0;40;51;0;1;10;0;80
"Site_f01_s05";"F01";1;100;97;21;0;79;57;0;0;52;0;0;2;10;0;81
"Site_f01_s06";"F01";1;100;89;0;0;0;78;8;0;58;0;0;0;11;0;43
"Site_f01_s07";"F01";1;100;84;14;0;60;0;11;12;0;20;5;0;9;14;38
"Site_f01_s08";"F01";1;100;88;0;0;50;66;3;2;27;0;0;0;15;0;57
"Site_f01_s09";"F01";1;100;92;0;0;56;0;7;0;58;0;0;1;4;0;64
"Site_f01_s10";"F01";1;100;84;0;0;0;0;5;36;45;27;0;0;0;0;61
"Site_f02_s01";"F02";2;100;82;0;0;0;0;12;0;26;45;1;0;19;0;50
"Site_f02_s02";"F02";2;100;88;0;0;45;0;2;0;14;0;0;0;1;0;77
"Site_f02_s03";"F02";2;100;86;10;0;75;0;4;17;20;30;2;0;15;0;36
"Site_f02_s04";"F02";2;100;56;0;0;0;0;4;0;17;0;0;0;0;0;47
"Site_f02_s05";"F02";2;100;82;0;0;56;0;0;0;42;26;3;0;6;6;42
"Site_f02_s06";"F02";2;100;94;0;0;51;0;5;20;25;22;0;0;7;0;85
"Site_f02_s07";"F02";2;100;94;17;0;71;64;9;0;25;0;0;0;14;0;56
"Site_f02_s08";"F02";2;100;85;17;0;0;0;6;8;28;23;0;3;8;0;70
"Site_f02_s09";"F02";2;100;86;0;0;67;0;0;14;21;20;0;0;0;0;65
"Site_f02_s10";"F02";2;100;77;0;0;62;0;0;0;10;35;5;0;6;0;37
"Site_f03_s01";"F03";3;100;83;0;0;0;0;0;0;27;30;0;0;7;0;73
"Site_f03_s02";"F03";3;100;72;0;0;0;0;12;0;21;20;0;0;5;0;64
"Site_f03_s03";"F03";3;100;90;0;42;63;0;12;0;29;21;2;8;10;3;67
"Site_f03_s04";"F03";3;100;66;0;0;0;0;19;0;16;0;1;0;6;7;44
"Site_f03_s05";"F03";3;100;85;22;0;61;0;13;20;0;0;0;6;3;5;65
"Site_f03_s06";"F03";3;100;66;0;0;21;0;15;11;27;17;4;0;2;0;27
"Site_f03_s07";"F03";3;100;60;0;0;0;0;0;10;18;0;0;0;4;0;48
"Site_f03_s08";"F03";3;100;88;0;0;59;0;10;11;17;19;0;0;9;13;69
"Site_f03_s09";"F03";3;100;93;40;0;67;52;12;0;33;0;0;0;12;0;67
"Site_f03_s10";"F03";3;100;83;0;43;0;0;9;31;11;15;0;0;3;0;63
"Site_f04_s01";"F04";4;100;94;30;0;47;61;13;22;0;31;5;3;0;3;58
"Site_f04_s02";"F04";4;100;94;0;0;0;0;16;14;26;15;6;8;7;0;89
"Site_f04_s03";"F04";4;100;79;33;0;0;0;13;24;46;19;0;5;0;5;45
"Site_f04_s04";"F04";4;100;81;22;0;0;0;15;13;27;0;2;3;14;0;64
"Site_f04_s05";"F04";4;100;89;0;0;52;46;16;14;14;24;3;0;10;0;43
"Site_f04_s06";"F04";4;100;90;0;48;37;0;4;0;35;27;5;0;8;0;64
"Site_f04_s07";"F04";4;100;95;0;0;35;47;28;13;41;51;0;0;0;4;87
"Site_f04_s08";"F04";4;100;86;0;0;0;60;3;15;14;11;0;0;0;7;65
"Site_f04_s09";"F04";4;100;89;44;37;0;37;0;12;24;10;2;0;0;3;61
"Site_f04_s10";"F04";4;100;89;27;0;60;29;0;0;36;45;3;4;0;3;36
"Site_f05_s01";"F05";5;100;87;0;0;38;0;17;32;16;10;0;0;0;0;71
"Site_f05_s02";"F05";5;100;86;0;0;29;0;18;13;19;9;5;0;3;3;78
"Site_f05_s03";"F05";5;100;84;0;36;0;0;9;6;39;0;7;0;0;4;55
"Site_f05_s04";"F05";5;100;61;0;0;0;0;0;5;6;19;0;9;0;4;51
"Site_f05_s05";"F05";5;100;95;50;0;56;0;10;7;15;0;2;0;0;4;85
"Site_f05_s06";"F05";5;100;95;30;30;37;0;0;17;14;6;6;0;4;0;86
"Site_f05_s07";"F05";5;100;89;0;0;53;0;17;0;21;18;1;5;0;0;72
"Site_f05_s08";"F05";5;100;69;19;36;0;0;0;16;8;6;3;5;0;8;43
"Site_f05_s09";"F05";5;100;86;27;0;23;26;0;12;33;12;6;0;0;0;51
"Site_f05_s10";"F05";5;100;77;14;0;0;17;0;38;0;0;0;8;2;4;56
"Site_f06_s01";"F06";6;100;77;0;0;0;0;20;13;4;0;5;0;2;4;64
"Site_f06_s02";"F06";6;100;77;0;0;53;0;23;0;0;6;4;4;0;0;58
