"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;78;1;0;44;0;8;0;21;49;1;4;5;0;27
"Site_f01_s02";"F01";1;100;87;7;1;58;0;3;13;44;0;1;1;2;0;76
"Site_f01_s03";"F01";1;100;86;11;1;49;0;4;10;0;2;3;4;14;0;67
"Site_f01_s04";"F01";1;100;90;18;17;64;0;4;12;47;31;1;2;12;5;75
"Site_f01_s05";"F01";1;100;70;1;22;1;0;3;14;42;0;1;2;2;0;38
"Site_f01_s06";"F01";1;100;90;21;3;60;0;10;0;29;11;4;1;2;0;59
"Site_f01_s07";"F01";1;100;90;2;1;47;0;6;20;14;4;1;2;6;0;73
"Site_f01_s08";"F01";1;100;90;12;1;57;0;4;16;36;27;0;0;11;0;55
"Site_f01_s09";"F01";1;100;97;1;49;68;0;6;13;27;68;0;5;24;0;74
"Site_f01_s10";"F01";1;100;89;2;0;51;0;9;4;51;51;1;1;24;0;41
"Site_f02_s01";"F02";2;100;82;2;0;39;0;5;1;18;13;2;1;12;7;68
"Site_f02_s02";"F02";2;100;93;18;2;77;1;8;1;36;36;2;0;18;2;54
"Site_f02_s03";"F02";2;100;85;21;1;44;0;1;20;28;34;3;3;9;2;74
"Site_f02_s04";"F02";2;100;71;1;0;49;0;10;0;15;1;8;0;8;0;29
"Site_f02_s05";"F02";2;100;89;26;0;62;0;7;2;2;41;6;0;2;11;46
"Site_f02_s06";"F02";2;100;94;23;34;0;46;16;4;27;4;4;0;14;0;60
"Site_f02_s07";"F02";2;100;93;28;1;39;0;6;13;24;0;2;1;7;0;84
"Site_f02_s08";"F02";2;100;87;15;1;65;0;6;1;27;38;0;5;10;2;44
"Site_f02_s09";"F02";2;100;84;1;37;70;0;1;4;28;3;6;6;17;17;26
"Site_f02_s10";"F02";2;100;78;19;0;1;1;10;15;28;26;1;0;3;2;46
"Site_f03_s01";"F03";3;100;88;0;0;42;1;23;21;3;22;1;0;2;0;75
"Site_f03_s02";"F03";3;100;88;0;43;0;3;13;15;40;2;4;11;5;0;62
"Site_f03_s03";"F03";3;100;84;1;0;50;0;2;9;3;21;0;0;0;0;69
"Site_f03_s04";"F03";3;100;82;0;0;46;41;17;2;31;0;1;2;13;1;43
"Site_f03_s05";"F03";3;100;85;21;1;4;0;1;6;41;43;1;0;15;1;52
"Site_f03_s06";"F03";3;100;78;13;0;24;0;10;12;29;26;5;0;2;1;52
"Site_f03_s07";"F03";3;100;93;30;0;2;79;9;3;26;2;0;1;2;11;53
"Site_f03_s08";"F03";3;100;88;1;0;23;1;16;0;20;22;2;5;14;4;71
"Site_f03_s09";"F03";3;100;88;0;2;51;0;10;9;24;2;2;0;13;2;74
"Site_f03_s10";"F03";3;100;89;0;0;32;44;12;6;21;19;1;0;5;0;69
"Site_f04_s01";"F04";4;100;90;0;56;33;37;7;15;39;28;9;1;6;7;23
