"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;2;0;1;0;14;12;37;21;1;0;6;0;62
"Site_f01_s02";"F01";1;100;77;0;0;46;0;2;3;14;0;1;12;10;3;68
"Site_f01_s03";"F01";1;100;92;0;23;60;0;3;10;40;35;2;9;9;0;49
"Site_f01_s04";"F01";1;100;89;0;1;66;0;11;23;54;20;2;0;1;20;60
"Site_f01_s05";"F01";1;100;95;1;26;72;0;6;12;31;64;3;0;4;0;45
"Site_f01_s06";"F01";1;100;94;21;0;76;0;6;18;39;1;2;1;12;0;72
"Site_f01_s07";"F01";1;100;77;1;0;1;0;2;1;36;40;0;1;14;0;53
"Site_f01_s08";"F01";1;100;90;5;1;75;0;3;23;27;4;4;4;7;1;48
"Site_f01_s09";"F01";1;100;91;14;1;82;0;1;3;27;1;2;0;7;10;45
"Site_f01_s10";"F01";1;100;88;12;0;42;0;1;1;33;0;2;0;6;1;61
"Site_f02_s01";"F02";2;100;93;11;22;62;0;13;26;18;41;6;1;8;9;70
"Site_f02_s02";"F02";2;100;75;0;0;37;0;3;2;47;0;0;0;5;1;39
"Site_f02_s03";"F02";2;100;82;1;35;1;0;2;9;28;15;0;0;11;2;63
"Site_f02_s04";"F02";2;100;92;32;0;84;0;12;24;33;28;1;3;5;6;53
"Site_f02_s05";"F02";2;100;83;21;0;39;0;4;21;35;1;3;0;11;7;38
"Site_f02_s06";"F02";2;100;85;0;0;53;0;6;14;57;22;5;4;4;0;37
"Site_f02_s07";"F02";2;100;82;11;1;0;34;5;8;34;35;5;1;14;4;43
"Site_f02_s08";"F02";2;100;75;30;0;56;0;8;1;22;2;1;0;1;0;25
"Site_f02_s09";"F02";2;100;71;1;0;1;0;5;2;60;1;0;0;16;1;34
"Site_f02_s10";"F02";2;100;82;0;0;46;0;5;19;37;16;0;5;7;0;37
"Site_f03_s01";"F03";3;100;87;40;0;52;0;2;21;35;1;1;0;8;0;62
