"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;80;2;1;4;0;18;16;64;33;7;0;7;3;130
"Site_f01_s02";"F01";1;100;78;0;3;99;0;5;3;30;1;6;12;14;4;249
"Site_f01_s03";"F01";1;100;89;2;37;158;0;4;18;67;69;8;10;14;2;95
"Site_f01_s04";"F01";1;100;88;3;3;149;0;15;40;122;25;6;3;6;25;203
"Site_f01_s05";"F01";1;100;94;7;36;338;0;13;12;69;156;6;3;6;3;86
"Site_f01_s06";"F01";1;100;95;27;0;393;0;15;24;77;0;5;2;19;5;346
"Site_f01_s07";"F01";1;100;76;1;1;4;0;5;3;59;63;4;2;18;2;134
"Site_f01_s08";"F01";1;100;91;8;0;184;0;1;35;38;1;6;2;16;2;105
"Site_f01_s09";"F01";1;100;91;19;2;352;0;6;1;34;5;5;6;7;13;82
"Site_f01_s10";"F01";1;100;85;13;1;71;0;7;3;42;1;7;2;12;1;170
"Site_f02_s01";"F02";2;100;93;16;27;244;1;19;40;31;99;13;5;10;12;226
"Site_f02_s02";"F02";2;100;72;2;0;58;0;4;5;113;1;1;1;6;0;56
"Site_f02_s03";"F02";2;100;82;4;54;5;0;3;16;36;19;3;2;9;1;149
"Site_f02_s04";"F02";2;100;92;54;1;668;1;30;33;73;52;8;4;11;17;138
"Site_f02_s05";"F02";2;100;82;29;0;69;1;4;29;62;6;6;0;18;7;103
"Site_f02_s06";"F02";2;100;83;6;2;105;0;12;22;125;41;3;6;9;0;64
"Site_f02_s07";"F02";2;100;81;19;0;6;75;6;13;73;53;5;2;22;10;86
"Site_f02_s08";"F02";2;100;76;42;1;124;1;14;1;23;3;4;0;2;1;37
"Site_f02_s09";"F02";2;100;69;4;0;2;0;5;0;182;3;2;1;23;0;62
"Site_f02_s10";"F02";2;100;78;4;1;76;0;6;19;65;24;2;8;8;2;39
"Site_f03_s01";"F03";3;100;86;63;1;98;1;5;33;60;4;3;1;14;1;229
"Site_f03_s02";"F03";3;100;89;3;1;161;2;19;29;5;25;2;2;12;0;294
"Site_f03_s03";"F03";3;100;62;0;0;1;0;10;22;40;1;5;2;8;0;87
"Site_f03_s04";"F03";3;100;90;0;19;154;103;11;3;23;37;4;4;10;0;56
"Site_f03_s05";"F03";3;100;80;2;1;131;2;23;23;52;1;5;0;12;2;159
"Site_f03_s06";"F03";3;100;84;0;0;93;0;18;13;15;97;9;3;8;0;182
"Site_f03_s07";"F03";3;100;91;21;3;10;4;12;13;45;41;5;6;7;0;460
"Site_f03_s08";"F03";3;100;90;9;66;108;2;26;40;67;87;8;7;14;10;466
"Site_f03_s09";"F03";3;100;93;11;3;104;2;28;39;33;40;10;5;14;2;496
"Site_f03_s10";"F03";3;100;90;66;84;31;3;8;38;27;14;6;2;10;0;214
"Site_f04_s01";"F04";4;100;83;39;75;42;2;6;13;21;4;1;1;4;3;105
"Site_f04_s02";"F04";4;100;84;49;3;83;61;9;37;31;5;3;2;1;5;202
"Site_f04_s03";"F04";4;100;80;0;45;8;1;15;10;2;32;2;0;0;2;146
"Site_f04_s04";"F04";4;100;88;28;44;4;2;11;34;28;26;2;1;0;13;266
"Site_f04_s05";"F04";4;100;87;7;33;2;92;21;24;19;25;3;1;2;10;180
"Site_f04_s06";"F04";4;100;76;0;1;2;0;6;33;40;39;1;1;7;15;117
"Site_f04_s07";"F04";4;100;76;2;89;3;72;3;41;6;16;3;1;3;6;103
"Site_f04_s08";"F04";4;100;84;1;73;2;4;11;7;56;93;8;0;4;10;135
"Site_f04_s09";"F04";4;100;83;3;3;33;83;1;19;13;22;2;1;8;7;112
"Site_f04_s10";"F04";4;100;93;40;21;118;2;4;16;35;27;0;8;11;6;255
"Site_f05_s01";"F05";5;100;85;6;75;3;22;19;1;43;33;7;2;4;2;183
"Site_f05_s02";"F05";5;100;77;3;1;97;1;26;2;26;8;3;5;7;0;233
"Site_f05_s03";"F05";5;100;76;0;1;21;0;32;15;22;34;8;7;5;0;152
"Site_f05_s04";"F05";5;100;78;29;2;57;0;13;29;25;15;6;0;9;0;125
"Site_f05_s05";"F05";5;100;79;38;1;78;39;21;6;28;36;9;7;2;2;122
"Site_f05_s06";"F05";5;100;57;1;1;37;0;1;8;0;11;2;9;3;0;75
"Site_f05_s07";"F05";5;100;69;31;1;3;1;13;14;10;36;4;2;1;0;128
"Site_f05_s08";"F05";5;100;81;38;86;1;3;30;19;37;24;8;11;3;0;95
"Site_f05_s09";"F05";5;100;91;49;0;88;38;17;3;33;18;10;5;5;0;224
"Site_f05_s10";"F05";5;100;61;0;35;0;1;15;5;6;0;2;10;1;0;38
"Site_f06_s01";"F06";6;100;79;57;39;1;2;27;17;15;3;7;0;3;5;105
"Site_f06_s02";"F06";6;100;61;2;1;2;3;22;10;13;3;8;3;2;4;97
"Site_f06_s03";"F06";6;100;73;1;1;3;1;16;15;4;1;0;1;7;3;182
"Site_f06_s04";"F06";6;100;78;5;3;125;66;12;27;13;19;3;1;8;2;76
"Site_f06_s05";"F06";6;100;83;3;119;0;2;27;21;22;7;11;3;4;2;254
"Site_f06_s06";"F06";6;100;84;54;43;65;0;50;15;2;17;6;10;6;6;95
"Site_f06_s07";"F06";6;100;73;49;4;1;28;20;18;3;8;1;1;6;3;67
"Site_f06_s08";"F06";6;100;92;48;2;76;34;20;16;26;24;4;2;9;5;375
"Site_f06_s09";"F06";6;100;84;98;74;3;143;9;51;15;23;5;4;5;5;104
"Site_f06_s10";"F06";6;100;80;28;5;71;39;38;10;8;1;8;9;12;9;141
"Site_f07_s01";"F07";7;100;88;60;129;3;3;25;23;12;8;24;7;2;3;128
"Site_f07_s02";"F07";7;100;83;2;5;52;3;14;42;30;52;3;5;9;6;196
"Site_f07_s03";"F07";7;100;72;72;39;1;2;29;12;8;1;5;5;5;0;33
"Site_f07_s04";"F07";7;100;70;0;2;39;13;20;28;7;15;4;2;3;7;169
"Site_f07_s05";"F07";7;100;88;1;58;25;0;22;24;12;34;19;13;4;5;327
"Site_f07_s06";"F07";7;100;76;49;31;50;1;28;22;21;22;9;5;5;2;111
"Site_f07_s07";"F07";7;100;82;84;2;29;3;26;22;12;15;17;9;2;1;105
"Site_f07_s08";"F07";7;100;80;2;35;1;2;64;46;5;14;10;10;1;2;161
"Site_f07_s09";"F07";7;100;75;1;2;2;37;42;35;30;2;9;6;6;5;88
"Site_f07_s10";"F07";7;100;80;1;48;21;33;10;39;16;28;4;5;1;6;58
"Site_f08_s01";"F08";8;100;90;104;0;3;39;7;33;4;19;10;3;3;3;195
"Site_f08_s02";"F08";8;100;70;0;18;25;0;11;13;8;14;8;4;2;5;108
"Site_f08_s03";"F08";8;100;73;107;31;0;1;71;14;11;18;5;1;5;3;60
"Site_f08_s04";"F08";8;100;75;2;71;0;38;37;16;1;31;16;11;1;2;72
"Site_f08_s05";"F08";8;100;69;0;2;16;1;24;6;3;12;14;1;2;2;147
"Site_f08_s06";"F08";8;100;94;141;50;60;1;58;17;8;7;6;3;2;4;86
"Site_f08_s07";"F08";8;100;78;1;42;46;32;16;13;8;3;0;3;1;4;147
"Site_f08_s08";"F08";8;100;80;176;1;2;3;19;24;12;8;4;2;1;5;58
"Site_f08_s09";"F08";8;100;78;4;5;2;3;5;8;7;14;20;5;0;6;356
"Site_f08_s10";"F08";8;100;85;57;52;0;51;64;15;12;17;7;1;1;5;110
