"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;0;0;157;0;6;20;59;47;0;0;15;31;109
"Site_f01_s02";"F01";1;100;90;0;0;0;195;14;0;69;61;3;2;3;0;90
"Site_f01_s03";"F01";1;100;89;0;0;309;0;1;36;0;52;0;0;12;0;324
"Site_f01_s04";"F01";1;100;77;5;0;0;0;27;29;50;45;0;0;45;6;120
"Site_f01_s05";"F01";1;100;77;29;0;0;0;4;0;119;0;0;0;5;0;109
"Site_f01_s06";"F01";1;100;71;21;0;0;0;8;0;60;31;0;0;15;0;77
"Site_f01_s07";"F01";1;100;97;0;0;156;0;0;35;119;0;0;0;12;0;505
"Site_f01_s08";"F01";1;100;90;0;0;115;0;10;10;115;36;3;0;5;0;212
"Site_f01_s09";"F01";1;100;86;5;0;124;0;13;0;114;0;3;0;10;0;64
"Site_f01_s10";"F01";1;100;68;18;0;0;0;8;0;63;0;0;0;12;11;118
"Site_f02_s01";"F02";2;100;95;70;0;104;172;6;48;29;22;2;1;28;0;150
"Site_f02_s02";"F02";2;100;82;0;0;44;0;0;0;35;37;4;0;10;0;222
"Site_f02_s03";"F02";2;100;88;15;0;48;0;12;23;49;53;0;3;8;0;218
"Site_f02_s04";"F02";2;100;72;0;34;0;0;4;19;33;0;0;0;0;0;93
"Site_f02_s05";"F02";2;100;92;30;0;121;0;0;11;82;0;0;7;8;8;241
"Site_f02_s06";"F02";2;100;97;19;0;207;168;8;0;37;34;0;4;21;0;200
"Site_f02_s07";"F02";2;100;84;3;19;0;0;2;18;32;86;3;0;0;9;391
"Site_f02_s08";"F02";2;100;86;0;0;0;0;0;0;106;95;3;0;27;0;130
"Site_f02_s09";"F02";2;100;97;15;187;79;0;1;20;60;34;0;0;5;0;233
"Site_f02_s10";"F02";2;100;90;0;21;138;77;11;32;24;50;0;0;0;14;137
"Site_f03_s01";"F03";3;100;60;0;0;68;0;0;27;0;17;1;10;5;4;68
"Site_f03_s02";"F03";3;100;78;0;107;0;0;5;27;36;47;0;0;11;4;88
"Site_f03_s03";"F03";3;100;93;0;95;226;0;9;0;33;0;2;0;8;4;224
"Site_f03_s04";"F03";3;100;69;0;39;0;0;3;20;69;0;5;0;12;0;38
"Site_f03_s05";"F03";3;100;71;34;19;46;0;0;0;45;0;1;0;3;0;140
"Site_f03_s06";"F03";3;100;94;70;0;149;0;22;17;53;132;3;0;2;0;369
"Site_f03_s07";"F03";3;100;95;0;0;190;0;18;37;63;107;0;16;9;0;376
"Site_f03_s08";"F03";3;100;75;0;0;96;0;29;23;18;0;2;0;0;5;137
"Site_f03_s09";"F03";3;100;72;18;0;0;0;16;0;68;25;0;3;0;0;214
"Site_f03_s10";"F03";3;100;69;32;0;0;0;7;0;45;0;0;0;3;4;176
