"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;81;0;0;202;0;7;7;62;0;0;0;2;0;158
"Site_f01_s02";"F01";1;100;88;14;0;0;101;8;0;25;0;0;0;14;0;278
"Site_f01_s03";"F01";1;100;73;0;0;143;0;11;0;0;0;0;4;0;8;103
"Site_f01_s04";"F01";1;100;76;0;0;0;0;8;17;14;0;0;0;7;8;241
"Site_f01_s05";"F01";1;100;81;16;0;110;0;3;12;125;0;1;1;8;0;96
"Site_f01_s06";"F01";1;100;94;44;0;0;157;11;6;57;0;0;0;0;4;295
"Site_f01_s07";"F01";1;100;81;0;0;0;0;0;0;81;90;1;0;6;0;145
"Site_f01_s08";"F01";1;100;88;18;0;125;0;6;0;94;0;2;0;17;0;329
"Site_f01_s09";"F01";1;100;87;0;0;138;0;0;17;113;46;1;0;81;0;74
"Site_f01_s10";"F01";1;100;85;0;0;184;0;0;1;117;39;1;0;0;0;113
"Site_f02_s01";"F02";2;100;94;20;0;67;0;17;19;18;40;0;1;8;0;235
"Site_f02_s02";"F02";2;100;73;0;0;46;0;4;0;0;52;0;0;8;0;113
"Site_f02_s03";"F02";2;100;96;10;0;176;348;7;16;39;0;5;0;14;0;120
"Site_f02_s04";"F02";2;100;97;16;0;46;504;8;102;22;64;2;0;0;11;340
"Site_f02_s05";"F02";2;100;84;17;0;138;0;20;12;55;15;4;0;11;0;141
"Site_f02_s06";"F02";2;100;87;14;0;71;130;5;0;69;0;0;5;51;0;83
"Site_f02_s07";"F02";2;100;97;33;0;107;0;11;38;76;55;3;0;0;20;721
"Site_f02_s08";"F02";2;100;84;0;0;101;0;22;6;29;18;2;4;0;0;111
"Site_f02_s09";"F02";2;100;91;32;0;228;0;12;10;40;0;1;0;0;4;277
"Site_f02_s10";"F02";2;100;87;0;122;141;0;0;29;39;0;3;0;2;0;166
"Site_f03_s01";"F03";3;100;92;56;0;115;0;7;12;52;34;1;0;5;0;225
"Site_f03_s02";"F03";3;100;83;0;0;15;0;11;0;43;114;0;0;8;18;268
"Site_f03_s03";"F03";3;100;71;0;0;0;0;9;26;28;0;3;1;15;0;159
"Site_f03_s04";"F03";3;100;87;36;0;138;0;23;16;102;0;0;7;3;0;54
"Site_f03_s05";"F03";3;100;61;0;0;0;0;10;13;51;21;0;0;10;0;54
"Site_f03_s06";"F03";3;100;85;0;0;89;0;7;17;22;92;0;0;6;6;151
"Site_f03_s07";"F03";3;100;72;0;0;0;0;11;10;34;25;8;3;5;9;181
"Site_f03_s08";"F03";3;100;72;0;0;28;0;18;15;43;30;1;0;0;0;66
"Site_f03_s09";"F03";3;100;84;0;43;0;118;20;10;28;0;0;0;19;6;47
"Site_f03_s10";"F03";3;100;93;0;0;109;0;9;3;32;57;0;1;7;7;317
"Site_f04_s01";"F04";4;100;82;0;0;0;45;30;16;29;0;1;9;0;0;291
"Site_f04_s02";"F04";4;100;77;0;86;0;0;30;6;32;68;2;0;8;6;78
"Site_f04_s03";"F04";4;100;86;23;0;0;141;17;0;24;16;0;0;3;0;123
"Site_f04_s04";"F04";4;100;71;31;0;0;0;0;40;35;0;1;0;0;0;86
"Site_f04_s05";"F04";4;100;96;68;0;120;189;18;30;26;55;0;0;7;0;258
"Site_f04_s06";"F04";4;100;85;67;0;102;76;0;29;22;79;2;0;4;0;169
"Site_f04_s07";"F04";4;100;84;0;0;128;0;0;0;46;22;0;5;3;7;229
"Site_f04_s08";"F04";4;100;84;39;0;0;0;9;0;53;45;0;13;0;5;199
