"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;2;0;1;0;0;0;27;32;2;5;9;8;73
"Site_f01_s02";"F01";1;100;82;0;0;51;0;4;0;21;0;0;9;15;0;54
"Site_f01_s03";"F01";1;100;80;26;0;51;1;0;16;30;0;1;1;1;0;57
"Site_f01_s04";"F01";1;100;76;35;0;53;0;4;0;13;0;1;0;0;8;62
"Site_f01_s05";"F01";1;100;78;10;0;1;0;9;0;39;0;0;0;6;0;68
"Site_f01_s06";"F01";1;100;85;1;0;48;0;1;11;25;36;1;0;5;1;51
"Site_f01_s07";"F01";1;100;96;7;0;68;66;9;0;40;0;1;2;13;0;63
"Site_f01_s08";"F01";1;100;87;0;0;39;0;10;0;0;28;6;1;13;24;66
"Site_f01_s09";"F01";1;100;89;0;0;72;0;6;0;33;1;3;4;4;0;72
"Site_f01_s10";"F01";1;100;96;0;0;55;0;7;1;19;52;1;7;23;0;84
"Site_f02_s01";"F02";2;100;94;0;1;68;0;14;0;53;2;1;0;11;0;62
"Site_f02_s02";"F02";2;100;90;0;0;1;0;15;1;46;1;11;0;1;0;82
"Site_f02_s03";"F02";2;100;75;1;0;38;0;17;24;20;10;0;1;6;0;51
"Site_f02_s04";"F02";2;100;75;6;47;0;0;5;0;18;27;1;0;3;0;34
"Site_f02_s05";"F02";2;100;90;0;0;0;63;3;0;34;8;0;0;14;0;71
"Site_f02_s06";"F02";2;100;87;23;0;55;0;6;0;17;51;3;0;5;0;28
"Site_f02_s07";"F02";2;100;92;0;0;65;47;12;1;11;36;1;9;12;11;46
"Site_f02_s08";"F02";2;100;84;18;0;0;0;10;13;19;28;1;0;8;0;69
"Site_f02_s09";"F02";2;100;85;12;0;45;0;8;34;37;17;1;0;8;0;60
"Site_f02_s10";"F02";2;100;71;13;0;0;0;5;0;16;33;1;0;12;7;46
"Site_f03_s01";"F03";3;100;87;20;0;32;1;12;10;14;58;0;0;11;1;44
