"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;1;0;0;0;0;0;40;50;1;5;13;10;337
"Site_f01_s02";"F01";1;100;82;0;0;93;0;4;0;28;0;0;15;20;0;95
"Site_f01_s03";"F01";1;100;80;40;0;131;1;0;27;49;0;0;0;0;0;135
"Site_f01_s04";"F01";1;100;77;68;0;139;0;4;0;13;0;1;0;0;10;222
"Site_f01_s05";"F01";1;100;78;11;0;0;0;10;0;77;0;0;1;7;0;316
"Site_f01_s06";"F01";1;100;85;0;0;103;0;0;17;36;72;0;0;6;0;110
"Site_f01_s07";"F01";1;100;96;8;0;261;171;11;0;85;0;0;2;16;0;176
"Site_f01_s08";"F01";1;100;87;0;0;61;0;11;0;0;63;6;1;15;37;255
"Site_f01_s09";"F01";1;100;89;0;0;300;0;9;0;48;0;2;5;6;0;274
"Site_f01_s10";"F01";1;100;96;0;0;165;0;7;0;28;121;2;6;30;0;438
"Site_f02_s01";"F02";2;100;95;0;0;181;1;16;0;88;0;0;0;13;0;176
"Site_f02_s02";"F02";2;100;90;0;0;0;0;20;1;89;0;11;0;0;0;401
"Site_f02_s03";"F02";2;100;75;0;0;64;0;23;32;28;10;1;1;6;0;109
"Site_f02_s04";"F02";2;100;78;9;142;0;0;7;0;19;37;0;0;3;0;69
"Site_f02_s05";"F02";2;100;91;0;0;0;181;4;0;61;13;0;0;17;0;212
"Site_f02_s06";"F02";2;100;87;26;0;194;0;5;0;20;108;3;0;7;0;43
"Site_f02_s07";"F02";2;100;92;0;0;226;116;12;0;12;77;0;13;12;12;93
"Site_f02_s08";"F02";2;100;85;28;0;0;0;14;14;28;49;0;0;10;0;180
"Site_f02_s09";"F02";2;100;85;13;0;100;0;8;59;54;23;1;0;9;0;153
"Site_f02_s10";"F02";2;100;73;18;0;0;0;5;0;18;64;1;0;13;8;99
"Site_f03_s01";"F03";3;100;87;35;0;57;0;13;12;26;195;0;0;11;0;81
"Site_f03_s02";"F03";3;100;92;0;0;76;0;8;14;32;50;0;0;14;0;230
"Site_f03_s03";"F03";3;100;95;35;0;836;117;0;23;52;1;2;4;9;1;93
"Site_f03_s04";"F03";3;100;90;1;44;0;0;35;6;36;79;5;0;1;1;371
"Site_f03_s05";"F03";3;100;94;36;79;0;0;10;11;46;127;1;0;12;0;448
"Site_f03_s06";"F03";3;100;83;0;0;0;0;12;12;87;73;1;0;5;25;108
"Site_f03_s07";"F03";3;100;93;43;1;110;0;23;0;108;39;0;0;9;4;163
"Site_f03_s08";"F03";3;100;86;16;0;0;0;14;23;29;76;3;0;7;13;110
"Site_f03_s09";"F03";3;100;87;81;68;153;0;3;0;6;0;2;0;3;4;221
"Site_f03_s10";"F03";3;100;87;49;1;37;0;0;22;24;22;3;3;0;0;210
"Site_f04_s01";"F04";4;100;86;0;53;92;0;10;18;47;0;0;3;2;6;145
"Site_f04_s02";"F04";4;100;69;0;1;0;0;8;26;0;21;3;0;0;5;202
"Site_f04_s03";"F04";4;100;90;80;0;0;46;0;13;64;36;2;3;0;10;334
"Site_f04_s04";"F04";4;100;86;0;0;176;0;12;1;27;0;0;0;0;0;184
"Site_f04_s05";"F04";4;100;94;2;0;0;108;29;29;60;25;7;4;0;6;545
"Site_f04_s06";"F04";4;100;95;56;64;42;183;0;0;80;17;0;1;4;0;167
"Site_f04_s07";"F04";4;100;82;0;0;110;0;11;22;29;26;1;1;2;27;109
"Site_f04_s08";"F04";4;100;90;33;0;0;0;15;69;16;52;6;0;2;4;262
"Site_f04_s09";"F04";4;100;81;0;60;0;0;21;25;43;17;1;0;13;0;63
"Site_f04_s10";"F04";4;100;89;0;0;0;0;74;31;0;57;0;1;16;0;258
"Site_f05_s01";"F05";5;100;87;0;0;80;0;10;10;25;17;0;2;1;0;310
"Site_f05_s02";"F05";5;100;81;0;63;42;0;13;32;9;15;4;8;2;3;58
"Site_f05_s03";"F05";5;100;67;0;0;0;0;0;31;17;45;0;1;1;0;73
"Site_f05_s04";"F05";5;100;85;0;0;0;0;19;22;22;18;4;0;4;1;216
"Site_f05_s05";"F05";5;100;88;0;0;91;40;12;14;11;0;2;0;0;1;293
"Site_f05_s06";"F05";5;100;74;0;0;0;0;16;22;18;15;0;3;8;0;167
"Site_f05_s07";"F05";5;100;86;0;112;0;70;0;11;26;19;0;6;0;0;343
"Site_f05_s08";"F05";5;100;80;0;0;108;0;26;0;40;15;0;0;2;1;235
"Site_f05_s09";"F05";5;100;71;0;0;0;0;15;10;1;9;5;9;0;1;208
"Site_f05_s10";"F05";5;100;78;0;0;0;0;9;14;20;0;0;3;1;0;183
"Site_f06_s01";"F06";6;100;76;0;0;39;17;9;23;2;18;1;3;1;0;140
"Site_f06_s02";"F06";6;100;71;43;76;0;0;30;7;9;0;3;1;1;2;105
"Site_f06_s03";"F06";6;100;89;100;37;0;0;8;0;12;15;0;2;0;2;240
"Site_f06_s04";"F06";6;100;86;0;65;0;36;0;18;28;30;2;0;4;2;147
"Site_f06_s05";"F06";6;100;72;0;0;0;0;1;0;54;14;4;0;0;0;119
"Site_f06_s06";"F06";6;100;79;0;0;32;98;17;9;0;12;0;3;6;0;134
"Site_f06_s07";"F06";6;100;87;1;0;73;19;13;48;19;12;0;0;4;6;209
"Site_f06_s08";"F06";6;100;58;0;0;0;0;0;9;18;16;0;0;0;1;111
"Site_f06_s09";"F06";6;100;92;83;47;28;0;68;15;17;12;5;10;0;1;210
"Site_f06_s10";"F06";6;100;77;0;29;1;35;6;0;22;25;5;0;10;5;209
"Site_f07_s01";"F07";7;100;91;0;0;31;20;22;75;15;0;2;8;3;1;580
"Site_f07_s02";"F07";7;100;87;51;0;69;50;72;0;43;0;0;16;2;7;106
"Site_f07_s03";"F07";7;100;88;0;106;0;53;23;74;0;11;0;2;3;1;209
"Site_f07_s04";"F07";7;100;85;0;0;35;91;0;16;10;0;7;2;4;1;126
"Site_f07_s05";"F07";7;100;84;0;171;0;20;58;14;9;34;0;5;0;0;238
"Site_f07_s06";"F07";7;100;74;0;0;0;30;0;10;28;21;0;4;1;1;134
"Site_f07_s07";"F07";7;100;71;0;0;0;0;0;23;12;11;0;0;6;1;200
"Site_f07_s08";"F07";7;100;82;243;0;0;1;0;19;38;6;0;0;4;2;82
"Site_f07_s09";"F07";7;100;95;53;0;0;0;0;27;32;6;23;7;3;2;910
"Site_f07_s10";"F07";7;100;80;0;0;0;0;0;38;8;31;0;3;0;2;227
"Site_f08_s01";"F08";8;100;79;67;30;0;30;27;0;0;11;0;9;0;0;113
"Site_f08_s02";"F08";8;100;76;0;74;0;26;22;13;9;9;15;3;3;0;117
"Site_f08_s03";"F08";8;100;82;0;89;0;0;0;21;35;27;0;4;0;0;172
"Site_f08_s04";"F08";8;100;97;98;104;0;53;34;19;7;5;0;0;1;2;250
"Site_f08_s05";"F08";8;100;81;199;1;0;56;17;16;3;8;0;6;0;3;115
"Site_f08_s06";"F08";8;100;84;0;0;0;36;44;44;17;5;0;6;0;1;139
"Site_f08_s07";"F08";8;100;82;0;106;0;0;27;36;10;10;0;9;3;0;104
"Site_f08_s08";"F08";8;100;82;0;30;0;71;48;29;0;10;11;0;0;5;40
"Site_f08_s09";"F08";8;100;92;54;1;0;50;45;13;21;26;21;1;2;2;195
"Site_f08_s10";"F08";8;100;73;0;0;0;22;27;7;0;10;6;8;0;0;148
"Site_f09_s01";"F09";9;100;92;212;33;0;23;0;27;0;13;15;3;0;0;432
"Site_f09_s02";"F09";9;100;74;102;0;0;0;14;11;18;0;0;3;0;0;86
"Site_f09_s03";"F09";9;100;79;0;0;0;0;0;15;5;17;0;0;0;0;247
"Site_f09_s04";"F09";9;100;89;125;0;10;0;42;29;11;3;2;9;0;1;240
"Site_f09_s05";"F09";9;100;85;175;36;0;20;23;17;0;4;4;2;2;2;175
"Site_f09_s06";"F09";9;100;72;0;0;0;25;14;0;0;6;6;2;0;6;185
"Site_f09_s07";"F09";9;100;91;136;59;0;0;47;29;0;12;0;7;0;2;310
"Site_f09_s08";"F09";9;100;83;0;95;0;4;58;13;12;5;27;0;0;0;92
"Site_f09_s09";"F09";9;100;65;0;1;0;21;0;33;7;9;0;0;0;4;133
"Site_f09_s10";"F09";9;100;78;0;32;0;44;36;20;0;7;0;5;0;3;112
"Site_f10_s01";"F10";10;100;91;51;53;27;61;57;25;6;15;0;6;1;1;165
"Site_f10_s02";"F10";10;100;88;343;17;0;1;50;52;0;7;0;2;0;0;89
"Site_f10_s03";"F10";10;100;92;0;34;0;16;37;17;0;3;0;3;0;5;435
"Site_f10_s04";"F10";10;100;83;0;49;0;36;75;16;0;6;0;3;0;2;172
"Site_f10_s05";"F10";10;100;71;0;31;0;6;55;11;0;6;7;0;0;0;139
"Site_f10_s06";"F10";10;100;83;0;29;0;15;17;15;4;7;15;4;0;1;208
"Site_f10_s07";"F10";10;100;77;0;1;0;15;40;8;0;6;0;2;0;0;233
"Site_f10_s08";"F10";10;100;67;0;48;44;6;0;16;3;1;0;4;2;1;58
"Site_f10_s09";"F10";10;100;92;0;62;0;29;0;42;0;7;11;3;1;6;861
"Site_f10_s10";"F10";10;100;92;81;78;0;17;49;31;0;19;33;3;0;1;210
