"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;86;4;1;53;1;5;3;33;32;9;3;23;0;52
"Site_f01_s02";"F01";1;100;80;3;0;44;1;4;6;22;2;6;1;11;0;63
"Site_f01_s03";"F01";1;100;94;4;51;54;2;7;2;38;10;7;1;24;11;58
"Site_f01_s04";"F01";1;100;94;29;0;53;63;11;14;43;7;12;2;12;2;53
"Site_f01_s05";"F01";1;100;84;2;0;65;0;19;2;36;5;7;0;8;0;54
"Site_f01_s06";"F01";1;100;86;5;2;6;1;1;16;32;50;3;1;6;1;61
"Site_f01_s07";"F01";1;100;63;1;0;22;0;7;14;5;0;2;0;12;0;45
"Site_f01_s08";"F01";1;100;90;5;0;66;1;11;33;34;38;2;9;23;1;48
"Site_f01_s09";"F01";1;100;65;5;0;4;1;4;0;24;1;2;1;13;0;53
"Site_f01_s10";"F01";1;100;90;15;0;69;0;7;6;13;29;2;1;14;0;56
"Site_f02_s01";"F02";2;100;71;20;0;2;0;7;14;26;17;4;1;1;4;25
"Site_f02_s02";"F02";2;100;86;16;0;2;0;9;17;5;4;11;5;4;3;85
"Site_f02_s03";"F02";2;100;91;4;2;78;0;14;5;31;2;16;6;18;12;53
"Site_f02_s04";"F02";2;100;89;3;3;62;0;8;6;49;2;13;5;10;8;57
"Site_f02_s05";"F02";2;100;82;10;34;45;0;8;3;36;3;4;2;2;8;46
"Site_f02_s06";"F02";2;100;65;1;0;1;0;6;10;20;0;8;0;7;1;52
"Site_f02_s07";"F02";2;100;89;24;3;64;0;8;5;14;0;8;7;4;0;54
"Site_f02_s08";"F02";2;100;60;1;0;1;0;4;22;21;0;5;1;17;9;36
"Site_f02_s09";"F02";2;100;88;2;0;37;0;6;6;31;1;9;2;11;3;79
"Site_f02_s10";"F02";2;100;72;0;0;1;0;10;13;4;19;4;2;2;4;63
"Site_f03_s01";"F03";3;100;87;0;36;5;0;12;13;24;30;9;6;2;0;67
"Site_f03_s02";"F03";3;100;87;0;40;3;0;24;16;33;4;8;1;5;1;53
"Site_f03_s03";"F03";3;100;86;38;8;46;0;9;27;27;4;8;6;6;2;65
"Site_f03_s04";"F03";3;100;60;0;0;0;0;13;1;1;31;2;7;1;4;31
"Site_f03_s05";"F03";3;100;79;13;27;26;0;8;3;20;8;2;14;2;7;50
"Site_f03_s06";"F03";3;100;80;1;5;38;0;13;21;23;3;4;5;1;0;69
"Site_f03_s07";"F03";3;100;72;0;21;34;0;6;13;25;1;2;3;2;0;29
"Site_f03_s08";"F03";3;100;78;2;23;29;0;17;4;12;1;6;5;6;0;57
"Site_f03_s09";"F03";3;100;90;26;17;40;0;7;5;28;21;5;6;15;1;65
"Site_f03_s10";"F03";3;100;74;3;2;3;0;21;9;24;1;6;1;8;2;60
"Site_f04_s01";"F04";4;100;84;2;1;1;1;5;19;20;23;7;4;12;6;69
"Site_f04_s02";"F04";4;100;82;18;0;2;40;1;1;18;28;4;2;9;1;39
"Site_f04_s03";"F04";4;100;89;2;1;65;1;10;3;24;44;7;5;14;2;45
"Site_f04_s04";"F04";4;100;83;1;0;43;1;18;9;19;3;5;6;7;1;55
"Site_f04_s05";"F04";4;100;78;27;1;1;0;10;17;22;17;7;1;4;8;54
"Site_f04_s06";"F04";4;100;71;1;1;1;32;13;2;16;3;1;2;4;7;45
"Site_f04_s07";"F04";4;100;75;0;11;1;0;6;13;4;19;6;1;11;3;58
"Site_f04_s08";"F04";4;100;66;2;0;1;0;10;10;11;2;5;2;11;5;51
"Site_f04_s09";"F04";4;100;77;3;2;24;3;0;4;26;31;6;1;9;5;52
"Site_f04_s10";"F04";4;100;55;0;0;1;0;6;1;2;11;2;3;6;1;42
"Site_f05_s01";"F05";5;100;73;10;1;1;1;9;9;14;12;7;16;1;4;54
"Site_f05_s02";"F05";5;100;84;25;37;29;25;12;15;26;12;5;6;3;2;55
"Site_f05_s03";"F05";5;100;76;0;3;43;0;19;3;20;1;3;4;6;6;44
"Site_f05_s04";"F05";5;100;82;2;5;32;26;4;9;12;20;6;5;15;1;64
"Site_f05_s05";"F05";5;100;70;0;1;2;24;19;8;22;2;2;4;5;10;47
"Site_f05_s06";"F05";5;100;83;5;1;30;4;23;23;20;21;9;12;3;4;74
"Site_f05_s07";"F05";5;100;87;34;30;6;2;15;7;1;5;7;6;3;4;79
"Site_f05_s08";"F05";5;100;87;41;2;41;2;17;15;23;16;9;4;10;9;44
"Site_f05_s09";"F05";5;100;85;0;18;54;2;4;10;4;10;8;4;3;4;48
"Site_f05_s10";"F05";5;100;64;1;0;1;1;17;11;10;9;9;9;9;3;43
"Site_f06_s01";"F06";6;100;80;3;49;2;19;14;26;13;17;13;4;7;7;45
"Site_f06_s02";"F06";6;100;83;38;1;0;32;35;13;4;11;5;7;1;1;64
"Site_f06_s03";"F06";6;100;88;8;1;0;0;27;4;18;11;3;5;8;7;80
"Site_f06_s04";"F06";6;100;85;4;2;2;3;16;15;18;16;1;6;2;3;80
"Site_f06_s05";"F06";6;100;82;33;3;2;34;16;5;16;5;4;6;7;3;59
"Site_f06_s06";"F06";6;100;91;38;56;1;41;17;32;16;16;1;0;8;9;48
"Site_f06_s07";"F06";6;100;75;0;1;0;41;7;11;12;18;5;4;1;4;57
"Site_f06_s08";"F06";6;100;82;45;0;0;27;19;21;21;4;4;4;3;12;41
"Site_f06_s09";"F06";6;100;94;52;5;26;2;56;28;18;19;7;6;2;8;67
"Site_f06_s10";"F06";6;100;70;5;24;0;1;1;4;4;12;4;3;1;3;62
"Site_f07_s01";"F07";7;100;80;46;26;0;2;12;10;20;25;3;11;16;6;35
"Site_f07_s02";"F07";7;100;77;0;3;0;0;10;11;2;28;12;3;5;5;62
"Site_f07_s03";"F07";7;100;79;45;21;2;1;9;21;11;18;7;3;5;2;30
"Site_f07_s04";"F07";7;100;75;0;4;18;1;19;7;11;11;3;2;6;5;62
"Site_f07_s05";"F07";7;100;83;30;22;1;23;24;6;2;3;8;2;3;3;52
"Site_f07_s06";"F07";7;100;86;3;33;1;26;18;6;2;9;3;8;2;7;60
"Site_f07_s07";"F07";7;100;90;59;46;1;2;24;18;1;9;3;14;3;7;49
"Site_f07_s08";"F07";7;100;82;4;5;0;0;17;29;0;30;12;10;3;7;57
"Site_f07_s09";"F07";7;100;88;4;42;0;32;6;10;7;14;12;2;5;14;78
"Site_f07_s10";"F07";7;100;68;3;23;0;1;22;12;15;10;1;5;4;6;30
"Site_f08_s01";"F08";8;100;84;38;2;3;4;32;5;3;12;5;3;1;6;65
"Site_f08_s02";"F08";8;100;69;33;3;0;2;0;3;8;10;2;7;1;8;48
"Site_f08_s03";"F08";8;100;76;0;16;0;3;29;9;13;10;1;13;1;4;64
"Site_f08_s04";"F08";8;100;87;8;49;2;33;20;2;6;5;13;15;4;4;69
"Site_f08_s05";"F08";8;100;75;3;15;0;12;31;15;6;5;2;3;0;3;54
"Site_f08_s06";"F08";8;100;94;71;35;0;4;6;11;13;14;9;8;1;10;60
"Site_f08_s07";"F08";8;100;89;76;30;0;10;24;12;4;18;4;7;2;5;39
"Site_f08_s08";"F08";8;100;87;33;33;21;31;15;12;3;13;8;8;3;4;63
"Site_f08_s09";"F08";8;100;90;2;37;2;5;34;15;23;8;3;8;0;9;85
"Site_f08_s10";"F08";8;100;87;4;42;0;22;5;35;9;17;8;4;2;9;73
"Site_f09_s01";"F09";9;100;88;61;29;0;15;1;18;6;6;5;6;4;5;58
"Site_f09_s02";"F09";9;100;89;34;2;0;18;2;6;12;4;11;12;1;7;58
"Site_f09_s03";"F09";9;100;77;4;26;0;18;27;23;10;5;2;5;1;9;40
"Site_f09_s04";"F09";9;100;81;2;3;0;10;24;12;1;4;0;8;4;3;64
"Site_f09_s05";"F09";9;100;88;42;38;0;8;39;8;7;7;11;6;2;8;50
"Site_f09_s06";"F09";9;100;90;47;3;0;5;63;17;2;9;4;11;1;3;59
"Site_f09_s07";"F09";9;100;76;0;2;0;14;0;31;0;13;12;7;1;6;54
"Site_f09_s08";"F09";9;100;78;42;30;0;13;11;25;2;11;2;2;3;2;29
"Site_f09_s09";"F09";9;100;76;3;27;0;3;3;34;2;13;3;5;1;8;62
"Site_f09_s10";"F09";9;100;70;1;14;0;17;29;1;8;10;5;6;1;1;45
"Site_f10_s01";"F10";10;100;77;47;26;0;11;23;8;2;9;0;4;0;6;34
"Site_f10_s02";"F10";10;100;67;1;27;0;18;2;29;5;6;1;5;0;3;34
"Site_f10_s03";"F10";10;100;78;0;6;0;22;24;30;6;7;11;5;0;4;63
"Site_f10_s04";"F10";10;100;82;37;29;0;17;3;20;0;11;0;6;0;6;63
"Site_f10_s05";"F10";10;100;74;1;7;0;7;3;17;2;4;15;13;1;5;61
"Site_f10_s06";"F10";10;100;90;6;25;0;10;56;17;12;9;4;14;1;6;74
"Site_f10_s07";"F10";10;100;74;0;2;0;20;12;2;5;7;7;2;2;4;65
"Site_f10_s08";"F10";10;100;87;2;34;0;13;41;21;8;10;1;12;3;5;65
"Site_f10_s09";"F10";10;100;81;2;25;0;1;24;31;4;5;11;2;1;2;54
