"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;4;0;134;0;8;22;62;54;2;0;17;33;98
"Site_f01_s02";"F01";1;100;88;0;0;1;177;17;4;73;62;6;2;10;1;83
"Site_f01_s03";"F01";1;100;87;7;0;266;1;18;37;6;49;7;0;17;3;290
"Site_f01_s04";"F01";1;100;74;7;0;5;0;30;30;49;35;2;0;41;6;112
"Site_f01_s05";"F01";1;100;75;27;0;5;0;7;3;108;1;0;1;10;0;103
"Site_f01_s06";"F01";1;100;70;17;0;0;0;10;0;55;26;0;1;18;1;84
"Site_f01_s07";"F01";1;100;96;6;0;148;1;16;37;103;7;1;1;22;4;456
"Site_f01_s08";"F01";1;100;90;3;0;101;1;11;13;112;34;7;1;11;4;204
"Site_f01_s09";"F01";1;100;82;7;0;123;2;14;1;101;7;5;0;14;2;60
"Site_f01_s10";"F01";1;100;66;16;0;0;0;11;1;65;4;1;0;14;10;102
"Site_f02_s01";"F02";2;100;93;58;3;88;155;10;46;34;25;7;6;30;3;141
"Site_f02_s02";"F02";2;100;80;2;3;38;0;3;1;31;38;5;1;14;2;201
"Site_f02_s03";"F02";2;100;87;11;1;51;2;16;26;49;48;2;5;9;3;199
"Site_f02_s04";"F02";2;100;70;1;32;2;0;3;19;33;1;1;1;3;2;84
"Site_f02_s05";"F02";2;100;91;32;1;113;0;6;14;86;4;6;9;11;7;219
"Site_f02_s06";"F02";2;100;96;23;2;200;151;12;5;46;38;2;10;24;1;187
"Site_f02_s07";"F02";2;100;83;5;26;7;2;8;23;34;83;8;0;4;10;345
"Site_f02_s08";"F02";2;100;86;3;1;5;1;2;3;97;94;6;1;29;0;128
"Site_f02_s09";"F02";2;100;96;22;165;68;0;8;29;66;38;4;7;10;2;209
"Site_f02_s10";"F02";2;100;87;4;23;122;82;11;33;32;49;2;2;5;12;123
"Site_f03_s01";"F03";3;100;57;1;1;59;0;5;28;1;14;2;9;4;2;71
"Site_f03_s02";"F03";3;100;74;1;99;5;0;11;27;41;45;3;0;14;4;75
"Site_f03_s03";"F03";3;100;92;3;88;213;0;14;3;41;1;8;8;15;6;199
"Site_f03_s04";"F03";3;100;69;0;40;1;0;5;19;61;0;9;0;16;0;36
"Site_f03_s05";"F03";3;100;71;35;15;43;0;0;1;45;4;5;2;5;2;129
"Site_f03_s06";"F03";3;100;93;69;3;148;0;26;20;64;133;10;4;14;6;331
"Site_f03_s07";"F03";3;100;94;4;3;178;0;26;40;66;100;5;23;16;6;352
"Site_f03_s08";"F03";3;100;73;2;4;86;0;31;23;26;0;5;1;3;3;136
