"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;82;9;0;94;2;22;23;58;37;12;2;27;28;84
"Site_f01_s02";"F01";1;100;86;13;0;8;108;28;8;43;41;8;3;20;2;79
"Site_f01_s03";"F01";1;100;85;20;0;209;6;26;46;23;56;12;3;39;8;223
"Site_f01_s04";"F01";1;100;69;6;0;7;2;39;21;51;37;13;1;39;7;87
"Site_f01_s05";"F01";1;100;68;32;0;4;2;16;5;83;10;4;2;13;3;73
"Site_f01_s06";"F01";1;100;62;17;0;2;2;16;2;48;32;8;0;16;4;59
"Site_f01_s07";"F01";1;100;85;20;0;109;3;37;43;103;16;20;5;42;10;354
"Site_f01_s08";"F01";1;100;89;17;0;81;1;34;20;91;36;12;0;25;8;146
"Site_f01_s09";"F01";1;100;78;13;0;95;1;19;14;83;10;11;2;14;5;54
"Site_f01_s10";"F01";1;100;60;16;0;5;2;17;2;47;9;4;3;16;13;72
"Site_f02_s01";"F02";2;100;90;58;12;91;119;22;43;41;28;8;10;26;6;117
"Site_f02_s02";"F02";2;100;75;8;7;32;6;10;5;42;30;12;3;15;6;169
"Site_f02_s03";"F02";2;100;76;16;5;39;2;19;30;42;31;9;7;16;10;147
"Site_f02_s04";"F02";2;100;63;7;22;3;3;10;15;22;6;3;5;7;0;55
"Site_f02_s05";"F02";2;100;86;31;7;89;4;17;20;68;16;6;8;19;10;154
"Site_f02_s06";"F02";2;100;93;37;7;146;116;21;18;45;46;15;10;40;8;148
"Site_f02_s07";"F02";2;100;82;12;21;9;4;20;29;37;60;15;9;14;14;254
"Site_f02_s08";"F02";2;100;82;10;7;8;7;13;10;64;69;7;9;19;3;100
"Site_f02_s09";"F02";2;100;90;21;149;56;5;18;30;63;38;15;12;17;8;140
"Site_f02_s10";"F02";2;100;88;7;23;96;51;16;33;38;35;11;8;10;12;105
"Site_f03_s01";"F03";3;100;55;5;3;54;0;6;19;4;17;11;9;10;6;34
"Site_f03_s02";"F03";3;100;72;7;77;9;0;15;24;37;40;9;0;20;8;55
"Site_f03_s03";"F03";3;100;90;13;77;160;0;33;18;33;6;21;10;26;15;155
"Site_f03_s04";"F03";3;100;56;2;22;5;0;9;18;46;4;6;0;14;4;32
"Site_f03_s05";"F03";3;100;66;27;12;25;0;9;4;34;9;7;3;10;3;92
"Site_f03_s06";"F03";3;100;88;48;16;102;0;36;26;63;97;26;5;28;17;254
"Site_f03_s07";"F03";3;100;89;12;19;126;0;46;43;73;74;25;20;38;13;280
"Site_f03_s08";"F03";3;100;70;8;4;57;0;23;16;20;10;9;3;11;12;92
"Site_f03_s09";"F03";3;100;69;15;9;16;0;25;2;57;25;11;4;12;13;122
"Site_f03_s10";"F03";3;100;58;24;4;9;0;13;5;35;4;7;2;10;4;112
"Site_f04_s01";"F04";4;100;72;2;4;36;0;23;15;21;15;12;5;14;9;159
"Site_f04_s02";"F04";4;100;74;6;30;47;2;10;25;20;19;13;4;9;12;116
"Site_f04_s03";"F04";4;100;74;11;37;6;5;19;26;27;46;5;5;10;1;121
"Site_f04_s04";"F04";4;100;84;14;8;18;3;9;24;40;22;14;4;15;5;192
"Site_f04_s05";"F04";4;100;69;49;3;79;2;21;7;29;22;7;3;12;4;72
