"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;2;0;1;0;15;15;69;32;1;0;7;0;150
"Site_f01_s02";"F01";1;100;77;0;0;103;0;2;3;20;0;1;13;11;4;281
"Site_f01_s03";"F01";1;100;92;0;38;172;0;3;14;69;60;2;11;11;0;114
"Site_f01_s04";"F01";1;100;89;0;1;158;0;12;34;129;25;2;0;1;25;225
"Site_f01_s05";"F01";1;100;95;1;43;375;0;7;12;61;150;3;0;4;0;77
"Site_f01_s06";"F01";1;100;94;28;0;425;0;6;24;68;1;2;1;12;0;362
"Site_f01_s07";"F01";1;100;77;1;0;1;0;2;1;64;73;0;1;19;0;154
"Site_f01_s08";"F01";1;100;90;6;1;200;0;4;35;36;4;4;4;8;1;111
"Site_f01_s09";"F01";1;100;91;19;1;384;0;1;3;34;1;2;0;7;12;92
"Site_f01_s10";"F01";1;100;88;13;0;82;0;1;1;48;0;3;0;6;1;189
"Site_f02_s01";"F02";2;100;93;13;29;261;0;18;42;26;86;6;1;9;11;233
"Site_f02_s02";"F02";2;100;75;0;0;66;0;3;2;106;0;0;0;6;1;67
"Site_f02_s03";"F02";2;100;82;1;62;1;0;2;10;41;15;0;0;11;2;148
"Site_f02_s04";"F02";2;100;92;50;0;719;0;16;32;64;53;1;3;5;7;132
"Site_f02_s05";"F02";2;100;83;30;0;76;0;4;31;69;1;3;0;12;7;108
"Site_f02_s06";"F02";2;100;85;0;0;110;0;7;22;138;47;5;4;5;0;55
"Site_f02_s07";"F02";2;100;82;15;1;0;76;6;9;70;53;5;1;17;7;98
"Site_f02_s08";"F02";2;100;75;45;0;142;0;10;1;28;2;1;0;1;0;36
"Site_f02_s09";"F02";2;100;71;1;0;1;0;5;2;209;1;0;0;19;1;63
