"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;4;0;58;0;6;18;33;29;2;0;14;21;38
"Site_f01_s02";"F01";1;100;88;0;0;1;58;13;4;42;31;6;2;9;1;45
"Site_f01_s03";"F01";1;100;87;6;0;65;1;16;26;5;32;7;0;13;3;69
"Site_f01_s04";"F01";1;100;74;7;0;5;0;24;20;29;25;2;0;22;4;49
"Site_f01_s05";"F01";1;100;75;16;0;5;0;5;3;56;1;0;1;9;0;41
"Site_f01_s06";"F01";1;100;70;16;0;0;0;9;0;36;18;0;1;13;1;37
"Site_f01_s07";"F01";1;100;96;5;0;51;1;14;21;51;6;1;1;22;3;77
"Site_f01_s08";"F01";1;100;90;2;0;47;1;10;11;48;20;6;1;10;4;70
"Site_f01_s09";"F01";1;100;82;7;0;58;2;11;1;45;6;5;0;12;2;36
"Site_f01_s10";"F01";1;100;66;15;0;0;0;11;1;33;4;1;0;13;8;40
"Site_f02_s01";"F02";2;100;93;30;3;43;56;10;28;26;18;7;6;20;3;54
"Site_f02_s02";"F02";2;100;80;2;2;25;0;2;1;20;21;3;1;13;2;66
"Site_f02_s03";"F02";2;100;87;9;1;31;2;14;21;26;34;2;5;7;3;51
"Site_f02_s04";"F02";2;100;70;1;25;2;0;3;15;23;1;1;1;2;2;44
"Site_f02_s05";"F02";2;100;91;22;1;49;0;6;12;44;4;6;8;10;6;65
"Site_f02_s06";"F02";2;100;96;20;2;69;62;11;5;30;25;2;9;18;1;75
"Site_f02_s07";"F02";2;100;83;4;18;6;2;7;17;23;36;7;0;3;10;66
"Site_f02_s08";"F02";2;100;86;3;1;5;1;2;3;40;39;5;1;18;0;54
"Site_f02_s09";"F02";2;100;96;15;60;36;0;8;24;38;28;4;7;8;2;61
"Site_f02_s10";"F02";2;100;87;4;20;53;38;10;22;20;33;2;2;4;10;60
"Site_f03_s01";"F03";3;100;57;1;1;31;0;5;17;1;11;2;8;4;2;31
"Site_f03_s02";"F03";3;100;74;1;43;5;0;10;21;30;27;3;0;12;4;37
