"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;3;0;64;0;7;20;29;28;3;0;13;21;36
"Site_f01_s02";"F01";1;100;90;2;0;1;62;14;0;44;33;3;3;5;0;46
"Site_f01_s03";"F01";1;100;89;1;0;69;0;5;27;2;32;2;0;12;1;69
"Site_f01_s04";"F01";1;100;77;7;0;0;0;22;17;28;29;0;0;29;7;52
"Site_f01_s05";"F01";1;100;77;20;0;0;0;6;1;57;1;3;1;6;0;41
"Site_f01_s06";"F01";1;100;71;19;0;1;0;9;0;37;20;0;0;9;0;35
"Site_f01_s07";"F01";1;100;96;4;0;55;1;5;27;47;1;0;1;14;0;83
"Site_f01_s08";"F01";1;100;90;4;0;45;0;8;10;48;21;2;1;8;1;70
"Site_f01_s09";"F01";1;100;86;5;0;58;0;11;2;50;1;4;0;10;1;38
"Site_f01_s10";"F01";1;100;67;17;0;0;0;9;0;33;0;0;0;12;9;46
"Site_f02_s01";"F02";2;100;93;30;0;49;59;6;31;25;19;6;1;21;0;58
"Site_f02_s02";"F02";2;100;81;0;1;28;0;2;1;23;21;4;1;9;0;68
"Site_f02_s03";"F02";2;100;87;17;3;28;0;11;21;24;35;0;3;7;1;51
"Site_f02_s04";"F02";2;100;72;0;26;0;1;3;15;26;0;2;0;0;1;48
"Site_f02_s05";"F02";2;100;91;17;2;48;1;5;9;44;1;0;5;9;9;66
"Site_f02_s06";"F02";2;100;97;20;1;71;66;11;3;27;28;0;4;15;2;72
"Site_f02_s07";"F02";2;100;84;6;17;2;0;3;15;22;41;5;0;0;10;72
"Site_f02_s08";"F02";2;100;85;1;0;1;1;1;0;42;37;3;1;16;1;58
"Site_f02_s09";"F02";2;100;97;13;63;38;0;2;21;34;24;3;1;6;3;61
"Site_f02_s10";"F02";2;100;90;1;18;57;39;9;21;17;35;0;0;3;14;60
"Site_f03_s01";"F03";3;100;58;2;0;33;0;0;18;0;15;0;9;4;3;33
"Site_f03_s02";"F03";3;100;77;0;47;0;0;4;24;24;30;0;0;10;4;41
"Site_f03_s03";"F03";3;100;93;1;43;72;0;10;3;18;2;4;1;7;6;66
"Site_f03_s04";"F03";3;100;69;1;28;1;0;3;16;37;1;4;0;10;1;25
"Site_f03_s05";"F03";3;100;69;24;13;29;0;1;0;27;0;3;0;3;0;44
"Site_f03_s06";"F03";3;100;94;36;1;55;0;20;15;32;45;5;1;3;2;78
"Site_f03_s07";"F03";3;100;95;2;1;62;0;17;24;40;52;0;14;9;1;79
"Site_f03_s08";"F03";3;100;75;0;1;46;0;20;15;14;0;2;0;1;4;50
"Site_f03_s09";"F03";3;100;72;11;1;0;0;12;2;34;19;1;3;1;0;60
"Site_f03_s10";"F03";3;100;66;21;1;2;0;6;0;29;0;1;1;3;4;53
"Site_f04_s01";"F04";4;100;80;0;1;37;1;17;13;7;0;4;0;2;0;67
"Site_f04_s02";"F04";4;100;82;1;25;36;0;1;16;18;5;3;2;0;5;60
"Site_f04_s03";"F04";4;100;79;0;28;0;0;11;17;20;27;4;0;8;0;57
"Site_f04_s04";"F04";4;100;88;11;0;14;0;0;15;24;15;6;0;7;1;81
"Site_f04_s05";"F04";4;100;77;35;0;47;0;11;0;22;21;2;0;7;2;39
"Site_f04_s06";"F04";4;100;75;21;0;39;2;11;0;19;0;4;6;0;4;55
"Site_f04_s07";"F04";4;100;85;28;1;0;0;14;0;37;21;0;1;7;7;51
"Site_f04_s08";"F04";4;100;81;1;0;0;40;24;1;16;30;2;1;3;1;50
"Site_f04_s09";"F04";4;100;77;1;1;0;47;2;0;0;2;0;0;10;1;61
"Site_f04_s10";"F04";4;100;75;0;18;0;0;16;14;23;7;0;0;9;3;55
"Site_f05_s01";"F05";5;100;93;0;0;50;42;21;13;26;11;0;7;0;2;74
"Site_f05_s02";"F05";5;100;71;0;0;23;1;24;11;6;10;1;10;7;3;47
"Site_f05_s03";"F05";5;100;83;0;0;3;34;13;1;9;21;5;7;5;3;69
"Site_f05_s04";"F05";5;100;92;0;61;1;2;27;14;22;0;1;2;5;3;68
"Site_f05_s05";"F05";5;100;85;1;0;21;34;20;17;19;17;0;3;5;3;48
"Site_f05_s06";"F05";5;100;79;22;23;30;1;16;25;25;1;0;1;0;1;48
"Site_f05_s07";"F05";5;100;81;26;27;0;46;10;16;10;17;6;1;12;0;43
"Site_f05_s08";"F05";5;100;89;0;1;25;54;16;25;1;28;2;8;8;2;59
"Site_f05_s09";"F05";5;100;85;1;1;0;0;7;15;11;12;4;5;6;0;77
"Site_f05_s10";"F05";5;100;67;0;0;0;0;0;0;1;25;1;1;7;1;57
"Site_f06_s01";"F06";6;100;88;56;1;0;3;18;22;20;0;6;0;8;5;66
"Site_f06_s02";"F06";6;100;86;41;47;0;47;20;1;31;2;1;2;4;2;49
"Site_f06_s03";"F06";6;100;86;0;47;1;1;1;23;0;0;0;8;1;0;70
"Site_f06_s04";"F06";6;100;81;35;31;0;19;1;7;22;18;1;1;0;1;50
"Site_f06_s05";"F06";6;100;86;55;17;30;2;15;12;6;15;1;1;4;8;44
"Site_f06_s06";"F06";6;100;70;1;42;0;0;15;1;12;0;1;2;0;6;45
"Site_f06_s07";"F06";6;100;83;1;1;1;30;1;11;10;2;1;1;2;1;67
"Site_f06_s08";"F06";6;100;87;0;22;0;42;24;8;13;15;10;5;4;2;76
"Site_f06_s09";"F06";6;100;74;25;2;1;1;22;1;13;11;2;7;0;0;57
"Site_f06_s10";"F06";6;100;76;1;22;0;23;10;20;3;17;1;5;1;4;45
"Site_f07_s01";"F07";7;100;77;2;19;0;0;19;13;10;25;0;8;1;4;57
"Site_f07_s02";"F07";7;100;87;35;0;17;2;22;18;1;1;2;1;5;2;72
"Site_f07_s03";"F07";7;100;73;0;0;25;28;17;0;5;10;0;1;1;2;42
"Site_f07_s04";"F07";7;100;82;1;44;25;0;10;12;8;4;9;2;1;0;62
"Site_f07_s05";"F07";7;100;72;0;1;18;0;0;24;0;18;2;2;0;5;53
"Site_f07_s06";"F07";7;100;82;47;25;29;1;11;8;7;3;3;4;3;7;44
"Site_f07_s07";"F07";7;100;74;0;2;36;0;7;8;4;8;0;1;6;3;58
"Site_f07_s08";"F07";7;100;95;2;1;2;19;19;20;7;13;2;3;1;3;87
"Site_f07_s09";"F07";7;100;87;27;14;15;0;12;4;5;19;4;0;2;11;58
"Site_f07_s10";"F07";7;100;73;30;0;1;31;20;11;8;8;4;2;0;5;41
"Site_f08_s01";"F08";8;100;88;56;0;19;1;20;24;4;11;6;3;0;0;72
"Site_f08_s02";"F08";8;100;86;46;35;21;29;50;12;9;11;10;1;1;2;44
"Site_f08_s03";"F08";8;100;79;0;0;1;16;12;8;4;24;0;0;1;4;68
"Site_f08_s04";"F08";8;100;75;0;0;0;30;33;14;0;7;0;3;1;2;41
"Site_f08_s05";"F08";8;100;76;0;0;0;19;16;10;7;11;5;0;0;4;60
"Site_f08_s06";"F08";8;100;77;0;24;1;17;41;32;0;7;2;0;0;2;47
"Site_f08_s07";"F08";8;100;74;0;0;0;13;12;23;20;6;0;0;3;3;59
"Site_f08_s08";"F08";8;100;78;0;0;0;30;16;0;18;9;10;0;1;3;62
"Site_f08_s09";"F08";8;100;83;37;1;1;16;13;23;1;13;0;3;0;6;48
"Site_f08_s10";"F08";8;100;92;73;50;22;22;19;20;17;20;0;2;0;6;63
"Site_f09_s01";"F09";9;100;90;50;26;0;1;25;23;1;9;8;7;1;3;79
"Site_f09_s02";"F09";9;100;68;1;15;0;0;0;28;7;9;0;4;0;1;42
