"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;0;0;54;0;0;2;32;38;2;0;23;0;54
"Site_f01_s02";"F01";1;100;82;0;0;47;0;3;5;19;0;2;0;7;0;68
"Site_f01_s03";"F01";1;100;94;0;62;62;0;0;0;39;10;0;0;16;13;62
"Site_f01_s04";"F01";1;100;95;34;0;53;69;3;11;38;0;1;0;2;0;51
"Site_f01_s05";"F01";1;100;87;0;0;69;0;13;0;38;1;1;0;0;0;56
"Site_f01_s06";"F01";1;100;87;0;0;0;0;0;12;34;54;0;0;4;1;61
"Site_f01_s07";"F01";1;100;66;0;0;28;0;5;14;0;0;1;0;13;0;48
"Site_f01_s08";"F01";1;100;91;0;0;68;0;8;30;32;43;0;9;18;0;51
"Site_f01_s09";"F01";1;100;68;9;0;0;0;0;0;26;0;0;0;15;0;55
"Site_f01_s10";"F01";1;100;91;15;0;75;0;6;0;11;30;0;0;8;0;62
"Site_f02_s01";"F02";2;100;77;24;0;0;0;6;15;28;19;0;0;0;4;29
"Site_f02_s02";"F02";2;100;88;15;0;0;0;0;12;0;0;3;0;3;1;87
"Site_f02_s03";"F02";2;100;92;0;0;80;0;16;0;24;0;4;5;12;12;60
"Site_f02_s04";"F02";2;100;89;0;0;64;0;0;0;50;0;2;6;5;7;58
"Site_f02_s05";"F02";2;100;84;12;38;46;0;8;0;37;0;0;0;0;0;49
"Site_f02_s06";"F02";2;100;71;0;0;1;0;4;5;21;0;2;0;6;0;61
"Site_f02_s07";"F02";2;100;93;26;0;69;0;0;0;17;0;2;8;0;0;58
"Site_f02_s08";"F02";2;100;64;1;0;0;0;6;27;21;0;1;0;16;6;43
"Site_f02_s09";"F02";2;100;88;0;0;45;0;0;0;31;0;2;0;0;0;80
"Site_f02_s10";"F02";2;100;74;0;0;0;0;12;14;0;22;1;0;0;0;62
"Site_f03_s01";"F03";3;100;87;0;38;0;0;7;9;21;34;5;2;0;0;72
"Site_f03_s02";"F03";3;100;90;0;42;0;0;28;17;35;1;9;0;4;0;56
"Site_f03_s03";"F03";3;100;88;39;1;46;0;0;23;26;0;5;3;5;0;68
"Site_f03_s04";"F03";3;100;62;0;0;0;0;12;0;0;32;2;5;0;3;35
"Site_f03_s05";"F03";3;100;84;14;33;31;0;5;0;21;12;0;13;0;11;52
"Site_f03_s06";"F03";3;100;80;0;0;37;0;9;20;20;0;0;0;0;0;71
"Site_f03_s07";"F03";3;100;75;0;22;36;0;4;14;26;0;0;0;0;0;33
