"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;91;19;0;52;0;7;45;41;164;0;0;10;0;238
"Site_f01_s02";"F01";1;100;93;0;0;270;0;0;0;119;19;2;0;4;13;375
"Site_f01_s03";"F01";1;100;87;0;0;0;0;3;19;36;0;0;5;17;0;476
"Site_f01_s04";"F01";1;100;99;11;64;0;513;0;0;71;99;0;1;13;0;352
"Site_f01_s05";"F01";1;100;97;28;0;299;138;0;0;121;0;0;2;11;0;525
"Site_f01_s06";"F01";1;100;89;0;0;0;244;10;0;178;0;0;0;12;0;79
"Site_f01_s07";"F01";1;100;84;16;0;179;0;14;16;0;31;6;0;16;21;67
"Site_f01_s08";"F01";1;100;88;0;0;163;255;3;3;88;0;0;0;20;0;217
"Site_f01_s09";"F01";1;100;92;0;0;131;0;7;0;161;0;0;1;4;0;242
"Site_f01_s10";"F01";1;100;84;0;0;0;0;5;65;95;40;0;0;0;0;149
"Site_f02_s01";"F02";2;100;82;0;0;0;0;14;0;42;121;1;0;20;0;130
"Site_f02_s02";"F02";2;100;88;0;0;85;0;2;0;14;0;0;0;1;0;324
"Site_f02_s03";"F02";2;100;86;12;0;330;0;4;18;33;57;2;0;21;0;52
"Site_f02_s04";"F02";2;100;56;0;0;0;0;4;0;21;0;0;0;0;0;97
"Site_f02_s05";"F02";2;100;82;0;0;154;0;0;0;93;44;4;0;6;9;89
"Site_f02_s06";"F02";2;100;94;0;0;129;0;6;25;38;35;0;0;9;0;586
"Site_f02_s07";"F02";2;100;94;25;0;239;213;11;0;37;1;0;0;19;0;161
"Site_f02_s08";"F02";2;100;85;26;0;0;0;6;8;43;28;0;4;10;0;343
"Site_f02_s09";"F02";2;100;86;0;0;238;0;0;16;30;27;0;1;0;0;194
"Site_f02_s10";"F02";2;100;77;0;0;181;0;0;0;10;56;5;0;6;0;62
"Site_f03_s01";"F03";3;100;83;0;0;1;0;0;0;44;39;0;0;9;0;322
"Site_f03_s02";"F03";3;100;72;0;0;0;0;20;0;32;24;0;0;6;0;208
"Site_f03_s03";"F03";3;100;90;0;69;152;0;15;0;40;24;2;8;11;3;275
"Site_f03_s04";"F03";3;100;66;0;0;0;0;26;0;21;0;1;0;6;7;97
"Site_f03_s05";"F03";3;100;85;28;0;168;0;16;31;0;0;0;6;3;5;185
"Site_f03_s06";"F03";3;100;66;0;0;28;0;28;17;36;22;4;0;2;0;42
"Site_f03_s07";"F03";3;100;60;0;0;0;0;0;10;24;0;0;0;4;0;108
"Site_f03_s08";"F03";3;100;88;0;0;163;0;15;11;22;27;0;0;9;14;231
"Site_f03_s09";"F03";3;100;93;82;0;214;142;13;0;52;0;0;0;16;0;209
"Site_f03_s10";"F03";3;100;83;0;70;0;0;10;45;15;16;0;0;3;0;193
"Site_f04_s01";"F04";4;100;94;41;0;85;143;16;30;0;55;5;3;0;4;126
"Site_f04_s02";"F04";4;100;94;0;0;0;0;20;23;42;17;6;10;10;0;711
"Site_f04_s03";"F04";4;100;79;54;0;0;0;14;34;111;29;0;6;0;5;95
"Site_f04_s04";"F04";4;100;81;26;0;0;0;19;17;42;0;2;3;17;0;171
"Site_f04_s05";"F04";4;100;89;0;0;117;131;25;19;17;43;5;0;13;0;124
