"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;97;26;6;75;7;26;11;51;48;17;7;32;20;65
"Site_f01_s02";"F01";1;100;73;20;1;11;1;11;4;30;19;7;6;13;6;45
"Site_f01_s03";"F01";1;100;76;21;8;31;2;12;4;26;9;13;1;18;4;24
"Site_f01_s04";"F01";1;100;96;28;27;73;3;38;13;42;38;26;16;32;25;80
"Site_f01_s05";"F01";1;100;86;29;3;42;2;8;25;20;5;6;5;14;19;60
"Site_f01_s06";"F01";1;100;86;22;3;62;4;19;5;37;26;11;12;25;11;46
"Site_f01_s07";"F01";1;100;81;20;2;43;1;16;15;31;9;13;13;13;10;56
"Site_f01_s08";"F01";1;100;84;16;5;54;35;16;4;22;45;21;8;27;12;46
"Site_f01_s09";"F01";1;100;81;24;1;44;0;12;1;33;11;11;7;18;12;46
"Site_f01_s10";"F01";1;100;64;20;2;5;1;14;4;20;7;11;2;10;4;51
"Site_f02_s01";"F02";2;100;77;29;36;9;1;22;11;23;8;11;1;12;3;48
"Site_f02_s02";"F02";2;100;78;8;3;42;3;8;11;28;16;16;8;22;4;53
"Site_f02_s03";"F02";2;100;85;13;3;69;2;13;20;38;16;15;3;18;8;32
"Site_f02_s04";"F02";2;100;71;10;1;31;3;11;4;16;6;5;2;7;2;41
"Site_f02_s05";"F02";2;100;72;5;3;22;3;18;7;27;5;8;0;7;6;44
"Site_f02_s06";"F02";2;100;69;12;29;8;4;14;14;16;26;8;0;15;3;37
"Site_f02_s07";"F02";2;100;64;17;2;6;0;8;9;31;18;8;0;6;1;35
"Site_f02_s08";"F02";2;100;60;10;0;0;1;7;5;21;16;1;2;4;0;38
"Site_f02_s09";"F02";2;100;76;22;7;8;1;12;15;32;8;8;0;16;8;58
"Site_f02_s10";"F02";2;100;87;7;4;50;41;16;17;28;9;14;3;20;4;50
"Site_f03_s01";"F03";3;100;85;8;1;54;9;12;22;38;18;13;4;5;5;46
"Site_f03_s02";"F03";3;100;70;7;0;23;26;10;8;14;16;5;4;10;6;43
"Site_f03_s03";"F03";3;100;84;11;17;9;37;11;11;18;37;10;10;8;8;51
"Site_f03_s04";"F03";3;100;75;22;1;33;3;15;15;8;10;5;8;10;4;57
"Site_f03_s05";"F03";3;100;78;5;3;36;37;7;17;10;26;6;10;11;5;48
"Site_f03_s06";"F03";3;100;81;7;2;33;37;21;24;18;32;12;7;15;9;54
"Site_f03_s07";"F03";3;100;91;19;1;45;29;20;19;28;38;9;16;18;14;71
"Site_f03_s08";"F03";3;100;84;4;2;32;9;19;33;28;33;12;4;9;10;44
"Site_f03_s09";"F03";3;100;85;14;1;10;8;19;22;24;28;7;14;23;15;67
"Site_f03_s10";"F03";3;100;78;7;3;11;10;16;37;30;20;15;10;8;12;55
"Site_f04_s01";"F04";4;100;66;2;3;19;1;7;12;20;5;9;6;7;6;52
"Site_f04_s02";"F04";4;100;69;9;3;12;1;11;13;22;19;13;8;10;3;50
"Site_f04_s03";"F04";4;100;89;20;5;26;32;10;33;16;11;11;19;9;7;66
"Site_f04_s04";"F04";4;100;77;13;4;44;2;15;21;11;19;14;10;11;2;39
"Site_f04_s05";"F04";4;100;87;8;1;25;1;15;24;26;23;13;10;8;14;71
"Site_f04_s06";"F04";4;100;81;21;33;11;24;15;18;14;22;13;9;8;9;52
"Site_f04_s07";"F04";4;100;61;5;5;7;7;9;9;13;16;12;10;5;7;47
"Site_f04_s08";"F04";4;100;80;14;22;7;48;15;15;17;19;10;13;17;17;36
"Site_f04_s09";"F04";4;100;82;3;29;41;7;20;14;28;27;14;9;11;8;49
"Site_f04_s10";"F04";4;100;76;29;6;46;4;11;11;30;14;6;7;15;8;34
"Site_f05_s01";"F05";5;100;77;24;4;9;6;15;16;7;9;9;9;8;1;47
"Site_f05_s02";"F05";5;100;52;2;2;18;1;1;6;4;3;4;5;4;9;29
"Site_f05_s03";"F05";5;100;82;38;6;34;30;10;24;18;16;17;9;10;4;58
"Site_f05_s04";"F05";5;100;75;7;0;37;33;14;23;9;8;10;6;6;3;28
"Site_f05_s05";"F05";5;100;75;25;16;25;6;20;15;15;16;13;3;12;2;34
"Site_f05_s06";"F05";5;100;84;32;34;11;7;11;16;14;16;17;7;6;8;45
"Site_f05_s07";"F05";5;100;91;27;4;31;51;24;28;19;21;24;11;11;8;66
"Site_f05_s08";"F05";5;100;73;8;4;22;5;12;9;13;9;14;9;11;3;61
"Site_f05_s09";"F05";5;100;83;18;4;16;20;18;23;24;12;19;16;9;6;72
"Site_f05_s10";"F05";5;100;75;4;0;29;7;19;31;15;6;13;2;6;6;39
"Site_f06_s01";"F06";6;100;69;5;5;1;11;11;23;16;20;1;12;1;14;47
"Site_f06_s02";"F06";6;100;78;7;41;5;4;16;9;11;20;11;11;2;13;53
"Site_f06_s03";"F06";6;100;65;15;17;1;0;12;19;7;4;6;9;2;10;42
"Site_f06_s04";"F06";6;100;78;7;15;31;29;27;12;9;14;11;10;7;12;46
"Site_f06_s05";"F06";6;100;77;15;11;3;37;17;19;8;14;14;12;3;19;45
"Site_f06_s06";"F06";6;100;58;2;23;2;1;10;11;15;12;5;5;2;12;27
"Site_f06_s07";"F06";6;100;72;30;4;14;3;17;23;11;9;16;12;0;15;44
"Site_f06_s08";"F06";6;100;68;2;16;3;2;16;10;3;13;6;7;4;11;45
"Site_f06_s09";"F06";6;100;74;29;17;2;3;7;20;3;6;7;13;2;9;48
"Site_f06_s10";"F06";6;100;82;41;17;3;5;26;26;21;14;11;14;6;12;51
"Site_f07_s01";"F07";7;100;90;48;38;1;14;20;36;11;25;17;18;15;16;65
"Site_f07_s02";"F07";7;100;83;18;28;2;35;21;15;10;26;9;19;7;13;53
"Site_f07_s03";"F07";7;100;63;6;23;0;4;16;14;21;9;5;4;2;2;38
"Site_f07_s04";"F07";7;100;82;5;24;17;25;13;25;10;21;6;9;6;7;53
"Site_f07_s05";"F07";7;100;83;41;34;2;33;33;20;7;18;16;14;10;15;42
"Site_f07_s06";"F07";7;100;84;6;17;1;13;13;16;17;18;15;13;7;9;68
"Site_f07_s07";"F07";7;100;78;25;13;0;34;17;12;13;24;6;13;5;12;45
"Site_f07_s08";"F07";7;100;70;5;35;2;5;9;18;15;15;8;16;6;6;37
"Site_f07_s09";"F07";7;100;75;27;12;2;17;11;17;10;10;11;7;5;9;50
"Site_f07_s10";"F07";7;100;67;3;9;2;20;22;7;16;28;5;4;7;6;27
"Site_f08_s01";"F08";8;100;66;4;23;1;14;19;4;5;14;13;4;5;2;39
"Site_f08_s02";"F08";8;100;72;22;16;5;45;23;13;12;12;8;6;3;12;27
"Site_f08_s03";"F08";8;100;83;9;31;2;19;27;16;5;18;6;9;12;13;62
"Site_f08_s04";"F08";8;100;62;5;19;2;5;9;6;21;11;6;10;3;4;39
"Site_f08_s05";"F08";8;100;88;66;27;29;26;31;25;22;27;14;21;8;17;41
"Site_f08_s06";"F08";8;100;80;9;29;11;35;34;7;11;21;9;10;1;11;46
"Site_f08_s07";"F08";8;100;74;52;10;11;19;23;18;4;6;10;8;6;11;40
"Site_f08_s08";"F08";8;100;73;32;27;7;13;8;17;2;6;8;7;5;8;33
"Site_f08_s09";"F08";8;100;77;6;42;2;13;12;18;15;14;11;12;5;7;47
"Site_f08_s10";"F08";8;100;73;28;28;4;20;10;9;6;17;6;7;10;7;42
"Site_f09_s01";"F09";9;100;78;43;5;3;6;21;26;5;14;6;11;4;9;41
"Site_f09_s02";"F09";9;100;72;2;9;1;15;15;13;15;9;14;8;2;13;52
"Site_f09_s03";"F09";9;100;75;29;7;18;9;43;6;14;11;10;13;0;8;35
"Site_f09_s04";"F09";9;100;73;5;22;5;24;23;19;14;19;22;14;3;14;54
"Site_f09_s05";"F09";9;100;63;0;2;0;11;24;12;9;13;2;9;0;3;42
"Site_f09_s06";"F09";9;100;67;2;23;4;24;15;19;7;11;7;5;3;8;39
"Site_f09_s07";"F09";9;100;83;4;38;6;19;29;11;11;16;6;9;5;9;51
"Site_f09_s08";"F09";9;100;69;3;16;10;8;9;8;4;8;7;10;1;12;49
"Site_f09_s09";"F09";9;100;69;0;30;2;11;27;14;10;9;5;9;3;2;37
"Site_f09_s10";"F09";9;100;77;1;28;5;13;25;15;11;12;10;8;6;6;45
"Site_f10_s01";"F10";10;100;81;8;35;2;11;27;27;11;14;17;16;3;11;51
"Site_f10_s02";"F10";10;100;91;42;44;4;37;32;21;11;22;20;20;12;23;47
"Site_f10_s03";"F10";10;100;90;11;37;2;31;14;18;7;22;24;16;12;13;72
"Site_f10_s04";"F10";10;100;68;2;24;0;9;26;16;15;10;5;11;3;11;35
