"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;88;0;0;164;0;0;0;63;70;1;0;37;0;149
"Site_f01_s02";"F01";1;100;82;0;0;110;0;3;5;28;0;2;0;9;0;175
"Site_f01_s03";"F01";1;100;94;0;154;165;0;0;0;53;15;0;0;22;17;150
"Site_f01_s04";"F01";1;100;95;49;0;143;207;3;11;65;0;1;0;3;0;162
"Site_f01_s05";"F01";1;100;87;0;0;294;0;14;0;77;0;1;0;0;0;170
"Site_f01_s06";"F01";1;100;87;0;0;0;0;0;13;57;138;0;0;4;0;147
"Site_f01_s07";"F01";1;100;66;0;0;45;0;6;19;0;0;1;0;14;0;91
"Site_f01_s08";"F01";1;100;91;0;0;288;0;7;47;52;75;0;9;25;0;139
"Site_f01_s09";"F01";1;100;68;10;0;0;0;0;0;39;0;0;0;16;0;177
"Site_f01_s10";"F01";1;100;91;18;0;293;0;6;0;13;47;0;0;10;0;120
"Site_f02_s01";"F02";2;100;77;30;0;0;0;8;16;40;25;0;0;0;4;39
"Site_f02_s02";"F02";2;100;88;17;0;0;0;0;15;0;0;3;0;3;0;661
"Site_f02_s03";"F02";2;100;92;0;0;280;0;16;0;33;0;3;5;13;14;186
"Site_f02_s04";"F02";2;100;89;0;0;239;0;0;0;96;0;2;7;7;7;109
"Site_f02_s05";"F02";2;100;84;18;93;91;0;11;0;56;0;0;0;0;0;137
"Site_f02_s06";"F02";2;100;71;0;0;0;0;4;5;33;0;2;0;7;0;185
"Site_f02_s07";"F02";2;100;93;30;0;213;0;0;0;26;0;1;8;0;0;135
"Site_f02_s08";"F02";2;100;64;0;0;0;0;6;41;30;0;0;0;21;10;107
"Site_f02_s09";"F02";2;100;88;0;0;115;0;0;0;49;0;2;0;0;0;410
"Site_f02_s10";"F02";2;100;74;0;0;0;0;12;18;0;36;1;0;0;0;222
"Site_f03_s01";"F03";3;100;87;0;72;0;0;7;7;25;52;5;2;0;0;268
"Site_f03_s02";"F03";3;100;90;0;83;0;0;42;26;64;0;9;0;4;0;129
"Site_f03_s03";"F03";3;100;88;56;0;94;0;0;33;35;0;5;3;4;0;281
"Site_f03_s04";"F03";3;100;62;0;0;0;0;13;0;0;58;2;5;0;3;59
"Site_f03_s05";"F03";3;100;84;16;47;47;0;6;0;29;12;0;15;0;13;104
"Site_f03_s06";"F03";3;100;80;0;0;72;0;12;31;34;0;0;0;0;0;314
"Site_f03_s07";"F03";3;100;75;0;32;68;0;4;18;50;0;0;0;0;0;57
"Site_f03_s08";"F03";3;100;79;0;34;76;0;28;0;17;0;3;2;6;0;175
"Site_f03_s09";"F03";3;100;90;46;22;79;0;2;0;58;33;1;0;13;0;236
"Site_f03_s10";"F03";3;100;77;0;0;0;0;30;6;36;0;2;0;7;0;285
"Site_f04_s01";"F04";4;100;85;0;0;0;0;0;29;30;35;6;0;7;4;239
"Site_f04_s02";"F04";4;100;84;24;0;0;74;0;0;18;38;3;0;8;0;104
"Site_f04_s03";"F04";4;100;95;0;0;233;0;8;0;31;86;0;2;9;0;121
"Site_f04_s04";"F04";4;100;85;0;0;119;0;11;11;22;0;1;2;2;0;185
"Site_f04_s05";"F04";4;100;80;59;0;0;0;17;18;29;28;0;0;0;6;164
"Site_f04_s06";"F04";4;100;73;0;0;0;52;13;0;19;0;0;3;0;5;133
"Site_f04_s07";"F04";4;100;76;0;17;0;0;5;17;0;24;7;0;5;0;262
"Site_f04_s08";"F04";4;100;66;0;0;0;0;8;15;9;0;4;0;8;5;165
"Site_f04_s09";"F04";4;100;80;0;0;45;0;0;0;49;57;2;0;11;4;133
"Site_f04_s10";"F04";4;100;59;0;0;0;0;8;0;0;14;0;3;5;0;84
"Site_f05_s01";"F05";5;100;78;13;0;0;0;8;16;16;16;3;20;0;2;148
"Site_f05_s02";"F05";5;100;88;44;59;50;41;12;17;41;9;2;7;2;0;209
"Site_f05_s03";"F05";5;100;80;0;0;121;0;22;0;28;0;1;0;4;2;126
"Site_f05_s04";"F05";5;100;85;0;0;75;38;0;14;15;28;0;1;12;1;218
"Site_f05_s05";"F05";5;100;73;0;0;0;44;19;13;25;0;3;3;0;12;131
"Site_f05_s06";"F05";5;100;84;0;0;64;0;36;32;24;26;5;6;0;1;323
"Site_f05_s07";"F05";5;100;89;80;64;0;0;14;0;0;0;0;4;0;0;334
"Site_f05_s08";"F05";5;100;91;68;0;90;0;17;29;41;18;6;0;7;6;127
"Site_f05_s09";"F05";5;100;87;0;28;155;0;0;11;0;15;6;0;0;0;132
"Site_f05_s10";"F05";5;100;67;0;0;0;0;27;17;16;12;7;7;7;0;139
"Site_f06_s01";"F06";6;100;83;0;193;0;25;10;54;13;18;9;0;8;5;143
"Site_f06_s02";"F06";6;100;84;80;0;0;56;43;18;0;9;0;3;0;0;201
"Site_f06_s03";"F06";6;100;90;0;0;0;0;48;0;31;6;3;0;8;0;456
"Site_f06_s04";"F06";6;100;89;0;0;0;0;19;17;22;17;0;4;0;0;406
"Site_f06_s05";"F06";6;100;84;63;0;0;69;12;0;12;0;4;0;4;1;284
"Site_f06_s06";"F06";6;100;91;83;154;0;77;21;62;17;13;0;0;4;1;104
"Site_f06_s07";"F06";6;100;77;0;0;0;91;7;11;12;26;5;5;0;0;209
"Site_f06_s08";"F06";6;100;85;100;0;0;56;26;17;19;0;2;0;2;10;104
"Site_f06_s09";"F06";6;100;94;138;0;39;0;127;48;20;19;3;3;0;6;262
"Site_f06_s10";"F06";6;100;74;0;44;0;0;0;0;5;13;3;6;0;1;183
"Site_f07_s01";"F07";7;100;83;149;48;0;0;10;15;29;31;3;10;19;2;83
"Site_f07_s02";"F07";7;100;78;0;0;0;0;18;12;0;50;18;1;0;0;182
"Site_f07_s03";"F07";7;100;83;144;34;0;0;11;36;20;11;5;2;2;2;56
"Site_f07_s04";"F07";7;100;79;0;0;30;0;18;6;11;10;0;0;5;3;241
"Site_f07_s05";"F07";7;100;85;45;31;0;37;32;2;0;1;9;3;0;1;152
"Site_f07_s06";"F07";7;100;88;0;57;0;49;19;3;0;6;4;3;0;8;185
"Site_f07_s07";"F07";7;100;90;144;95;0;0;69;38;0;8;0;10;0;0;131
"Site_f07_s08";"F07";7;100;82;0;0;0;0;28;42;0;37;15;14;0;0;189
"Site_f07_s09";"F07";7;100;89;0;75;0;54;0;14;8;7;7;0;0;5;461
"Site_f07_s10";"F07";7;100;69;0;38;0;0;27;18;13;7;0;4;3;4;64
"Site_f08_s01";"F08";8;100;85;83;0;0;0;52;0;2;7;0;0;0;1;251
"Site_f08_s02";"F08";8;100;73;61;0;0;0;0;0;10;11;0;3;0;6;166
"Site_f08_s03";"F08";8;100;76;0;23;0;0;68;10;12;9;0;15;0;1;239
"Site_f08_s04";"F08";8;100;88;0;117;0;55;28;0;6;4;17;11;4;0;269
"Site_f08_s05";"F08";8;100;77;0;19;0;22;62;18;0;3;2;1;0;0;135
"Site_f08_s06";"F08";8;100;94;250;75;0;0;0;8;12;17;5;3;0;7;291
"Site_f08_s07";"F08";8;100;89;222;58;0;15;44;8;5;12;4;3;0;1;89
"Site_f08_s08";"F08";8;100;88;58;53;39;54;17;11;0;10;6;1;0;1;239
"Site_f08_s09";"F08";8;100;92;0;96;0;0;52;16;27;0;0;0;0;2;608
"Site_f08_s10";"F08";8;100;89;0;115;0;25;0;57;3;24;0;2;0;4;414
"Site_f09_s01";"F09";9;100;90;201;54;0;19;0;12;5;2;0;2;0;3;159
"Site_f09_s02";"F09";9;100;90;62;0;0;31;0;3;14;5;11;16;0;1;137
"Site_f09_s03";"F09";9;100;80;0;58;0;22;34;38;12;7;2;1;0;4;127
"Site_f09_s04";"F09";9;100;84;0;0;0;7;41;17;0;0;0;4;0;2;258
"Site_f09_s05";"F09";9;100;90;92;98;0;7;74;7;4;6;10;4;4;2;80
"Site_f09_s06";"F09";9;100;92;120;0;0;0;206;22;0;8;0;5;0;3;182
"Site_f09_s07";"F09";9;100;79;0;0;0;18;0;60;0;22;17;3;0;5;156
"Site_f09_s08";"F09";9;100;82;114;52;0;10;17;39;0;10;0;1;3;0;33
"Site_f09_s09";"F09";9;100;80;0;62;0;1;0;76;0;15;4;5;0;3;197
"Site_f09_s10";"F09";9;100;72;0;23;0;19;46;0;6;6;6;2;1;1;116
"Site_f10_s01";"F10";10;100;79;131;32;0;22;33;2;0;9;0;2;0;1;63
"Site_f10_s02";"F10";10;100;67;0;49;0;29;0;64;10;4;0;2;0;1;76
"Site_f10_s03";"F10";10;100;81;0;0;0;31;43;48;9;3;15;0;0;0;196
"Site_f10_s04";"F10";10;100;82;74;67;0;24;0;20;0;5;0;4;0;2;204
"Site_f10_s05";"F10";10;100;76;0;0;0;8;0;24;0;3;29;15;0;2;250
"Site_f10_s06";"F10";10;100;92;0;41;0;5;209;20;5;9;0;6;0;0;325
"Site_f10_s07";"F10";10;100;78;0;0;0;26;19;0;4;7;5;0;1;0;266
"Site_f10_s08";"F10";10;100;90;0;55;0;12;82;26;7;7;0;14;0;5;186
"Site_f10_s09";"F10";10;100;82;0;31;0;0;42;51;0;0;12;0;1;0;191
"Site_f10_s10";"F10";10;100;87;148;98;0;11;86;23;0;5;0;15;0;0;85
