"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;80;2;1;4;0;16;12;33;20;7;0;5;3;55
"Site_f01_s02";"F01";1;100;78;0;3;51;0;5;3;18;1;6;10;14;4;65
"Site_f01_s03";"F01";1;100;89;2;21;58;0;4;13;39;34;8;10;12;2;41
"Site_f01_s04";"F01";1;100;88;3;3;61;0;12;24;52;22;6;3;6;17;60
"Site_f01_s05";"F01";1;100;94;7;22;67;0;12;12;37;63;4;3;5;3;47
"Site_f01_s06";"F01";1;100;95;21;0;79;0;12;17;44;0;5;2;17;4;75
"Site_f01_s07";"F01";1;100;76;1;1;4;0;5;3;35;36;4;2;17;2;49
"Site_f01_s08";"F01";1;100;91;6;0;75;0;1;22;25;1;6;2;15;2;46
"Site_f01_s09";"F01";1;100;91;15;2;77;0;6;1;28;5;5;5;6;12;47
"Site_f01_s10";"F01";1;100;85;12;1;39;0;6;2;31;1;7;2;12;1;59
"Site_f02_s01";"F02";2;100;93;13;19;61;1;14;24;21;40;10;5;9;10;68
"Site_f02_s02";"F02";2;100;72;2;0;33;0;4;5;49;1;1;1;5;0;34
"Site_f02_s03";"F02";2;100;82;4;31;5;0;3;12;27;16;3;2;9;1;61
"Site_f02_s04";"F02";2;100;92;31;1;84;1;23;23;37;27;7;4;9;13;53
"Site_f02_s05";"F02";2;100;82;21;0;37;1;4;23;34;6;6;0;16;7;35
"Site_f02_s06";"F02";2;100;83;6;2;48;0;10;18;52;22;3;4;8;0;35
"Site_f02_s07";"F02";2;100;81;13;0;5;33;6;13;36;33;5;2;17;6;40
"Site_f02_s08";"F02";2;100;76;31;1;55;1;10;1;19;3;4;0;2;1;25
"Site_f02_s09";"F02";2;100;69;4;0;2;0;5;0;58;3;2;1;18;0;38
"Site_f02_s10";"F02";2;100;78;4;1;44;0;5;18;32;17;2;7;8;2;29
"Site_f03_s01";"F03";3;100;86;34;1;47;1;5;22;34;4;3;1;12;1;60
"Site_f03_s02";"F03";3;100;89;2;1;55;2;13;17;5;20;2;2;10;0;72
"Site_f03_s03";"F03";3;100;62;0;0;1;0;9;16;26;1;5;2;6;0;47
"Site_f03_s04";"F03";3;100;90;0;16;56;51;11;3;16;25;4;4;9;0;33
"Site_f03_s05";"F03";3;100;80;2;1;49;2;19;19;31;1;5;0;7;2;54
"Site_f03_s06";"F03";3;100;84;0;0;44;0;11;10;12;46;8;3;8;0;60
"Site_f03_s07";"F03";3;100;91;18;3;8;4;10;11;31;22;5;6;7;0;83
"Site_f03_s08";"F03";3;100;90;8;36;50;2;19;31;42;44;8;6;11;8;70
"Site_f03_s09";"F03";3;100;93;9;3;46;2;21;22;27;24;9;5;13;2;75
"Site_f03_s10";"F03";3;100;90;30;39;23;3;8;26;19;11;6;2;9;0;53
"Site_f04_s01";"F04";4;100;83;21;43;31;2;6;11;15;4;1;1;4;3;47
"Site_f04_s02";"F04";4;100;84;31;3;44;34;9;20;20;5;3;2;1;5;61
"Site_f04_s03";"F04";4;100;80;0;29;8;1;13;7;2;23;2;0;0;2;65
"Site_f04_s04";"F04";4;100;88;22;27;4;2;9;25;19;16;2;1;0;11;69
"Site_f04_s05";"F04";4;100;87;7;23;2;44;15;20;15;18;3;1;2;9;67
"Site_f04_s06";"F04";4;100;76;0;1;2;0;6;22;25;23;1;1;5;14;47
"Site_f04_s07";"F04";4;100;76;2;40;3;28;2;26;6;14;3;1;3;6;43
"Site_f04_s08";"F04";4;100;84;1;38;2;4;9;7;33;41;7;0;4;9;52
"Site_f04_s09";"F04";4;100;83;3;3;24;43;1;14;8;19;2;1;8;6;48
"Site_f04_s10";"F04";4;100;93;23;16;51;2;4;13;25;22;0;6;8;6;66
"Site_f05_s01";"F05";5;100;85;6;33;2;18;14;1;23;23;7;2;4;2;64
"Site_f05_s02";"F05";5;100;77;3;1;43;1;16;2;16;6;3;5;6;0;61
"Site_f05_s03";"F05";5;100;76;0;1;13;0;22;10;17;19;4;6;5;0;52
"Site_f05_s04";"F05";5;100;78;21;2;30;0;12;20;19;11;6;0;7;0;52
"Site_f05_s05";"F05";5;100;79;22;1;40;21;17;6;19;23;9;6;2;2;46
"Site_f05_s06";"F05";5;100;57;1;1;24;0;1;8;0;8;1;9;3;0;33
"Site_f05_s07";"F05";5;100;69;21;1;3;1;11;14;10;23;4;2;1;0;53
"Site_f05_s08";"F05";5;100;81;21;39;1;3;23;15;24;17;7;9;3;0;49
"Site_f05_s09";"F05";5;100;91;31;0;45;26;12;3;22;15;8;5;5;0;59
"Site_f05_s10";"F05";5;100;61;0;27;0;1;15;4;5;0;2;9;1;0;26
"Site_f06_s01";"F06";6;100;79;38;19;1;2;19;14;11;3;6;0;3;4;46
"Site_f06_s02";"F06";6;100;61;2;1;2;3;19;6;10;3;8;3;2;4;45
"Site_f06_s03";"F06";6;100;73;1;1;3;1;14;13;4;1;0;1;7;3;64
"Site_f06_s04";"F06";6;100;78;5;3;38;32;9;15;12;12;3;1;7;2;37
"Site_f06_s05";"F06";6;100;83;3;41;0;2;17;16;15;6;10;3;4;2;63
"Site_f06_s06";"F06";6;100;84;27;24;42;0;31;11;1;14;6;8;6;6;50
"Site_f06_s07";"F06";6;100;73;29;4;1;20;15;12;3;8;1;1;5;3;36
"Site_f06_s08";"F06";6;100;92;32;2;35;24;18;14;17;21;4;2;9;4;74
"Site_f06_s09";"F06";6;100;84;40;41;3;44;8;25;14;18;5;4;5;4;45
"Site_f06_s10";"F06";6;100;80;21;4;35;28;26;9;7;1;8;8;9;8;47
"Site_f07_s01";"F07";7;100;88;33;56;2;3;19;17;11;7;19;7;2;3;54
"Site_f07_s02";"F07";7;100;83;2;5;30;2;10;27;21;32;3;4;7;6;58
"Site_f07_s03";"F07";7;100;72;38;26;1;2;21;11;8;1;5;4;3;0;23
"Site_f07_s04";"F07";7;100;70;0;2;28;9;17;17;7;12;4;2;3;7;45
"Site_f07_s05";"F07";7;100;88;1;28;18;0;19;20;11;24;15;11;4;5;69
"Site_f07_s06";"F07";7;100;76;29;25;26;1;19;15;17;13;8;5;4;2;43
"Site_f07_s07";"F07";7;100;82;40;2;21;3;20;9;9;10;13;9;2;1;46
"Site_f07_s08";"F07";7;100;80;2;25;1;2;34;29;5;12;8;8;1;2;53
"Site_f07_s09";"F07";7;100;75;1;2;2;22;23;27;23;2;7;6;5;5;45
"Site_f07_s10";"F07";7;100;80;1;26;20;23;10;23;13;19;4;5;1;6;30
"Site_f08_s01";"F08";8;100;90;47;0;3;26;7;23;4;15;10;3;3;2;62
"Site_f08_s02";"F08";8;100;70;0;14;19;0;9;9;6;10;8;4;2;5;54
"Site_f08_s03";"F08";8;100;73;41;19;0;1;36;11;10;13;5;1;4;3;40
"Site_f08_s04";"F08";8;100;75;2;36;0;27;26;14;1;18;10;10;1;2;36
"Site_f08_s05";"F08";8;100;69;0;2;11;1;17;5;3;11;9;1;2;2;50
"Site_f08_s06";"F08";8;100;94;56;32;32;1;33;15;8;7;5;3;2;4;41
"Site_f08_s07";"F08";8;100;78;1;31;28;17;13;11;8;3;0;3;1;4;52
"Site_f08_s08";"F08";8;100;80;56;1;2;3;15;17;9;8;4;2;1;5;36
"Site_f08_s09";"F08";8;100;78;4;5;2;3;4;7;6;13;17;4;0;6;72
"Site_f08_s10";"F08";8;100;85;34;30;0;24;34;11;11;14;6;1;1;4;49
"Site_f09_s01";"F09";9;100;82;38;29;0;3;24;26;9;24;10;6;2;2;52
"Site_f09_s02";"F09";9;100;80;45;18;1;14;3;11;9;7;7;6;0;6;56
"Site_f09_s03";"F09";9;100;84;65;2;0;16;36;14;1;13;10;12;3;6;37
"Site_f09_s04";"F09";9;100;85;2;49;23;19;30;12;4;10;3;3;0;4;38
"Site_f09_s05";"F09";9;100;93;7;7;2;13;22;24;9;11;12;9;1;9;85
"Site_f09_s06";"F09";9;100;85;2;51;0;18;20;14;12;16;10;6;0;3;68
"Site_f09_s07";"F09";9;100;79;48;0;1;2;5;28;9;7;3;9;0;10;47
"Site_f09_s08";"F09";9;100;83;1;26;2;3;40;9;4;13;4;10;0;5;58
"Site_f09_s09";"F09";9;100;80;63;22;2;35;33;3;3;13;3;0;0;4;35
"Site_f09_s10";"F09";9;100;92;68;35;1;28;24;17;9;7;5;5;0;9;54
"Site_f10_s01";"F10";10;100;76;1;27;0;4;25;21;3;1;6;5;1;8;53
"Site_f10_s02";"F10";10;100;71;3;37;1;14;34;13;1;5;14;5;1;4;34
"Site_f10_s03";"F10";10;100;80;2;42;16;21;17;13;2;7;1;3;0;2;54
"Site_f10_s04";"F10";10;100;84;54;2;0;27;43;21;6;8;6;6;3;8;53
"Site_f10_s05";"F10";10;100;75;1;0;25;14;18;22;8;6;13;4;1;2;44
"Site_f10_s06";"F10";10;100;82;61;4;1;21;2;15;1;3;2;6;2;4;45
"Site_f10_s07";"F10";10;100;86;66;32;0;5;48;11;12;4;28;13;0;4;27
"Site_f10_s08";"F10";10;100;89;2;34;3;20;29;22;5;7;8;10;1;8;71
"Site_f10_s09";"F10";10;100;87;51;35;3;20;31;30;5;8;10;7;4;2;55
"Site_f10_s10";"F10";10;100;91;54;13;3;23;45;28;2;10;16;8;0;3;66
