"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;2;0;1;0;0;0;40;50;2;5;12;10;329
"Site_f01_s02";"F01";1;100;82;0;0;93;0;4;0;27;0;0;14;20;0;97
"Site_f01_s03";"F01";1;100;80;39;0;132;1;0;27;48;0;1;1;1;0;136
"Site_f01_s04";"F01";1;100;76;68;0;140;0;4;0;15;0;1;0;0;9;221
"Site_f01_s05";"F01";1;100;78;11;0;1;0;9;0;79;0;0;0;7;0;317
"Site_f01_s06";"F01";1;100;85;1;0;102;0;1;18;35;67;1;0;6;1;107
"Site_f01_s07";"F01";1;100;96;8;0;260;166;11;0;85;0;1;2;16;0;176
"Site_f01_s08";"F01";1;100;87;0;0;61;0;11;0;0;61;6;1;14;37;257
"Site_f01_s09";"F01";1;100;89;0;0;301;0;9;0;48;1;3;5;5;0;272
"Site_f01_s10";"F01";1;100;96;0;0;161;0;8;1;28;125;1;8;32;0;429
"Site_f02_s01";"F02";2;100;94;0;1;176;0;16;0;90;2;1;0;13;0;171
"Site_f02_s02";"F02";2;100;90;0;0;1;0;19;1;87;1;12;0;1;0;397
"Site_f02_s03";"F02";2;100;75;1;0;65;0;23;31;28;11;0;1;6;0;114
"Site_f02_s04";"F02";2;100;75;10;141;0;0;7;0;20;36;1;0;3;0;66
"Site_f02_s05";"F02";2;100;90;0;0;0;184;3;0;60;13;0;0;16;0;209
"Site_f02_s06";"F02";2;100;87;26;0;196;0;6;0;20;109;3;0;6;0;46
"Site_f02_s07";"F02";2;100;92;0;0;223;114;15;1;14;72;1;13;13;12;93
"Site_f02_s08";"F02";2;100;84;26;0;0;0;13;14;26;51;1;0;10;0;176
"Site_f02_s09";"F02";2;100;85;13;0;98;0;8;58;53;21;1;0;10;0;154
"Site_f02_s10";"F02";2;100;71;18;0;0;0;5;0;17;64;1;0;12;8;100
"Site_f03_s01";"F03";3;100;87;33;0;56;1;13;13;27;192;0;0;11;1;81
"Site_f03_s02";"F03";3;100;92;0;0;75;0;5;16;32;49;1;0;14;0;230
"Site_f03_s03";"F03";3;100;96;35;0;830;115;5;20;53;1;3;4;9;2;92
"Site_f03_s04";"F03";3;100;89;0;43;1;0;33;7;35;78;3;0;2;0;374
"Site_f03_s05";"F03";3;100;94;36;79;0;0;12;12;47;129;3;0;9;2;446
"Site_f03_s06";"F03";3;100;83;1;0;3;0;14;12;85;69;0;1;4;24;111
"Site_f03_s07";"F03";3;100;93;42;0;113;1;22;0;110;42;0;0;7;4;162
"Site_f03_s08";"F03";3;100;86;16;0;0;0;14;22;33;76;3;0;7;13;109
"Site_f03_s09";"F03";3;100;87;80;70;153;0;5;0;5;0;2;0;3;5;225
"Site_f03_s10";"F03";3;100;87;47;0;36;0;0;24;25;22;3;3;0;0;208
"Site_f04_s01";"F04";4;100;86;0;54;93;0;9;16;46;1;0;3;2;7;142
"Site_f04_s02";"F04";4;100;68;0;0;0;0;8;26;0;20;1;1;1;5;199
"Site_f04_s03";"F04";4;100;90;84;0;0;44;2;15;65;37;1;2;1;10;329
"Site_f04_s04";"F04";4;100;86;0;0;170;0;13;0;28;1;0;0;0;0;182
"Site_f04_s05";"F04";4;100;94;0;0;0;109;30;32;60;28;6;8;0;6;534
"Site_f04_s06";"F04";4;100;95;56;62;41;174;1;0;79;20;0;2;5;1;170
