"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;75;5;3;83;0;11;1;37;103;2;10;5;0;48
"Site_f01_s02";"F01";1;100;88;11;5;168;0;9;22;81;5;4;0;7;2;384
"Site_f01_s03";"F01";1;100;84;12;5;105;0;3;20;5;5;5;6;29;0;307
"Site_f01_s04";"F01";1;100;90;25;25;190;0;10;23;107;45;2;5;18;7;292
"Site_f01_s05";"F01";1;100;69;6;39;1;0;6;22;87;3;3;5;2;1;99
"Site_f01_s06";"F01";1;100;87;27;2;215;0;10;9;36;17;1;2;7;1;153
"Site_f01_s07";"F01";1;100;91;8;1;127;0;14;33;26;5;1;0;10;0;236
"Site_f01_s08";"F01";1;100;90;16;2;167;0;12;23;48;35;1;2;15;1;120
"Site_f01_s09";"F01";1;100;95;7;86;257;0;18;26;52;181;6;14;34;0;249
"Site_f01_s10";"F01";1;100;89;4;0;120;0;11;2;98;138;4;2;38;1;91
"Site_f02_s01";"F02";2;100;81;0;0;57;0;13;3;23;16;8;1;17;10;243
"Site_f02_s02";"F02";2;100;90;26;2;331;0;11;1;63;83;8;3;21;2;126
"Site_f02_s03";"F02";2;100;85;38;2;120;1;10;24;52;61;6;7;9;2;237
"Site_f02_s04";"F02";2;100;71;4;2;103;0;16;0;21;0;13;1;14;1;54
"Site_f02_s05";"F02";2;100;84;36;4;197;0;6;1;7;118;13;2;1;17;89
"Site_f02_s06";"F02";2;100;94;35;62;9;91;20;5;59;2;10;2;21;4;199
"Site_f02_s07";"F02";2;100;91;37;2;64;3;10;19;38;4;9;2;17;5;427
"Site_f02_s08";"F02";2;100;87;23;3;250;0;10;3;45;107;5;4;11;1;90
"Site_f02_s09";"F02";2;100;84;7;80;201;0;4;7;42;4;10;3;25;25;42
"Site_f02_s10";"F02";2;100;76;38;0;2;1;12;15;48;45;3;2;3;7;86
"Site_f03_s01";"F03";3;100;85;2;0;97;3;23;28;8;31;2;2;5;1;308
"Site_f03_s02";"F03";3;100;85;5;82;5;0;12;20;81;5;3;7;6;1;227
"Site_f03_s03";"F03";3;100;84;0;0;105;0;5;10;2;25;1;3;5;3;212
"Site_f03_s04";"F03";3;100;83;1;1;87;84;29;4;52;2;6;2;20;4;116
"Site_f03_s05";"F03";3;100;80;33;1;6;3;1;9;74;72;5;1;17;2;84
"Site_f03_s06";"F03";3;100;74;18;0;35;1;14;10;63;32;9;3;4;3;126
"Site_f03_s07";"F03";3;100;91;37;2;5;378;17;5;43;9;4;1;9;14;135
"Site_f03_s08";"F03";3;100;88;1;4;39;0;17;2;31;34;1;8;18;6;254
"Site_f03_s09";"F03";3;100;87;4;1;126;1;15;12;35;7;3;4;24;4;341
"Site_f03_s10";"F03";3;100;88;0;0;54;76;17;10;35;23;3;4;10;2;222
"Site_f04_s01";"F04";4;100;92;2;125;85;63;11;22;71;39;15;4;8;6;40
"Site_f04_s02";"F04";4;100;70;16;2;2;5;7;14;18;32;3;3;3;1;154
"Site_f04_s03";"F04";4;100;93;1;72;105;6;23;13;36;19;5;5;23;8;411
"Site_f04_s04";"F04";4;100;86;0;35;3;164;2;5;34;30;1;10;18;8;84
"Site_f04_s05";"F04";4;100;78;30;2;4;2;9;22;27;43;1;8;6;0;180
"Site_f04_s06";"F04";4;100;89;2;55;71;4;13;4;120;42;2;2;8;11;289
"Site_f04_s07";"F04";4;100;84;1;3;72;71;7;3;23;5;8;5;11;5;281
"Site_f04_s08";"F04";4;100;83;1;92;106;50;4;4;20;30;4;8;2;8;67
"Site_f04_s09";"F04";4;100;74;3;2;2;3;4;0;34;27;7;2;10;5;220
"Site_f04_s10";"F04";4;100;72;0;26;72;1;12;1;38;42;1;3;3;2;107
