"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;83;3;0;5;2;5;1;24;32;4;8;11;8;71
"Site_f01_s02";"F01";1;100;77;1;0;49;0;7;0;22;2;2;7;15;1;51
"Site_f01_s03";"F01";1;100;80;22;0;45;0;7;16;24;3;5;3;6;1;52
"Site_f01_s04";"F01";1;100;77;34;0;47;0;8;1;17;3;3;6;4;12;58
"Site_f01_s05";"F01";1;100;75;10;0;3;1;11;2;38;5;8;8;12;2;61
"Site_f01_s06";"F01";1;100;81;1;0;43;0;2;11;25;32;4;1;7;2;43
"Site_f01_s07";"F01";1;100;94;10;0;63;65;13;2;40;6;4;5;12;2;59
"Site_f01_s08";"F01";1;100;85;3;0;38;0;14;0;1;25;9;4;18;22;63
"Site_f01_s09";"F01";1;100;87;4;0;68;1;11;4;33;5;6;9;9;3;69
"Site_f01_s10";"F01";1;100;95;6;0;53;2;9;2;30;48;8;13;23;5;82
"Site_f02_s01";"F02";2;100;93;4;0;63;1;15;0;49;5;5;1;18;2;62
"Site_f02_s02";"F02";2;100;88;2;0;3;2;22;0;46;6;12;1;6;1;80
"Site_f02_s03";"F02";2;100;71;3;1;31;2;17;18;17;14;5;2;11;3;47
"Site_f02_s04";"F02";2;100;76;7;45;0;1;7;2;17;27;0;1;7;2;32
"Site_f02_s05";"F02";2;100;91;5;0;5;59;7;2;35;11;9;1;20;1;66
"Site_f02_s06";"F02";2;100;84;22;2;49;2;10;2;20;49;8;1;10;0;25
"Site_f02_s07";"F02";2;100;88;3;1;60;40;17;1;12;34;2;12;17;9;41
"Site_f02_s08";"F02";2;100;82;19;0;2;1;14;12;17;26;4;0;8;0;63
"Site_f02_s09";"F02";2;100;85;13;1;40;2;12;31;34;16;4;0;8;1;58
"Site_f02_s10";"F02";2;100;68;14;0;1;2;11;0;15;27;3;0;13;8;45
"Site_f03_s01";"F03";3;100;83;23;1;30;1;13;16;14;50;0;3;13;3;42
"Site_f03_s02";"F03";3;100;90;4;1;41;0;8;17;25;28;3;2;14;2;72
"Site_f03_s03";"F03";3;100;94;20;6;83;43;14;19;32;13;9;5;13;6;43
"Site_f03_s04";"F03";3;100;88;5;27;9;0;24;10;25;32;7;1;8;3;72
"Site_f03_s05";"F03";3;100;93;24;45;6;0;17;10;29;55;5;5;9;8;75
"Site_f03_s06";"F03";3;100;82;3;3;4;0;11;12;45;37;3;1;10;21;40
"Site_f03_s07";"F03";3;100;90;30;6;45;0;17;7;41;29;4;2;11;6;49
"Site_f03_s08";"F03";3;100;81;12;0;6;0;12;16;15;43;5;1;9;12;40
"Site_f03_s09";"F03";3;100;86;35;33;48;1;6;2;12;7;10;1;10;2;69
"Site_f03_s10";"F03";3;100;85;34;1;28;2;4;17;19;18;4;4;6;2;58
"Site_f04_s01";"F04";4;100;83;1;29;41;2;10;11;29;5;2;8;5;9;56
"Site_f04_s02";"F04";4;100;65;0;0;2;0;11;15;4;15;3;3;2;4;56
"Site_f04_s03";"F04";4;100;89;34;2;7;26;8;16;35;25;7;9;5;12;67
"Site_f04_s04";"F04";4;100;83;2;1;62;2;10;3;18;4;5;4;6;1;61
"Site_f04_s05";"F04";4;100;92;3;4;5;43;22;28;38;25;11;10;5;10;81
"Site_f04_s06";"F04";4;100;95;32;35;29;61;6;8;42;16;2;4;7;3;60
"Site_f04_s07";"F04";4;100;82;1;2;43;0;13;12;22;23;2;3;4;19;44
"Site_f04_s08";"F04";4;100;88;22;1;5;0;12;30;15;41;6;3;4;5;66
"Site_f04_s09";"F04";4;100;76;2;31;2;0;19;16;31;13;1;3;10;2;30
"Site_f04_s10";"F04";4;100;87;2;2;2;2;42;26;3;35;3;6;14;1;59
"Site_f05_s01";"F05";5;100;83;0;1;37;2;12;8;18;13;5;3;6;1;72
"Site_f05_s02";"F05";5;100;78;0;32;26;0;14;20;6;10;6;7;4;3;35
"Site_f05_s03";"F05";5;100;66;0;1;1;1;2;18;13;28;0;3;2;1;41
"Site_f05_s04";"F05";5;100;83;0;0;1;0;13;19;19;18;4;4;8;2;68
"Site_f05_s05";"F05";5;100;85;0;2;39;21;14;15;15;4;4;0;4;6;66
"Site_f05_s06";"F05";5;100;73;0;0;0;1;11;14;11;15;0;5;9;2;57
"Site_f05_s07";"F05";5;100;85;0;45;3;35;9;12;20;16;4;12;3;2;62
