"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;81;0;29;2;0;12;1;0;0;2;0;1;0;325
"Site_f01_s02";"F01";1;100;90;18;59;88;1;11;0;35;84;0;0;14;12;254
"Site_f01_s03";"F01";1;100;79;2;0;66;1;13;42;24;0;6;1;9;0;175
"Site_f01_s04";"F01";1;100;93;10;0;224;69;39;1;29;2;1;0;5;0;237
"Site_f01_s05";"F01";1;100;90;13;66;134;125;0;0;16;0;4;0;8;0;94
"Site_f01_s06";"F01";1;100;54;0;0;0;0;10;0;1;0;1;6;0;5;75
"Site_f01_s07";"F01";1;100;93;44;1;181;0;6;0;51;103;2;0;9;0;164
"Site_f01_s08";"F01";1;100;89;0;0;145;100;2;16;91;51;2;0;36;0;157
"Site_f01_s09";"F01";1;100;94;14;1;66;0;8;58;129;1;2;2;4;0;561
"Site_f01_s10";"F01";1;100;88;10;86;0;1;5;1;110;101;1;1;0;0;222
"Site_f02_s01";"F02";2;100;76;0;0;80;0;7;0;16;133;0;0;3;0;22
"Site_f02_s02";"F02";2;100;86;8;0;79;0;0;0;0;23;2;2;15;12;142
"Site_f02_s03";"F02";2;100;72;0;55;2;0;0;0;41;0;0;0;5;9;179
"Site_f02_s04";"F02";2;100;92;1;0;1;0;12;31;57;71;4;0;3;0;449
"Site_f02_s05";"F02";2;100;90;14;0;244;0;4;29;73;41;5;0;17;2;67
"Site_f02_s06";"F02";2;100;80;0;0;137;1;11;0;29;81;2;3;9;0;210
"Site_f02_s07";"F02";2;100;81;52;0;0;0;5;15;52;0;6;6;7;0;140
"Site_f02_s08";"F02";2;100;75;1;0;184;0;12;19;36;0;2;1;0;0;99
"Site_f02_s09";"F02";2;100;90;0;0;1;0;4;13;100;14;5;0;31;13;373
"Site_f02_s10";"F02";2;100;94;9;0;76;92;15;0;41;1;1;2;2;1;224
"Site_f03_s01";"F03";3;100;84;1;0;0;0;8;0;47;44;0;0;5;1;279
"Site_f03_s02";"F03";3;100;85;58;0;0;0;7;0;62;30;3;6;6;1;179
"Site_f03_s03";"F03";3;100;83;0;40;0;62;8;21;62;0;3;0;4;0;110
"Site_f03_s04";"F03";3;100;78;0;0;87;1;7;13;13;32;1;7;5;0;108
"Site_f03_s05";"F03";3;100;76;0;0;70;0;11;18;70;23;5;1;0;14;65
"Site_f03_s06";"F03";3;100;79;0;0;129;0;4;10;35;0;0;0;4;10;245
"Site_f03_s07";"F03";3;100;84;61;1;2;1;8;10;0;0;5;0;5;0;436
"Site_f03_s08";"F03";3;100;92;0;1;150;0;7;0;24;0;4;0;7;5;290
"Site_f03_s09";"F03";3;100;84;0;0;0;0;11;1;1;0;1;0;13;0;305
"Site_f03_s10";"F03";3;100;90;0;57;636;82;18;0;20;56;1;5;3;2;89
"Site_f04_s01";"F04";4;100;85;88;0;68;0;12;0;75;29;2;3;0;6;178
"Site_f04_s02";"F04";4;100;86;0;0;71;36;19;26;50;38;0;0;0;7;273
"Site_f04_s03";"F04";4;100;79;0;0;0;0;12;24;25;25;3;1;5;3;142
"Site_f04_s04";"F04";4;100;80;75;0;76;0;17;43;25;29;2;7;0;3;24
"Site_f04_s05";"F04";4;100;69;0;0;0;0;0;18;28;0;0;2;11;1;178
"Site_f04_s06";"F04";4;100;75;51;0;0;1;8;25;24;0;3;0;8;0;102
"Site_f04_s07";"F04";4;100;81;54;0;0;0;0;19;34;47;9;3;7;16;66
"Site_f04_s08";"F04";4;100;83;2;0;0;1;83;45;35;5;1;5;5;7;297
"Site_f04_s09";"F04";4;100;70;0;0;1;45;14;13;24;0;4;0;0;3;77
"Site_f04_s10";"F04";4;100;85;63;54;0;74;36;0;103;18;0;5;0;9;109
"Site_f05_s01";"F05";5;100;82;0;0;37;0;1;19;45;37;6;4;7;13;219
"Site_f05_s02";"F05";5;100;78;41;86;1;0;14;0;7;18;0;0;10;4;101
"Site_f05_s03";"F05";5;100;68;1;0;0;0;23;55;0;7;4;0;0;5;150
"Site_f05_s04";"F05";5;100;85;0;1;0;0;17;24;31;22;11;1;3;0;319
"Site_f05_s05";"F05";5;100;76;1;0;0;71;0;0;46;16;6;0;1;0;141
"Site_f05_s06";"F05";5;100;84;39;51;0;46;1;12;15;0;14;5;12;7;84
"Site_f05_s07";"F05";5;100;78;16;1;0;0;12;1;13;57;0;2;2;0;161
"Site_f05_s08";"F05";5;100;74;27;0;1;0;10;0;0;28;0;0;0;5;188
"Site_f05_s09";"F05";5;100;87;23;41;64;0;27;13;18;21;5;1;0;0;210
"Site_f05_s10";"F05";5;100;88;0;0;0;17;7;51;16;67;0;4;2;0;253
"Site_f06_s01";"F06";6;100;73;0;0;0;0;51;19;14;5;6;0;5;1;120
"Site_f06_s02";"F06";6;100;89;0;36;88;26;0;22;68;9;0;0;7;0;155
"Site_f06_s03";"F06";6;100;81;1;163;60;0;9;25;13;8;1;1;14;3;128
"Site_f06_s04";"F06";6;100;79;31;1;83;0;17;23;0;23;1;5;0;8;143
"Site_f06_s05";"F06";6;100;84;122;0;0;0;17;37;25;8;2;7;0;9;181
"Site_f06_s06";"F06";6;100;84;34;0;86;51;0;18;1;49;0;0;5;0;125
"Site_f06_s07";"F06";6;100;67;85;0;0;0;0;16;0;16;12;5;3;0;145
"Site_f06_s08";"F06";6;100;87;13;0;0;35;76;9;23;13;1;5;1;0;206
"Site_f06_s09";"F06";6;100;73;0;59;0;1;0;33;38;9;2;1;0;4;150
"Site_f06_s10";"F06";6;100;91;1;69;41;0;17;0;26;18;5;5;3;14;237
"Site_f07_s01";"F07";7;100;74;0;0;0;72;16;22;0;20;0;0;0;2;54
"Site_f07_s02";"F07";7;100;82;0;0;0;39;19;21;15;25;2;6;5;1;171
"Site_f07_s03";"F07";7;100;79;0;0;0;20;1;36;0;5;0;6;0;1;175
"Site_f07_s04";"F07";7;100;88;69;1;36;21;83;6;9;14;10;4;0;1;189
"Site_f07_s05";"F07";7;100;81;0;0;0;47;15;9;1;15;0;5;6;4;295
"Site_f07_s06";"F07";7;100;82;38;60;0;102;27;30;5;0;0;3;0;1;135
