"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;81;1;0;57;0;5;6;35;1;1;3;3;0;52
"Site_f01_s02";"F01";1;100;87;11;0;1;49;7;0;16;0;3;1;14;0;74
"Site_f01_s03";"F01";1;100;73;0;0;54;0;9;2;2;0;1;3;1;7;47
"Site_f01_s04";"F01";1;100;75;0;0;3;0;9;16;12;0;0;1;6;7;62
"Site_f01_s05";"F01";1;100;80;15;0;47;1;4;12;46;0;4;1;8;1;45
"Site_f01_s06";"F01";1;100;94;29;0;3;58;11;4;39;2;2;3;3;6;66
"Site_f01_s07";"F01";1;100;80;2;0;2;0;0;2;43;35;4;0;5;1;56
"Site_f01_s08";"F01";1;100;88;15;0;51;0;5;0;40;1;5;1;14;0;70
"Site_f01_s09";"F01";1;100;86;1;0;49;0;1;12;51;29;2;2;44;0;40
"Site_f01_s10";"F01";1;100;85;1;0;52;0;0;1;55;28;3;0;1;0;47
"Site_f02_s01";"F02";2;100;92;18;0;41;1;14;15;16;22;0;1;8;0;72
"Site_f02_s02";"F02";2;100;73;0;0;32;1;5;1;2;29;0;0;8;2;41
"Site_f02_s03";"F02";2;100;96;10;1;59;76;10;13;24;0;8;1;12;1;51
"Site_f02_s04";"F02";2;100;97;12;0;22;84;11;48;23;30;3;0;3;9;73
"Site_f02_s05";"F02";2;100;82;14;0;51;0;18;10;29;13;4;0;9;0;45
"Site_f02_s06";"F02";2;100;86;16;0;39;54;5;2;31;1;3;5;30;0;34
"Site_f02_s07";"F02";2;100;97;19;0;44;2;11;29;39;33;7;1;2;15;84
"Site_f02_s08";"F02";2;100;83;1;0;43;0;17;7;24;15;3;4;1;0;52
"Site_f02_s09";"F02";2;100;91;21;1;62;0;10;10;26;2;3;1;2;3;70
"Site_f02_s10";"F02";2;100;85;1;54;46;2;1;20;27;1;4;0;3;0;55
"Site_f03_s01";"F03";3;100;92;36;0;46;0;5;13;32;21;3;0;8;0;67
"Site_f03_s02";"F03";3;100;83;0;0;11;0;13;2;31;49;3;2;8;13;63
"Site_f03_s03";"F03";3;100;71;0;0;0;0;10;16;22;1;3;2;16;0;61
"Site_f03_s04";"F03";3;100;87;25;0;53;0;17;13;45;4;3;5;3;1;36
"Site_f03_s05";"F03";3;100;61;0;0;0;0;9;9;32;15;1;1;10;0;31
"Site_f03_s06";"F03";3;100;84;2;0;45;0;6;13;19;40;0;2;6;5;51
"Site_f03_s07";"F03";3;100;71;1;0;0;0;13;11;24;22;8;4;6;6;55
"Site_f03_s08";"F03";3;100;71;0;0;20;0;15;13;27;20;2;1;0;1;31
"Site_f03_s09";"F03";3;100;82;0;29;2;48;16;8;16;1;0;0;16;7;30
"Site_f03_s10";"F03";3;100;91;2;0;49;1;9;7;24;32;2;1;11;7;79
"Site_f04_s01";"F04";4;100;81;0;0;2;31;25;13;21;0;3;7;0;2;66
"Site_f04_s02";"F04";4;100;77;2;37;2;0;21;5;20;34;3;0;6;6;38
"Site_f04_s03";"F04";4;100;86;18;0;0;48;13;0;19;16;2;0;3;0;52
"Site_f04_s04";"F04";4;100;71;25;0;0;0;2;24;20;2;1;0;0;1;46
"Site_f04_s05";"F04";4;100;95;37;0;47;63;19;18;18;28;1;0;6;3;71
"Site_f04_s06";"F04";4;100;82;31;0;40;23;1;16;16;40;1;0;5;1;58
"Site_f04_s07";"F04";4;100;83;0;0;52;0;1;0;29;17;2;6;5;8;67
"Site_f04_s08";"F04";4;100;82;22;1;2;0;10;0;31;29;1;6;1;4;58
"Site_f04_s09";"F04";4;100;79;0;0;28;3;12;0;45;13;2;1;5;9;35
"Site_f04_s10";"F04";4;100;74;28;0;0;0;10;6;16;3;4;5;8;3;50
"Site_f05_s01";"F05";5;100;83;27;0;2;55;26;33;0;22;5;0;6;0;34
"Site_f05_s02";"F05";5;100;68;0;0;31;0;0;7;15;19;2;0;5;2;43
"Site_f05_s03";"F05";5;100;76;29;0;23;0;17;5;18;9;2;10;4;7;51
"Site_f05_s04";"F05";5;100;87;0;0;1;0;24;1;11;6;4;4;6;10;77
"Site_f05_s05";"F05";5;100;87;1;23;57;0;3;1;19;2;5;1;0;7;60
"Site_f05_s06";"F05";5;100;72;0;1;22;0;11;21;0;14;1;0;3;6;53
"Site_f05_s07";"F05";5;100;74;0;1;21;0;16;32;18;9;1;1;2;7;56
"Site_f05_s08";"F05";5;100;87;1;41;42;0;13;10;15;33;0;9;1;6;60
"Site_f05_s09";"F05";5;100;76;30;1;20;0;18;10;13;23;0;5;8;1;40
"Site_f05_s10";"F05";5;100;85;42;18;32;1;28;0;15;27;4;1;6;0;37
"Site_f06_s01";"F06";6;100;76;0;1;0;0;0;6;19;19;2;0;0;0;66
"Site_f06_s02";"F06";6;100;82;32;2;0;1;19;21;11;0;5;6;8;1;75
"Site_f06_s03";"F06";6;100;79;2;0;0;22;18;21;3;15;1;1;0;1;62
"Site_f06_s04";"F06";6;100;86;0;27;0;22;14;7;0;2;3;8;1;1;75
"Site_f06_s05";"F06";6;100;79;0;2;0;43;11;19;19;0;9;2;6;0;44
"Site_f06_s06";"F06";6;100;79;0;35;0;22;8;20;12;15;1;5;5;2;60
"Site_f06_s07";"F06";6;100;90;0;30;28;43;28;10;12;1;1;11;10;6;71
"Site_f06_s08";"F06";6;100;84;0;32;1;18;22;11;4;20;7;3;1;0;65
"Site_f06_s09";"F06";6;100;87;2;1;2;31;10;13;14;19;1;7;7;2;74
"Site_f06_s10";"F06";6;100;89;63;21;0;2;2;19;2;16;9;4;6;5;80
"Site_f07_s01";"F07";7;100;84;0;48;0;25;28;11;1;13;9;2;2;1;37
"Site_f07_s02";"F07";7;100;68;22;1;0;3;23;8;0;13;1;5;0;5;53
"Site_f07_s03";"F07";7;100;84;35;29;0;1;26;1;8;4;1;1;1;5;61
"Site_f07_s04";"F07";7;100;76;0;0;0;0;27;19;1;12;0;10;2;9;59
"Site_f07_s05";"F07";7;100;66;1;0;0;0;14;10;11;13;7;1;1;1;52
"Site_f07_s06";"F07";7;100;94;2;45;0;0;18;3;11;10;2;5;4;2;80
"Site_f07_s07";"F07";7;100;78;21;0;0;24;10;19;0;9;0;5;1;3;54
"Site_f07_s08";"F07";7;100;80;0;0;0;38;12;15;11;13;3;1;0;0;56
"Site_f07_s09";"F07";7;100;84;0;29;0;31;23;1;20;10;3;1;0;5;63
"Site_f07_s10";"F07";7;100;89;63;32;0;1;10;13;9;11;0;1;2;4;61
"Site_f08_s01";"F08";8;100;84;43;40;0;23;25;24;9;9;1;8;1;1;31
"Site_f08_s02";"F08";8;100;90;0;29;0;23;10;17;6;14;5;2;5;2;76
"Site_f08_s03";"F08";8;100;74;31;1;0;1;28;17;10;4;3;12;0;7;61
"Site_f08_s04";"F08";8;100;68;0;0;0;17;17;5;11;26;4;1;2;2;49
"Site_f08_s05";"F08";8;100;83;68;21;0;1;2;33;5;5;1;4;0;4;24
"Site_f08_s06";"F08";8;100;85;2;59;0;19;22;12;6;19;12;6;1;1;51
"Site_f08_s07";"F08";8;100;81;46;62;0;0;23;8;1;5;1;0;1;2;27
"Site_f08_s08";"F08";8;100;88;29;2;0;18;18;27;10;12;20;5;6;1;64
"Site_f08_s09";"F08";8;100;87;1;13;0;18;40;13;5;16;2;1;1;3;69
"Site_f08_s10";"F08";8;100;94;2;36;0;18;1;18;25;4;10;7;3;3;83
"Site_f09_s01";"F09";9;100;92;48;32;18;18;23;8;4;8;2;9;1;4;68
"Site_f09_s02";"F09";9;100;93;42;35;0;20;0;18;8;8;6;8;2;0;78
"Site_f09_s03";"F09";9;100;75;0;0;0;0;17;10;1;3;8;7;1;7;66
"Site_f09_s04";"F09";9;100;93;68;2;21;19;22;19;22;13;16;1;0;4;55
"Site_f09_s05";"F09";9;100;73;0;36;0;1;20;12;5;6;1;2;0;3;46
"Site_f09_s06";"F09";9;100;84;46;31;1;0;42;0;0;4;3;6;1;2;57
"Site_f09_s07";"F09";9;100;80;1;39;0;9;41;11;16;6;8;3;0;2;44
"Site_f09_s08";"F09";9;100;76;0;17;0;11;31;8;4;3;1;0;0;5;56
"Site_f09_s09";"F09";9;100;86;49;2;0;16;0;15;1;2;4;6;1;4;72
"Site_f09_s10";"F09";9;100;76;0;28;25;13;23;18;16;5;1;3;0;2;38
"Site_f10_s01";"F10";10;100;85;67;1;1;25;1;20;1;8;11;4;3;5;53
"Site_f10_s02";"F10";10;100;85;63;41;0;2;6;16;0;12;26;2;0;3;48
"Site_f10_s03";"F10";10;100;87;3;44;1;19;21;23;0;8;8;4;0;1;77
"Site_f10_s04";"F10";10;100;93;73;27;10;2;45;19;0;4;4;2;0;3;59
"Site_f10_s05";"F10";10;100;86;53;38;2;14;40;13;6;9;1;6;2;4;49
"Site_f10_s06";"F10";10;100;66;0;0;0;8;30;9;0;7;2;2;0;0;44
"Site_f10_s07";"F10";10;100;94;65;35;25;12;32;2;0;4;0;4;3;5;71
"Site_f10_s08";"F10";10;100;87;0;16;0;2;21;18;0;2;12;9;1;2;75
"Site_f10_s09";"F10";10;100;82;1;30;0;22;59;22;0;12;16;4;1;1;49
"Site_f10_s10";"F10";10;100;73;0;0;0;0;20;8;4;8;0;3;1;2;58
