"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_01";"Species_02";"Species_03";"Species_04";"Species_05";"Species_06";"Species_07";"Species_08";"Species_09";"Species_10";"Species_11";"Species_12";"Species_Superspecies"
"Site_f01_s01";"F01";1;100;81;1;0;207;0;6;7;61;1;1;3;3;0;156
"Site_f01_s02";"F01";1;100;87;12;0;1;98;8;0;24;0;3;1;14;0;277
"Site_f01_s03";"F01";1;100;73;0;0;140;0;10;2;2;0;1;4;1;7;103
"Site_f01_s04";"F01";1;100;75;0;0;3;0;9;19;14;0;0;1;9;8;236
"Site_f01_s05";"F01";1;100;80;19;0;98;1;4;15;118;0;4;1;12;1;98
"Site_f01_s06";"F01";1;100;94;44;0;3;146;12;5;58;2;2;3;3;6;287
"Site_f01_s07";"F01";1;100;80;2;0;2;0;0;2;84;86;4;0;6;1;137
"Site_f01_s08";"F01";1;100;88;16;0;130;0;6;0;96;1;5;1;18;0;325
"Site_f01_s09";"F01";1;100;86;1;0;129;0;1;17;109;44;2;2;82;0;78
"Site_f01_s10";"F01";1;100;85;1;0;180;0;0;1;117;38;3;0;1;0;112
"Site_f02_s01";"F02";2;100;92;21;0;67;1;17;20;17;40;0;1;10;0;233
"Site_f02_s02";"F02";2;100;73;0;0;43;1;5;1;2;52;0;0;8;2;108
"Site_f02_s03";"F02";2;100;96;10;1;171;338;11;17;38;0;8;1;15;1;123
"Site_f02_s04";"F02";2;100;97;19;0;43;488;14;102;26;70;4;0;3;12;331
"Site_f02_s05";"F02";2;100;82;17;0;134;0;21;13;56;15;4;0;12;0;134
"Site_f02_s06";"F02";2;100;86;17;0;74;125;5;2;70;1;3;5;51;0;77
"Site_f02_s07";"F02";2;100;97;34;0;107;2;15;42;71;54;9;1;3;22;698
"Site_f02_s08";"F02";2;100;83;1;0;101;0;23;7;31;18;3;5;1;0;115
"Site_f02_s09";"F02";2;100;91;30;1;225;0;13;13;38;3;3;1;2;3;267
"Site_f02_s10";"F02";2;100;85;1;119;135;2;1;32;41;1;4;0;4;0;157
"Site_f03_s01";"F03";3;100;92;55;0;111;0;7;16;51;34;3;0;10;0;225
"Site_f03_s02";"F03";3;100;83;0;0;16;0;13;2;43;116;4;2;10;17;254
"Site_f03_s03";"F03";3;100;71;0;0;0;0;11;23;28;1;3;2;16;0;158
"Site_f03_s04";"F03";3;100;87;36;0;135;0;22;18;96;4;3;5;3;1;53
"Site_f03_s05";"F03";3;100;61;0;0;0;0;11;12;49;19;1;1;11;0;55
"Site_f03_s06";"F03";3;100;84;2;0;88;0;10;16;23;90;0;2;6;5;144
"Site_f03_s07";"F03";3;100;71;1;0;0;0;14;12;33;26;9;4;6;9;171
"Site_f03_s08";"F03";3;100;71;0;0;27;0;19;16;43;28;2;1;0;1;64
"Site_f03_s09";"F03";3;100;82;0;41;2;115;19;10;31;1;0;0;20;7;45
"Site_f03_s10";"F03";3;100;91;2;0;113;1;11;8;32;56;2;2;11;8;299
"Site_f04_s01";"F04";4;100;81;0;0;2;46;32;17;27;0;3;8;0;2;290
"Site_f04_s02";"F04";4;100;77;2;85;2;0;28;6;30;65;3;0;7;6;74
"Site_f04_s03";"F04";4;100;86;21;0;0;137;17;0;26;19;2;0;3;0;120
"Site_f04_s04";"F04";4;100;71;29;0;0;0;2;40;35;2;1;0;0;1;81
"Site_f04_s05";"F04";4;100;95;71;0;120;184;22;31;27;58;1;0;8;3;251
"Site_f04_s06";"F04";4;100;82;70;0;103;77;1;27;22;78;1;0;6;1;169
"Site_f04_s07";"F04";4;100;83;0;0;128;0;1;0;45;22;2;6;5;8;223
"Site_f04_s08";"F04";4;100;82;36;1;2;0;11;0;52;48;1;14;1;4;193
"Site_f04_s09";"F04";4;100;79;0;0;44;3;13;0;102;16;2;1;5;12;81
"Site_f04_s10";"F04";4;100;74;34;0;0;0;12;7;17;3;5;6;9;3;141
"Site_f05_s01";"F05";5;100;83;44;0;2;107;39;54;0;28;5;0;6;0;51
"Site_f05_s02";"F05";5;100;68;0;0;47;0;0;7;20;32;2;0;5;2;84
"Site_f05_s03";"F05";5;100;76;51;0;39;0;27;7;27;11;2;13;5;8;146
"Site_f05_s04";"F05";5;100;87;0;0;1;0;31;1;14;6;4;4;6;12;326
"Site_f05_s05";"F05";5;100;87;1;38;113;0;3;1;24;2;5;1;0;7;161
"Site_f05_s06";"F05";5;100;72;0;1;33;0;11;30;0;16;1;0;3;7;188
"Site_f05_s07";"F05";5;100;74;0;1;42;0;20;45;24;12;1;1;2;7;195
"Site_f05_s08";"F05";5;100;87;1;85;85;0;17;11;19;44;0;10;1;6;188
"Site_f05_s09";"F05";5;100;76;38;1;31;0;23;10;19;36;0;6;9;1;85
"Site_f05_s10";"F05";5;100;85;91;28;52;1;34;0;18;35;5;1;8;0;63
"Site_f06_s01";"F06";6;100;76;0;1;0;0;0;6;27;27;2;0;0;0;190
"Site_f06_s02";"F06";6;100;82;63;2;0;1;32;32;19;0;6;8;12;1;409
"Site_f06_s03";"F06";6;100;79;2;0;0;28;22;32;3;20;1;1;0;1;238
"Site_f06_s04";"F06";6;100;86;0;44;0;28;15;8;0;2;3;8;1;1;230
"Site_f06_s05";"F06";6;100;79;0;2;0;90;13;31;48;0;11;2;6;0;109
"Site_f06_s06";"F06";6;100;79;0;57;0;32;8;27;15;25;1;7;7;2;217
"Site_f06_s07";"F06";6;100;90;0;61;46;93;53;13;15;1;1;16;11;6;272
"Site_f06_s08";"F06";6;100;84;0;42;1;23;30;11;7;28;8;3;1;0;181
"Site_f06_s09";"F06";6;100;87;2;1;2;50;17;14;16;25;1;7;7;2;327
"Site_f06_s10";"F06";6;100;89;167;26;0;2;2;32;2;19;9;4;6;5;353
"Site_f07_s01";"F07";7;100;84;0;107;0;40;46;13;1;15;10;2;2;1;66
"Site_f07_s02";"F07";7;100;68;53;1;0;3;33;9;0;17;1;5;0;6;126
"Site_f07_s03";"F07";7;100;84;51;58;0;1;40;1;10;4;1;1;1;5;150
"Site_f07_s04";"F07";7;100;76;0;0;0;0;39;25;1;18;0;12;2;9;152
"Site_f07_s05";"F07";7;100;66;1;0;0;0;19;14;15;16;9;1;1;1;138
"Site_f07_s06";"F07";7;100;94;2;99;0;0;28;3;11;12;2;5;4;2;397
"Site_f07_s07";"F07";7;100;78;34;0;0;32;16;27;0;9;0;5;1;3;203
"Site_f07_s08";"F07";7;100;80;0;0;0;62;14;17;13;15;4;1;0;0;153
"Site_f07_s09";"F07";7;100;84;0;40;0;37;35;1;24;13;3;1;0;5;141
"Site_f07_s10";"F07";7;100;89;246;61;0;1;11;18;9;11;0;1;2;5;192
"Site_f08_s01";"F08";8;100;84;109;89;0;39;33;37;13;11;1;13;1;1;50
"Site_f08_s02";"F08";8;100;90;0;50;0;33;12;21;6;17;6;2;5;2;271
"Site_f08_s03";"F08";8;100;74;60;1;0;1;47;25;11;4;3;16;0;7;160
"Site_f08_s04";"F08";8;100;68;0;0;0;20;29;6;11;33;4;1;2;2;129
"Site_f08_s05";"F08";8;100;83;212;29;0;1;2;44;6;5;1;5;0;4;33
"Site_f08_s06";"F08";8;100;85;2;147;0;24;32;17;8;33;15;6;1;1;169
"Site_f08_s07";"F08";8;100;81;90;144;0;0;30;9;1;5;1;0;1;2;48
"Site_f08_s08";"F08";8;100;88;44;2;0;31;22;40;11;12;23;6;6;1;202
"Site_f08_s09";"F08";8;100;87;1;16;0;27;66;14;5;20;2;1;1;3;185
"Site_f08_s10";"F08";8;100;94;2;47;0;21;1;26;44;5;12;7;4;3;500
"Site_f09_s01";"F09";9;100;92;118;56;23;19;35;8;4;9;2;9;2;4;199
"Site_f09_s02";"F09";9;100;93;120;60;0;27;0;19;8;9;11;9;2;0;317
"Site_f09_s03";"F09";9;100;75;0;0;0;0;25;10;1;4;10;7;1;7;271
"Site_f09_s04";"F09";9;100;93;228;2;30;25;30;22;34;16;22;1;0;4;149
"Site_f09_s05";"F09";9;100;73;0;83;0;1;37;15;7;8;1;2;0;3;93
