"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;59;0;3;25;0;0;0;3;0;0;0;14;0;0;0;4;0;0;0;2;0;0;0;3;0;65;11;1;6;28;14;14;5;2;9
"Site_f01_s02";"F01";1;100;38;0;5;15;0;0;1;6;0;0;0;14;0;0;0;3;0;0;0;6;0;0;0;0;0;14;8;1;0;20;15;14;4;6;0
"Site_f01_s03";"F01";1;100;48;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;2;0;0;0;2;0;89;1;0;7;0;1;11;0;2;9
"Site_f01_s04";"F01";1;100;81;0;2;81;0;10;0;28;0;0;0;32;0;0;0;21;0;0;0;12;0;0;1;12;0;45;72;1;20;83;110;32;22;12;33
"Site_f01_s05";"F01";1;100;69;0;0;14;0;0;0;6;0;0;0;0;0;0;1;12;0;0;0;9;0;0;0;3;0;92;11;1;18;14;17;0;14;9;21
"Site_f01_s06";"F01";1;100;62;0;1;2;0;0;0;3;0;8;0;18;0;0;2;5;0;0;0;0;0;2;0;1;0;76;20;0;7;3;23;26;7;0;10
"Site_f01_s07";"F01";1;100;57;0;0;32;0;0;0;4;0;0;0;9;0;0;0;5;0;0;0;2;0;0;0;0;0;31;19;0;0;32;23;9;5;2;0
"Site_f01_s08";"F01";1;100;67;0;0;39;0;0;0;21;0;7;0;10;0;14;0;5;0;0;0;7;0;0;0;3;0;27;40;2;3;39;61;17;21;7;6
"Site_f01_s09";"F01";1;100;39;0;0;29;0;0;0;3;0;0;0;0;0;0;1;10;0;0;0;3;0;0;0;0;0;17;4;2;0;29;7;0;13;3;0
"Site_f01_s10";"F01";1;100;52;0;0;4;0;0;0;9;0;0;0;22;0;2;0;23;0;0;0;0;0;0;0;4;0;18;10;2;5;4;19;22;27;0;9
"Site_f02_s01";"F02";2;100;72;38;0;0;1;16;5;0;0;31;0;0;1;44;2;0;1;0;3;0;0;0;0;0;1;51;29;4;0;39;50;32;51;3;1
"Site_f02_s02";"F02";2;100;73;79;7;0;3;0;3;0;0;0;5;0;2;0;2;0;0;0;1;0;1;24;0;0;0;64;2;0;8;89;5;7;2;2;32
"Site_f02_s03";"F02";2;100;57;0;4;0;0;7;0;0;0;27;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;72;13;0;0;4;20;29;0;0;0
"Site_f02_s04";"F02";2;100;80;55;6;0;0;35;1;0;0;43;3;0;0;0;3;0;2;8;0;0;0;0;0;0;0;28;65;0;0;61;101;46;5;8;0
"Site_f02_s05";"F02";2;100;64;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;24;1;0;0;95;1;0;6;0;2;44;0;0;31
