"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;53;0;4;0;0;0;0;7;0;0;0;10;0;0;0;0;0;0;1;0;0;0;1;1;0;50;23;0;10;4;30;10;0;1;12
"Site_f01_s02";"F01";1;100;49;0;1;12;0;0;0;3;0;0;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;61;9;1;0;13;12;2;8;0;0
"Site_f01_s03";"F01";1;100;68;0;2;48;0;0;0;1;0;0;0;8;0;0;0;0;0;11;0;4;0;0;0;1;0;52;11;0;4;50;12;8;0;15;5
"Site_f01_s04";"F01";1;100;73;0;0;0;0;28;0;12;0;0;0;22;0;0;0;28;0;0;0;5;0;0;0;0;0;48;71;5;0;0;111;22;33;5;0
"Site_f01_s05";"F01";1;100;61;0;0;0;0;0;0;0;0;0;3;10;0;23;2;8;0;0;1;0;0;0;0;2;0;98;1;4;6;0;1;13;37;1;8
"Site_f01_s06";"F01";1;100;56;0;0;12;0;0;0;12;0;0;0;10;0;0;0;7;0;0;0;7;0;1;0;3;0;19;33;0;14;12;45;10;7;7;18
"Site_f01_s07";"F01";1;100;43;0;0;10;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;7;0;0;0;0;0;22;0;0;4;10;0;18;0;7;4
"Site_f01_s08";"F01";1;100;45;0;0;0;0;0;0;1;0;0;0;22;0;0;0;23;0;0;0;2;0;1;0;2;0;12;4;2;6;0;5;22;25;2;9
"Site_f01_s09";"F01";1;100;55;0;1;13;0;0;0;10;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;1;0;19;17;1;6;14;27;0;9;6;7
"Site_f01_s10";"F01";1;100;71;56;0;15;0;7;0;3;0;16;0;7;0;16;0;13;0;0;0;1;0;0;0;1;0;18;35;3;15;71;45;23;32;1;16
