"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;68;0;0;30;0;4;0;6;0;0;0;8;0;0;0;26;0;0;1;10;0;0;0;2;0;78;37;0;7;30;47;8;26;11;9
"Site_f01_s02";"F01";1;100;64;0;11;19;0;0;1;15;0;0;1;16;0;11;5;4;0;0;0;0;0;0;0;2;0;58;28;1;5;30;44;17;21;0;7
"Site_f01_s03";"F01";1;100;64;0;0;21;0;0;0;10;0;0;2;17;0;0;0;20;0;0;0;1;0;0;0;1;0;20;18;3;9;21;28;19;23;1;10
"Site_f01_s04";"F01";1;100;67;0;0;11;0;0;0;8;0;9;0;27;0;0;0;16;0;0;0;6;0;0;0;1;0;93;9;1;5;11;17;36;17;6;6
"Site_f01_s05";"F01";1;100;62;0;0;20;0;0;0;7;0;0;0;11;0;0;1;21;0;0;0;3;0;0;0;0;0;63;17;1;2;20;24;11;23;3;2
"Site_f01_s06";"F01";1;100;72;60;0;22;0;0;0;32;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;49;81;0;2;82;113;5;0;0;2
"Site_f01_s07";"F01";1;100;50;0;0;0;0;0;0;14;0;0;0;16;0;4;0;4;0;0;0;1;0;0;1;1;0;8;32;2;2;0;46;16;10;1;4
"Site_f01_s08";"F01";1;100;47;0;3;0;0;0;0;2;0;0;0;18;0;18;2;0;0;0;0;2;0;0;0;0;0;29;4;1;0;3;6;18;21;2;0
"Site_f01_s09";"F01";1;100;63;0;9;14;0;0;0;12;0;0;0;4;0;0;0;16;0;4;1;3;0;0;0;3;0;43;25;0;2;23;37;4;16;8;5
"Site_f01_s10";"F01";1;100;44;0;0;9;0;0;0;0;0;0;2;7;0;0;3;6;0;0;0;4;0;0;0;0;0;44;4;2;0;9;4;9;11;4;0
"Site_f02_s01";"F02";2;100;53;0;6;0;0;0;2;0;1;21;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;43;4;0;0;6;7;23;0;0;0
"Site_f02_s02";"F02";2;100;55;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;1;0;1;0;3;0;0;0;1;115;1;0;0;0;1;38;1;4;1
"Site_f02_s03";"F02";2;100;59;0;6;0;0;0;0;0;0;0;6;0;2;57;0;0;0;0;0;0;0;0;0;0;0;57;0;14;0;6;0;8;71;0;0
"Site_f02_s04";"F02";2;100;58;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;95;0;0;0;57;1;0;0;0;2
"Site_f02_s05";"F02";2;100;54;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;0;0;0;0;121;1;0;0;0;1;0;5;1;0
"Site_f02_s06";"F02";2;100;47;0;0;0;1;0;0;0;0;25;0;0;0;12;1;0;1;0;2;0;0;0;2;0;0;17;6;3;0;1;6;25;17;2;2
"Site_f02_s07";"F02";2;100;83;0;0;0;2;46;0;0;0;0;2;0;1;9;3;0;0;0;0;0;1;11;1;0;0;156;98;3;3;2;144;3;15;1;15
"Site_f02_s08";"F02";2;100;46;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;2;0;1;0;0;6;0;0;0;60;5;0;3;0;5;3;6;1;9
"Site_f02_s09";"F02";2;100;54;0;11;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;1;0;0;82;2;0;0;12;2;2;0;3;1
"Site_f02_s10";"F02";2;100;39;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;1;0;1;51;3;0;5;3;4;0;0;3;10
"Site_f03_s01";"F03";3;100;83;0;0;80;2;0;0;10;0;42;0;23;0;26;0;15;3;0;0;0;0;0;0;0;0;60;12;11;0;82;22;65;55;0;0
"Site_f03_s02";"F03";3;100;84;96;0;28;1;0;0;0;0;0;0;5;0;0;0;34;0;0;0;13;0;0;0;0;1;119;0;4;6;125;0;5;38;13;7
"Site_f03_s03";"F03";3;100;76;44;0;0;3;0;0;11;0;0;0;21;3;10;0;5;0;9;0;0;3;0;0;0;0;211;7;5;8;47;18;24;20;12;8
"Site_f03_s04";"F03";3;100;63;0;0;77;0;23;0;3;2;0;0;4;0;0;0;1;0;5;0;0;0;0;0;1;0;21;28;0;3;77;56;4;1;5;4
"Site_f03_s05";"F03";3;100;69;0;0;31;1;0;0;4;0;21;0;23;1;0;0;0;6;0;0;8;0;0;0;2;0;104;3;2;0;32;7;45;8;8;2
"Site_f03_s06";"F03";3;100;72;0;0;0;0;25;0;13;0;0;0;15;0;0;0;13;0;0;0;23;0;3;0;1;0;67;43;2;10;0;81;15;15;23;14
