"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;61;31;0;0;0;0;0;6;0;0;0;7;0;0;0;3;0;0;0;9;0;0;0;0;0;64;4;0;0;31;10;7;3;9;0
"Site_f01_s02";"F01";1;100;66;0;0;11;0;0;0;10;0;0;0;4;0;0;5;36;0;0;0;0;0;0;0;0;0;42;11;2;0;11;21;4;43;0;0
"Site_f01_s03";"F01";1;100;61;33;5;7;0;0;0;4;0;0;0;16;0;0;0;0;0;0;2;11;0;0;0;4;0;32;24;0;7;45;28;16;0;13;11
"Site_f01_s04";"F01";1;100;55;0;4;8;0;15;0;11;0;0;2;7;0;0;1;0;0;0;0;0;0;0;0;1;0;20;51;0;2;12;77;9;1;0;3
"Site_f01_s05";"F01";1;100;52;0;0;13;0;0;2;12;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;32;20;0;3;13;34;0;3;1;3
"Site_f01_s06";"F01";1;100;50;0;0;14;0;3;0;8;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;15;40;0;3;14;51;10;0;1;3
"Site_f01_s07";"F01";1;100;71;0;11;80;0;0;1;2;0;0;0;12;0;0;0;9;0;0;0;3;0;0;0;0;0;50;20;0;0;91;23;12;9;3;0
"Site_f01_s08";"F01";1;100;46;0;0;16;0;0;1;0;0;0;2;11;0;22;0;1;0;0;0;7;0;0;0;1;0;15;5;2;3;16;6;13;25;7;4
"Site_f01_s09";"F01";1;100;64;0;0;0;0;0;0;14;0;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;58;34;0;0;0;48;13;0;1;0
"Site_f01_s10";"F01";1;100;61;0;0;24;0;0;1;7;0;0;0;6;0;0;0;3;0;0;0;8;0;0;0;1;0;71;18;1;2;24;26;6;4;8;3
