"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;58;0;0;26;0;0;0;0;0;0;0;12;0;0;0;9;0;0;0;0;0;0;0;0;0;41;0;4;8;26;0;12;13;0;8
"Site_f01_s02";"F01";1;100;51;0;0;13;0;0;0;5;0;0;1;7;0;0;3;6;0;0;0;11;0;0;0;2;0;30;12;2;3;13;17;8;11;11;5
"Site_f01_s03";"F01";1;100;56;0;1;29;0;0;1;6;0;0;0;1;0;0;2;0;0;0;0;6;0;0;0;3;0;30;29;0;3;30;36;1;2;6;6
"Site_f01_s04";"F01";1;100;71;0;0;0;0;0;0;9;0;0;2;6;0;0;1;0;0;0;0;11;0;0;0;0;0;167;13;0;4;0;22;8;1;11;4
"Site_f01_s05";"F01";1;100;76;0;0;0;0;6;0;8;0;5;1;38;0;0;0;34;0;0;0;4;0;6;0;2;0;22;20;3;8;0;34;44;37;4;16
"Site_f01_s06";"F01";1;100;60;0;10;32;0;0;0;5;0;0;0;15;0;0;0;18;0;0;0;2;0;0;0;2;0;39;12;2;3;42;17;15;20;2;5
"Site_f01_s07";"F01";1;100;56;21;1;0;0;0;1;0;0;13;0;19;0;0;0;0;0;9;0;8;0;0;0;0;0;35;6;0;0;22;7;32;0;17;0
"Site_f01_s08";"F01";1;100;75;0;0;16;0;33;0;3;0;0;1;0;0;0;0;6;0;0;0;7;0;0;0;0;0;69;79;1;5;16;115;1;7;7;5
"Site_f01_s09";"F01";1;100;39;0;3;27;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;0;0;22;0;0;0;30;0;3;4;5;0
"Site_f01_s10";"F01";1;100;60;0;0;20;0;14;0;5;0;0;0;5;0;0;2;5;0;0;4;0;0;0;1;2;0;52;33;3;3;20;52;5;10;4;6
"Site_f02_s01";"F02";2;100;41;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;58;1;0;1;5;3;0;3;0;1
"Site_f02_s02";"F02";2;100;62;66;0;0;0;0;0;0;0;12;0;0;2;39;0;0;1;0;0;0;0;7;0;0;0;22;3;9;1;66;3;14;49;0;8
"Site_f02_s03";"F02";2;100;74;146;0;0;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;54;18;0;0;155;33;0;0;1;3
"Site_f02_s04";"F02";2;100;64;0;0;0;2;0;0;0;1;0;0;0;0;21;0;0;0;0;1;0;0;0;0;0;0;145;1;4;0;2;2;0;25;1;0
"Site_f02_s05";"F02";2;100;69;0;2;0;2;0;3;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;184;7;0;0;4;11;1;0;3;0
"Site_f02_s06";"F02";2;100;49;0;0;0;0;0;4;0;1;0;0;0;0;0;6;0;3;18;0;0;1;15;0;0;0;29;1;0;4;0;6;0;9;19;19
"Site_f02_s07";"F02";2;100;54;0;0;0;0;0;2;0;1;0;0;0;2;0;3;0;0;3;0;0;0;6;0;0;0;85;2;1;0;0;5;2;4;3;6
"Site_f02_s08";"F02";2;100;60;0;5;0;1;0;0;0;1;0;0;0;1;39;0;0;0;0;0;0;0;10;1;0;0;57;0;11;5;6;1;1;50;0;16
"Site_f02_s09";"F02";2;100;45;0;8;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;0;0;0;0;74;1;0;0;8;1;1;3;2;0
"Site_f02_s10";"F02";2;100;50;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;80;2;0;0;0;4;2;1;1;0
"Site_f03_s01";"F03";3;100;60;0;0;13;0;0;0;0;0;0;0;23;2;0;0;5;0;0;0;7;1;0;0;3;0;92;2;2;4;13;2;25;7;8;7
"Site_f03_s02";"F03";3;100;81;0;0;28;0;0;0;0;0;57;0;0;0;0;0;9;0;0;0;2;0;0;0;0;0;116;0;2;1;28;0;57;11;2;1
"Site_f03_s03";"F03";3;100;79;71;0;45;1;0;0;16;0;23;0;2;0;0;0;5;0;23;0;9;0;0;0;0;0;60;18;0;0;117;34;25;5;32;0
"Site_f03_s04";"F03";3;100;73;0;0;18;1;38;0;0;0;36;0;6;2;0;0;9;0;0;0;7;0;0;0;0;0;46;36;1;0;19;74;44;10;7;0
"Site_f03_s05";"F03";3;100;59;51;0;16;1;0;0;0;2;0;0;3;0;0;0;8;2;0;0;3;0;0;0;4;0;26;1;2;5;68;3;3;12;3;9
"Site_f03_s06";"F03";3;100;74;0;0;17;2;0;0;17;7;0;0;6;2;0;0;0;2;34;0;5;1;0;0;0;0;131;13;0;3;19;37;8;2;40;3
"Site_f03_s07";"F03";3;100;81;0;0;22;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;14;0;4;0;208;0;0;44;22;0;6;1;0;62
"Site_f03_s08";"F03";3;100;71;0;0;76;1;0;0;0;0;0;0;16;1;0;0;0;0;0;0;5;0;0;0;2;0;128;0;0;2;77;0;17;0;5;4
"Site_f03_s09";"F03";3;100;66;0;0;15;2;0;0;8;0;0;0;14;3;0;0;27;3;0;0;9;1;0;0;7;0;84;10;10;4;17;18;17;40;10;11
"Site_f03_s10";"F03";3;100;87;165;0;12;0;54;0;0;0;65;0;5;2;27;0;0;1;0;0;5;0;9;0;0;0;27;72;4;18;177;126;72;32;5;27
"Site_f04_s01";"F04";4;100;43;0;8;7;2;0;0;0;1;0;3;4;0;0;3;0;0;0;0;0;0;0;3;0;0;34;3;2;0;17;4;7;5;0;3
"Site_f04_s02";"F04";4;100;68;0;11;35;8;0;4;8;0;0;0;12;0;0;0;10;0;0;0;0;0;0;3;7;0;70;9;3;0;54;21;12;13;0;10
"Site_f04_s03";"F04";4;100;70;0;9;15;2;0;0;3;0;0;5;6;0;0;1;0;0;0;2;6;0;0;1;3;0;130;7;0;0;26;10;11;1;8;4
"Site_f04_s04";"F04";4;100;53;0;0;0;2;0;0;0;1;0;0;0;3;0;0;9;0;0;0;0;0;0;1;4;0;102;1;0;1;2;2;3;9;0;6
"Site_f04_s05";"F04";4;100;64;0;0;14;3;0;1;9;2;0;5;12;0;0;0;4;0;0;3;6;0;0;3;5;1;43;10;3;6;17;22;17;7;9;15
"Site_f04_s06";"F04";4;100;67;0;2;52;0;0;0;5;1;0;3;15;0;0;0;7;1;0;1;0;0;0;2;2;0;62;10;2;0;54;16;18;10;1;4
"Site_f04_s07";"F04";4;100;42;0;7;11;1;0;0;2;0;0;0;1;0;0;0;0;2;0;0;0;0;0;2;3;0;35;4;0;0;19;6;1;2;0;5
"Site_f04_s08";"F04";4;100;67;0;5;22;1;0;2;16;0;0;0;9;0;0;0;0;0;0;2;1;0;0;0;1;0;133;18;0;3;28;36;9;0;3;4
"Site_f04_s09";"F04";4;100;66;0;0;17;2;0;2;0;0;0;6;6;0;0;0;2;2;0;0;5;1;0;0;3;0;131;1;2;0;19;3;12;6;6;3
"Site_f04_s10";"F04";4;100;73;0;4;18;0;0;0;7;3;0;1;0;1;0;0;4;1;0;0;4;0;0;3;2;0;148;4;1;3;22;14;2;6;4;8
