"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;54;0;0;7;0;0;4;13;0;0;0;0;0;0;5;6;0;0;0;12;0;0;0;2;0;30;22;2;9;7;39;0;13;12;11
"Site_f01_s02";"F01";1;100;44;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;9;0;4;0;0;0;1;0;48;4;0;5;0;6;2;0;13;6
"Site_f01_s03";"F01";1;100;49;0;0;10;0;0;0;7;0;0;0;13;0;0;0;3;0;0;0;9;0;0;0;4;0;23;29;0;3;10;36;13;3;9;7
"Site_f01_s04";"F01";1;100;63;0;0;23;0;0;0;10;0;0;0;0;0;0;2;17;0;0;0;9;0;0;0;0;0;37;17;1;0;23;27;0;20;9;0
"Site_f01_s05";"F01";1;100;63;0;3;8;0;0;0;14;0;20;2;4;0;0;0;16;0;8;0;4;0;0;0;0;0;83;16;1;0;11;30;26;17;12;0
"Site_f01_s06";"F01";1;100;78;61;0;19;0;0;0;6;0;0;0;3;0;0;1;15;0;10;0;2;0;3;0;0;0;93;9;1;9;80;15;3;17;12;12
"Site_f01_s07";"F01";1;100;77;0;0;93;0;0;0;4;0;0;0;12;0;0;0;8;0;0;0;2;0;0;0;0;0;93;18;0;3;93;22;12;8;2;3
"Site_f01_s08";"F01";1;100;54;0;0;24;0;0;0;5;0;0;0;12;0;0;0;9;0;1;0;8;0;0;0;1;0;37;14;0;3;24;19;12;9;9;4
"Site_f01_s09";"F01";1;100;49;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8;0;0;0;12;0;0;0;1;0;47;26;0;4;0;34;0;8;12;5
"Site_f01_s10";"F01";1;100;52;0;4;20;0;0;0;6;0;0;0;0;0;0;5;7;0;0;0;5;0;0;0;3;0;45;17;2;2;24;23;0;14;5;5
"Site_f02_s01";"F02";2;100;67;104;0;0;0;0;1;0;0;0;0;0;0;20;0;0;1;0;0;0;1;0;0;0;1;34;3;2;0;104;4;0;23;1;1
"Site_f02_s02";"F02";2;100;29;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;2;1;0;0;0;0;0;0;0;28;4;0;0;0;5;2;4;1;0
"Site_f02_s03";"F02";2;100;42;0;7;0;3;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;50;4;1;0;10;7;0;2;3;0
"Site_f02_s04";"F02";2;100;61;0;3;0;1;0;0;0;0;22;0;0;0;18;3;0;2;0;0;0;0;0;3;0;2;62;0;5;0;4;0;22;28;0;5
"Site_f02_s05";"F02";2;100;69;40;8;0;3;23;0;0;2;0;0;0;0;10;6;0;0;0;0;0;1;0;0;0;0;45;38;1;0;51;63;0;17;1;0
"Site_f02_s06";"F02";2;100;69;0;9;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;2;0;0;11;4;1;0;0;0
"Site_f02_s07";"F02";2;100;39;0;4;0;0;0;0;0;0;16;3;0;0;0;2;0;0;0;0;0;0;0;0;0;1;31;4;0;1;4;4;19;2;0;2
"Site_f02_s08";"F02";2;100;50;7;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;29;23;0;0;9;34;0;0;1;9
"Site_f02_s09";"F02";2;100;70;0;0;0;1;0;3;0;1;32;2;0;1;0;2;0;0;0;0;0;1;13;1;0;0;117;0;0;4;1;4;35;2;1;18
"Site_f02_s10";"F02";2;100;58;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;1;0;3;0;0;127;3;2;0;3;3;2;2;4;3
"Site_f03_s01";"F03";3;100;67;38;0;33;2;0;0;0;0;0;0;0;1;0;0;14;0;23;0;5;0;4;0;1;0;24;1;3;10;73;1;1;17;28;15
"Site_f03_s02";"F03";3;100;81;144;0;43;3;0;0;8;0;0;0;29;0;34;0;0;0;0;0;4;0;8;0;0;2;70;5;9;9;190;13;29;43;4;19
"Site_f03_s03";"F03";3;100;87;0;0;0;0;100;0;3;1;0;0;14;2;41;0;0;0;0;0;7;0;0;0;2;0;71;140;10;6;0;244;16;51;7;8
