"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;51;0;0;25;0;0;1;4;0;0;0;12;0;0;0;7;0;0;0;5;0;0;0;1;0;23;14;0;2;25;19;12;7;5;3
"Site_f01_s02";"F01";1;100;64;0;0;32;0;0;0;1;0;0;0;7;0;7;0;19;0;0;0;1;0;0;0;1;0;36;4;4;6;32;5;7;30;1;7
"Site_f01_s03";"F01";1;100;33;0;0;6;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;1;6;1;11;0;0;1
"Site_f01_s04";"F01";1;100;42;0;1;8;0;0;0;2;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0;2;0;36;6;1;6;9;8;0;7;2;8
"Site_f01_s05";"F01";1;100;54;0;0;40;0;0;0;0;0;0;0;23;0;0;0;17;0;13;0;9;0;0;0;0;0;26;0;3;2;40;0;23;20;22;2
"Site_f01_s06";"F01";1;100;60;0;0;0;0;0;2;5;0;0;0;27;0;0;0;15;0;0;0;0;0;1;0;2;0;70;16;1;5;0;23;27;16;0;8
"Site_f01_s07";"F01";1;100;63;18;0;0;0;0;0;3;0;0;0;25;0;0;3;8;0;3;2;10;0;0;0;0;0;25;14;1;7;18;17;25;12;15;7
"Site_f01_s08";"F01";1;100;60;0;3;30;0;0;0;3;0;0;1;6;0;0;0;11;0;2;0;4;0;0;0;0;0;42;14;2;0;33;17;7;13;6;0
"Site_f01_s09";"F01";1;100;66;0;0;14;0;0;0;0;0;0;1;0;0;0;2;21;0;0;0;10;0;0;0;1;0;104;2;3;5;14;2;1;26;10;6
"Site_f01_s10";"F01";1;100;51;0;0;18;0;0;0;1;0;0;0;22;0;0;1;16;0;0;0;0;0;5;0;3;0;26;6;0;7;18;7;22;17;0;15
"Site_f02_s01";"F02";2;100;88;51;2;0;0;9;0;0;3;43;1;0;1;3;0;0;0;0;1;0;0;0;0;0;2;153;32;3;0;53;44;45;6;1;2
"Site_f02_s02";"F02";2;100;77;0;2;0;3;48;0;0;5;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;88;93;1;1;5;146;2;5;0;1
"Site_f02_s03";"F02";2;100;42;0;5;0;2;0;0;0;1;0;4;0;1;0;0;0;1;5;3;0;0;0;0;0;0;62;2;0;0;7;3;5;1;8;0
"Site_f02_s04";"F02";2;100;72;35;4;0;0;0;7;0;0;6;1;0;0;0;6;0;0;0;0;0;1;10;0;0;0;59;7;0;6;39;14;7;6;1;16
"Site_f02_s05";"F02";2;100;42;0;0;0;3;0;0;0;2;0;7;0;1;14;0;0;0;0;1;0;0;3;0;0;0;42;1;4;0;3;3;8;18;1;3
"Site_f02_s06";"F02";2;100;70;0;2;0;0;0;1;0;1;0;2;0;2;0;3;0;3;0;1;0;1;0;0;0;1;157;3;0;0;2;5;4;6;2;1
"Site_f02_s07";"F02";2;100;43;0;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;2;0;0;2;6;2;0;0;0
"Site_f02_s08";"F02";2;100;50;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;3;0;0;0;9;0;0;0;0
