"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;65;19;0;13;0;0;0;18;0;7;0;6;0;0;0;8;0;0;0;7;0;0;0;3;0;62;42;0;5;32;60;13;8;7;8
"Site_f01_s02";"F01";1;100;62;0;0;0;0;0;0;5;0;0;0;0;0;0;3;8;0;0;0;6;0;0;1;0;0;119;15;2;2;0;20;0;13;6;3
"Site_f01_s03";"F01";1;100;61;0;1;17;0;11;0;0;0;26;0;0;0;0;0;0;0;0;1;5;0;0;1;4;0;38;38;0;2;18;49;26;0;6;7
"Site_f01_s04";"F01";1;100;47;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;55;12;0;11;0;21;0;0;3;13
"Site_f01_s05";"F01";1;100;45;0;2;0;0;0;0;1;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;81;10;0;1;2;11;12;0;0;1
"Site_f01_s06";"F01";1;100;48;20;0;0;0;0;0;2;0;22;0;4;0;3;3;5;0;3;0;0;0;0;0;1;0;14;6;2;0;20;8;26;13;3;1
"Site_f01_s07";"F01";1;100;67;0;0;57;0;0;0;2;0;0;0;13;0;0;11;24;0;0;1;0;0;0;0;0;0;37;6;2;0;57;8;13;37;1;0
"Site_f01_s08";"F01";1;100;63;0;0;17;0;11;0;1;0;0;0;0;0;0;1;5;0;32;0;0;0;2;0;0;0;16;39;0;3;17;51;0;6;32;5
"Site_f01_s09";"F01";1;100;51;0;0;5;0;0;0;3;0;0;0;16;0;0;0;13;0;0;0;0;0;0;0;1;0;52;7;2;2;5;10;16;15;0;3
"Site_f01_s10";"F01";1;100;59;0;0;0;0;0;0;2;0;4;0;18;0;0;0;32;0;0;0;2;0;0;0;0;0;86;6;2;0;0;8;22;34;2;0
"Site_f02_s01";"F02";2;100;64;0;0;0;1;22;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;133;27;0;0;1;50;2;0;0;2
"Site_f02_s02";"F02";2;100;52;0;0;0;0;8;0;0;0;0;1;0;0;21;0;0;0;0;0;0;0;0;0;0;1;46;21;6;0;0;29;1;27;0;1
