"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;47;0;0;0;0;0;0;1;0;0;1;8;0;0;0;12;0;0;1;6;0;0;0;0;0;32;13;0;0;0;14;9;12;7;0
"Site_f01_s02";"F01";1;100;64;0;0;15;0;8;0;4;0;0;1;0;0;0;1;0;0;0;0;15;0;0;0;3;0;70;35;0;8;15;47;1;1;15;11
"Site_f01_s03";"F01";1;100;48;0;3;7;0;10;0;6;0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;36;35;0;4;10;51;0;2;3;4
"Site_f01_s04";"F01";1;100;65;0;2;61;0;0;0;5;0;0;0;7;0;0;0;0;0;0;3;2;0;0;0;2;0;59;15;0;10;63;20;7;0;5;12
"Site_f01_s05";"F01";1;100;39;0;0;9;0;0;0;0;0;13;0;12;0;0;0;1;0;0;0;5;0;0;0;1;0;19;0;0;3;9;0;25;1;5;4
"Site_f01_s06";"F01";1;100;57;0;0;35;0;0;0;0;0;24;0;11;0;16;0;6;0;0;0;1;0;0;0;0;0;45;4;1;0;35;4;35;23;1;0
"Site_f01_s07";"F01";1;100;74;36;0;13;0;42;0;13;0;0;0;0;0;0;0;4;0;8;0;6;0;0;0;0;0;38;111;0;0;49;166;0;4;14;0
"Site_f01_s08";"F01";1;100;72;38;0;18;0;0;1;4;0;11;1;2;0;0;0;29;0;0;2;9;0;0;0;0;0;46;9;2;1;56;14;14;31;11;1
"Site_f01_s09";"F01";1;100;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;6;0;0;0;2;0;10;1;0;2;0;1;0;9;6;4
"Site_f01_s10";"F01";1;100;66;0;5;24;0;0;0;5;0;40;2;9;0;0;0;1;0;3;0;0;0;0;0;0;0;49;12;0;3;29;17;51;1;3;3
"Site_f02_s01";"F02";2;100;71;0;5;0;1;0;0;0;0;0;0;0;0;7;2;0;1;37;0;0;2;0;2;0;0;102;6;2;0;6;6;0;12;39;2
"Site_f02_s02";"F02";2;100;46;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;1;0;0;0;0;93;1;0;0;2;1;1;4;1;0
"Site_f02_s03";"F02";2;100;62;45;13;0;1;22;0;0;0;10;7;0;1;0;0;0;2;21;4;0;1;0;0;0;0;19;48;1;0;59;70;18;3;26;0
"Site_f02_s04";"F02";2;100;61;0;0;0;2;0;0;0;2;0;1;0;1;0;0;0;0;15;3;0;0;11;1;0;0;138;1;1;4;2;3;2;1;18;16
"Site_f02_s05";"F02";2;100;55;41;0;0;1;0;1;0;0;0;4;0;1;27;1;0;0;0;1;0;0;0;0;0;1;33;5;5;0;42;6;5;33;1;1
"Site_f02_s06";"F02";2;100;51;0;4;0;0;0;1;0;3;63;0;0;1;0;0;0;0;0;5;0;0;3;0;0;0;23;9;0;3;4;13;64;0;5;6
"Site_f02_s07";"F02";2;100;58;0;0;0;0;0;5;0;0;0;1;0;1;11;0;0;0;0;0;0;1;0;0;0;1;108;3;6;0;0;8;2;17;1;1
"Site_f02_s08";"F02";2;100;59;0;0;0;2;10;7;0;0;0;0;0;2;0;0;0;1;0;0;0;1;2;0;0;0;48;30;0;0;2;47;2;1;1;2
"Site_f02_s09";"F02";2;100;36;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;1;10;0;0;0;27;3;0;0;0;5;4;0;1;10
"Site_f02_s10";"F02";2;100;42;0;5;0;3;0;0;0;2;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;53;3;0;0;8;5;0;0;14;0
"Site_f03_s01";"F03";3;100;81;53;0;38;0;57;0;6;0;0;0;8;0;0;0;6;0;0;0;10;0;0;0;1;0;78;64;1;4;91;127;8;7;10;5
"Site_f03_s02";"F03";3;100;69;0;0;16;1;0;0;0;1;0;0;18;1;45;0;11;0;0;0;3;0;3;0;0;0;54;2;5;11;17;3;19;61;3;14
"Site_f03_s03";"F03";3;100;75;0;0;0;0;28;0;28;0;0;0;2;0;0;0;8;0;56;0;5;0;2;0;0;0;82;69;1;4;0;125;2;9;61;6
"Site_f03_s04";"F03";3;100;67;0;0;18;0;0;0;16;0;0;0;3;0;0;0;2;0;0;0;6;0;0;0;3;0;56;26;0;3;18;42;3;2;6;6
"Site_f03_s05";"F03";3;100;60;0;0;34;4;0;0;3;2;0;0;0;1;0;0;7;0;0;0;1;1;0;0;2;1;89;5;0;2;38;10;1;7;2;5
"Site_f03_s06";"F03";3;100;66;0;0;29;0;17;0;0;0;0;0;12;3;0;0;0;0;0;0;8;0;8;0;2;0;18;37;0;21;29;54;15;0;8;31
"Site_f03_s07";"F03";3;100;86;22;0;0;1;44;0;7;4;29;0;9;2;0;0;0;0;0;0;0;0;12;0;2;1;102;60;0;26;23;115;40;0;0;41
"Site_f03_s08";"F03";3;100;74;0;0;31;0;0;0;7;2;78;0;0;0;0;0;1;0;17;0;5;0;0;0;5;0;104;14;0;8;31;23;78;1;22;13
"Site_f03_s09";"F03";3;100;65;0;0;10;2;0;0;0;0;0;0;27;0;0;0;0;3;0;0;2;0;0;0;4;1;91;0;1;5;12;0;27;4;2;10
"Site_f03_s10";"F03";3;100;68;0;0;20;4;31;0;0;3;49;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;51;19;1;2;24;53;50;8;0;2
"Site_f04_s01";"F04";4;100;55;0;5;0;0;0;3;0;1;0;2;0;0;0;1;2;1;0;0;2;0;0;0;5;0;63;3;0;0;5;7;2;4;2;5
"Site_f04_s02";"F04";4;100;66;0;0;16;2;0;9;12;0;0;0;4;0;0;0;5;0;0;1;2;0;0;0;3;0;53;25;1;0;18;46;4;6;3;3
"Site_f04_s03";"F04";4;100;59;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;108;4;0;1;7;5;0;0;8;1
"Site_f04_s04";"F04";4;100;49;0;0;2;3;0;0;15;0;0;1;0;0;0;1;0;1;0;1;7;0;0;0;7;1;38;6;1;1;5;21;1;3;8;9
"Site_f04_s05";"F04";4;100;60;0;17;0;3;0;0;18;3;0;0;16;0;0;4;8;0;0;0;5;1;0;0;0;0;82;11;1;1;20;32;16;13;6;1
"Site_f04_s06";"F04";4;100;61;0;0;0;4;0;0;9;0;0;0;1;2;0;0;1;0;0;4;2;0;0;0;6;0;99;22;0;1;4;31;3;1;6;7
"Site_f04_s07";"F04";4;100;58;0;0;10;5;0;3;14;1;0;3;3;3;0;0;5;0;0;0;3;0;0;0;4;1;42;14;2;1;15;32;9;7;3;6
"Site_f04_s08";"F04";4;100;77;0;28;14;3;0;2;7;3;0;2;0;0;0;5;4;1;0;0;21;2;0;1;3;0;207;8;4;0;45;20;2;14;23;4
"Site_f04_s09";"F04";4;100;62;0;39;31;3;0;2;0;1;0;0;13;0;0;0;0;0;0;3;0;0;0;0;0;0;44;5;0;0;73;8;13;0;3;0
"Site_f04_s10";"F04";4;100;54;0;0;17;2;0;0;3;0;0;0;4;0;0;4;0;0;0;0;4;1;0;1;12;0;79;3;0;3;19;6;4;4;5;16
"Site_f05_s01";"F05";5;100;56;0;1;9;0;0;18;9;1;24;0;9;1;0;0;2;1;0;0;4;0;0;0;0;0;35;15;2;7;10;43;34;5;4;7
"Site_f05_s02";"F05";5;100;64;0;9;12;0;12;0;10;0;23;0;0;2;0;0;4;0;0;0;8;0;0;0;3;0;51;16;0;8;21;38;25;4;8;11
"Site_f05_s03";"F05";5;100;60;0;0;25;0;0;2;5;0;0;7;0;2;9;1;5;1;0;0;0;0;0;0;0;0;62;8;5;2;25;15;9;21;0;2
"Site_f05_s04";"F05";5;100;71;38;3;9;2;0;0;4;0;0;0;3;0;9;0;0;0;0;1;7;0;10;0;0;0;66;4;5;10;52;8;3;14;8;20
"Site_f05_s05";"F05";5;100;74;57;9;0;0;22;6;7;1;12;0;13;0;0;0;2;0;3;2;3;0;0;0;2;0;26;13;2;7;66;49;25;4;8;9
"Site_f05_s06";"F05";5;100;71;0;11;13;0;0;11;6;0;0;0;0;1;0;0;0;0;0;1;0;1;6;0;1;0;177;7;1;8;24;24;1;1;2;15
"Site_f05_s07";"F05";5;100;68;0;28;9;0;37;1;16;0;0;1;3;0;0;0;0;0;3;0;6;0;4;0;0;0;53;28;0;11;37;82;4;0;9;15
"Site_f05_s08";"F05";5;100;62;9;0;12;0;0;5;1;0;35;0;6;0;4;0;0;1;6;1;1;0;3;0;0;0;60;1;5;8;21;7;41;10;8;11
"Site_f05_s09";"F05";5;100;49;0;7;0;0;18;6;0;3;4;0;2;0;0;2;1;0;6;0;0;0;1;0;0;0;17;17;3;5;7;44;6;6;6;6
"Site_f05_s10";"F05";5;100;70;0;0;0;0;73;0;4;2;10;7;6;4;11;3;0;0;0;1;0;0;4;1;1;0;53;43;3;6;0;122;27;17;1;12
"Site_f06_s01";"F06";6;100;35;0;0;3;0;0;9;2;0;0;5;6;0;0;0;0;0;5;0;3;0;0;4;0;0;25;3;0;1;3;14;11;0;8;5
"Site_f06_s02";"F06";6;100;49;13;0;3;0;3;0;7;0;6;7;0;0;8;8;2;0;6;1;0;0;2;0;0;0;18;5;7;1;16;15;13;25;7;3
"Site_f06_s03";"F06";6;100;52;0;1;5;0;10;0;4;0;2;0;2;0;3;0;4;0;2;0;3;0;6;4;1;0;51;9;6;1;6;23;4;13;5;12
"Site_f06_s04";"F06";6;100;44;0;0;0;0;0;2;3;0;17;0;3;0;13;0;1;0;3;1;0;0;0;0;1;0;25;2;7;0;0;7;20;21;4;1
