"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;51;0;0;4;0;0;0;0;0;0;0;10;0;7;4;18;0;0;0;1;0;0;0;0;0;28;7;2;0;4;7;10;31;1;0
"Site_f01_s02";"F01";1;100;58;0;0;10;0;0;0;7;0;0;0;7;0;6;0;14;0;0;2;0;0;0;0;2;0;61;14;4;6;10;21;7;24;2;8
"Site_f01_s03";"F01";1;100;66;0;0;0;0;0;0;10;0;0;0;2;0;16;0;1;0;0;0;5;0;0;0;4;0;82;31;2;6;0;41;2;19;5;10
"Site_f01_s04";"F01";1;100;58;0;0;60;0;0;0;9;0;0;0;2;0;0;1;4;0;0;0;2;0;0;0;0;0;49;15;3;0;60;24;2;8;2;0
"Site_f01_s05";"F01";1;100;59;0;3;24;0;0;0;0;0;0;0;24;0;23;4;6;0;0;2;3;0;0;0;0;0;27;0;3;0;27;0;24;36;5;0
"Site_f01_s06";"F01";1;100;46;0;0;7;0;0;0;9;0;0;0;0;0;0;0;27;0;0;0;13;0;0;0;0;0;38;17;2;0;7;26;0;29;13;0
"Site_f01_s07";"F01";1;100;67;0;0;29;0;4;0;12;0;0;1;6;0;0;0;6;0;0;1;0;0;0;0;0;0;37;52;2;0;29;68;7;8;1;0
"Site_f01_s08";"F01";1;100;51;0;0;18;0;0;0;0;0;9;0;11;0;0;0;3;0;0;0;0;0;0;0;0;0;49;0;0;6;18;0;20;3;0;6
"Site_f01_s09";"F01";1;100;57;0;0;0;0;0;1;8;0;6;1;0;0;0;1;16;0;0;0;6;0;2;0;1;0;32;22;2;5;0;31;7;19;6;8
"Site_f01_s10";"F01";1;100;54;0;0;28;0;0;0;5;0;0;1;18;0;0;0;5;0;0;0;3;0;0;0;0;0;24;16;0;0;28;21;19;5;3;0
"Site_f02_s01";"F02";2;100;56;0;0;0;3;15;1;0;0;13;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;81;20;1;0;3;36;14;2;0;0
"Site_f02_s02";"F02";2;100;74;0;0;0;0;33;0;0;0;0;0;0;3;37;1;0;0;0;2;0;2;0;0;0;0;67;66;8;0;0;99;3;46;4;0
"Site_f02_s03";"F02";2;100;68;0;2;0;0;0;0;0;0;0;0;0;0;24;0;0;2;8;0;0;0;0;1;0;1;154;1;2;0;2;1;0;28;8;2
"Site_f02_s04";"F02";2;100;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;1;0;0;0;0;0;1
"Site_f02_s05";"F02";2;100;78;33;0;0;2;0;1;0;0;0;4;0;1;28;0;0;0;0;3;0;0;4;1;0;0;159;2;4;4;35;3;5;32;3;9
