"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;73;0;3;28;0;3;0;6;0;52;0;10;0;0;0;7;0;0;0;0;0;0;0;0;0;65;19;0;1;31;28;62;7;0;1
"Site_f01_s02";"F01";1;100;63;0;8;39;0;11;0;4;0;0;0;11;0;0;1;3;0;0;0;1;0;2;0;0;0;32;25;1;1;47;40;11;5;1;3
"Site_f01_s03";"F01";1;100;49;0;0;12;0;8;0;0;0;0;0;19;0;0;2;0;0;0;0;8;0;0;0;0;0;23;28;0;1;12;36;19;2;8;1
"Site_f01_s04";"F01";1;100;50;0;3;9;0;0;0;7;0;0;0;12;0;0;1;9;0;0;0;3;0;0;0;1;0;43;22;0;2;12;29;12;10;3;3
"Site_f01_s05";"F01";1;100;68;0;6;37;0;0;2;0;0;0;0;8;0;0;0;9;0;0;0;7;0;0;0;2;0;64;14;3;1;43;16;8;12;7;3
"Site_f01_s06";"F01";1;100;65;22;0;20;0;0;0;7;0;0;0;1;0;0;0;4;0;0;0;2;0;0;0;0;0;67;19;0;0;42;26;1;4;2;0
"Site_f01_s07";"F01";1;100;56;0;0;13;0;0;0;7;0;0;3;13;0;0;0;8;0;4;1;5;0;0;0;0;0;44;22;1;0;13;29;16;9;10;0
"Site_f01_s08";"F01";1;100;58;0;0;24;0;0;0;12;0;0;0;11;0;2;1;34;0;0;1;4;0;0;0;0;0;10;20;4;3;24;32;11;41;5;3
"Site_f01_s09";"F01";1;100;49;0;0;19;0;0;0;0;0;0;2;3;0;7;1;10;0;0;0;3;0;0;0;2;0;30;0;2;5;19;0;5;20;3;7
"Site_f01_s10";"F01";1;100;62;0;0;17;0;0;0;0;0;0;0;7;0;0;0;14;0;0;0;3;0;0;0;1;0;97;3;6;4;17;3;7;20;3;5
"Site_f02_s01";"F02";2;100;34;0;0;0;1;0;5;0;0;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;53;8;0;0;1;13;5;0;2;0
"Site_f02_s02";"F02";2;100;58;0;0;0;2;0;0;0;1;0;0;0;0;51;0;0;0;0;0;0;1;0;2;0;0;86;2;7;0;2;3;0;58;1;2
"Site_f02_s03";"F02";2;100;61;16;7;0;1;0;0;0;0;0;2;0;0;0;0;0;3;21;0;0;0;0;0;0;0;80;1;0;0;24;1;2;3;21;0
"Site_f02_s04";"F02";2;100;70;60;3;0;0;12;0;0;1;0;0;0;2;0;0;0;0;27;0;0;0;0;0;0;0;104;22;0;0;63;35;2;0;27;0
"Site_f02_s05";"F02";2;100;61;0;0;0;4;30;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;57;44;0;0;4;77;0;2;0;0
"Site_f02_s06";"F02";2;100;49;0;0;0;3;0;1;0;0;33;3;0;0;0;6;0;4;0;2;0;0;0;3;0;0;36;6;1;0;3;7;36;11;2;3
"Site_f02_s07";"F02";2;100;52;0;0;0;2;0;2;0;1;30;0;0;0;18;1;0;1;0;0;0;0;4;0;0;0;35;2;1;1;2;5;30;21;0;5
"Site_f02_s08";"F02";2;100;51;0;0;0;0;0;0;0;1;23;1;0;1;0;0;0;2;0;0;0;2;0;0;0;0;62;1;0;0;0;2;25;2;2;0
"Site_f02_s09";"F02";2;100;44;0;9;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;92;3;0;0;12;6;0;0;11;0
"Site_f02_s10";"F02";2;100;63;0;6;0;4;0;2;0;1;0;0;0;3;0;5;0;0;0;1;0;0;0;0;0;0;121;3;1;1;10;6;3;6;1;1
"Site_f03_s01";"F03";3;100;55;0;0;38;0;0;0;4;0;38;0;12;0;0;0;5;0;7;0;0;0;0;0;3;0;25;6;1;4;38;10;50;6;7;7
"Site_f03_s02";"F03";3;100;66;0;0;40;1;0;0;0;1;0;0;8;1;0;0;5;2;25;0;0;1;7;0;4;0;78;4;1;24;41;5;9;8;26;35
"Site_f03_s03";"F03";3;100;67;0;0;27;4;49;0;0;0;0;0;23;0;0;0;0;1;0;0;0;1;0;0;0;0;71;54;0;0;31;103;23;1;1;0
"Site_f03_s04";"F03";3;100;55;0;0;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;4;2;0;0;2;0;78;0;3;12;0;0;5;7;6;14
"Site_f03_s05";"F03";3;100;80;40;0;28;0;0;0;33;1;27;0;26;0;13;0;0;2;0;0;0;2;0;0;0;0;46;51;2;0;68;85;53;17;2;0
"Site_f03_s06";"F03";3;100;74;0;0;48;1;20;0;0;0;20;0;8;0;0;0;15;1;0;0;12;0;0;0;2;0;54;16;0;6;49;36;28;16;12;8
"Site_f03_s07";"F03";3;100;72;66;0;29;2;0;0;30;0;0;0;0;0;42;0;27;0;7;0;4;0;0;0;0;0;33;44;13;0;97;74;0;82;11;0
"Site_f03_s08";"F03";3;100;67;0;0;27;0;0;0;11;0;0;0;3;0;0;0;11;0;13;0;25;0;2;0;2;0;67;14;3;5;27;25;3;14;38;9
"Site_f03_s09";"F03";3;100;53;0;0;0;0;0;0;2;1;0;0;22;0;0;0;0;1;0;0;19;0;0;0;0;0;36;3;0;0;0;6;22;1;19;0
"Site_f03_s10";"F03";3;100;53;0;0;33;0;0;0;13;0;0;0;6;0;0;0;0;0;0;0;3;0;0;0;2;0;26;20;0;4;33;33;6;0;3;6
"Site_f04_s01";"F04";4;100;70;0;0;0;2;0;0;12;0;0;5;6;3;0;0;5;0;0;0;6;0;0;1;7;0;139;9;3;2;2;21;14;8;6;10
"Site_f04_s02";"F04";4;100;58;0;0;12;1;0;4;11;0;0;4;7;0;0;2;0;0;0;0;1;0;0;0;0;0;79;6;4;0;13;21;11;6;1;0
"Site_f04_s03";"F04";4;100;64;0;10;18;0;0;0;0;1;0;3;10;0;0;1;3;1;0;0;2;0;0;0;0;0;74;1;1;0;28;2;13;6;2;0
"Site_f04_s04";"F04";4;100;59;0;2;13;3;0;0;6;1;0;5;18;0;0;0;0;0;0;2;0;1;0;0;0;1;50;5;0;1;18;12;23;0;3;2
"Site_f04_s05";"F04";4;100;54;0;0;17;6;0;0;7;0;0;0;1;0;0;0;2;0;0;0;4;0;0;0;0;0;80;7;1;0;23;14;1;3;4;0
"Site_f04_s06";"F04";4;100;57;0;12;0;3;0;9;0;1;0;3;5;2;0;1;8;0;0;4;0;3;0;1;1;0;41;5;2;0;15;15;10;11;7;2
"Site_f04_s07";"F04";4;100;58;0;11;0;0;0;8;0;2;0;1;10;0;0;0;9;0;0;0;6;0;0;0;4;0;63;8;0;1;11;18;11;9;6;5
"Site_f04_s08";"F04";4;100;80;0;0;0;0;0;0;18;0;0;4;11;2;0;0;0;0;0;0;2;0;0;0;0;0;157;25;0;1;0;43;17;0;2;1
"Site_f04_s09";"F04";4;100;45;0;0;0;2;0;0;2;0;0;10;13;0;0;0;10;0;0;0;2;0;0;0;2;0;29;4;3;1;2;6;23;13;2;3
"Site_f04_s10";"F04";4;100;50;0;1;0;0;0;0;5;0;0;2;10;0;0;0;2;0;0;0;3;0;0;0;0;0;70;6;2;0;1;11;12;4;3;0
"Site_f05_s01";"F05";5;100;77;23;7;6;2;29;0;10;3;0;0;7;0;24;5;0;0;0;2;3;0;2;0;0;0;56;14;15;12;38;56;7;44;5;14
"Site_f05_s02";"F05";5;100;64;20;8;1;0;0;0;0;2;14;0;0;0;38;5;3;0;0;0;4;0;3;0;1;0;22;0;16;12;29;2;14;62;4;16
