"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;53;0;0;10;0;0;0;4;0;0;0;8;0;0;1;0;0;0;0;3;0;0;0;1;0;39;14;0;3;10;18;8;1;3;4
"Site_f01_s02";"F01";1;100;51;0;2;0;0;0;2;3;0;0;0;9;0;16;2;0;0;0;1;8;0;0;0;1;0;21;14;2;2;2;19;9;20;9;3
"Site_f01_s03";"F01";1;100;63;0;0;35;0;11;0;4;0;0;0;19;0;7;0;0;0;0;0;2;0;0;0;0;0;30;37;0;5;35;52;19;7;2;5
"Site_f01_s04";"F01";1;100;91;21;0;37;0;0;0;4;0;0;0;0;0;0;0;11;0;0;0;6;0;0;0;2;0;312;12;1;6;58;16;0;12;6;8
"Site_f01_s05";"F01";1;100;60;0;0;22;0;0;0;0;0;14;0;0;0;0;2;6;0;0;2;3;0;6;0;2;0;85;0;4;7;22;0;14;12;5;15
"Site_f01_s06";"F01";1;100;60;0;0;20;0;0;0;0;0;0;0;6;0;0;2;5;0;0;2;2;0;0;0;0;0;107;0;0;5;20;0;6;7;4;5
"Site_f01_s07";"F01";1;100;73;0;0;14;0;0;2;5;0;0;0;4;0;0;0;13;0;0;0;3;0;0;0;1;0;243;2;3;3;14;9;4;16;3;4
"Site_f01_s08";"F01";1;100;51;0;0;16;0;0;0;4;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;27;14;0;4;16;18;26;0;0;7
"Site_f01_s09";"F01";1;100;55;0;0;34;0;0;0;6;0;0;1;9;0;0;0;8;0;0;1;3;0;0;0;0;0;28;25;0;0;34;31;10;8;4;0
"Site_f01_s10";"F01";1;100;64;0;5;0;0;0;2;0;0;0;0;12;0;0;0;0;0;9;0;3;0;0;0;0;0;144;1;0;1;5;3;12;0;12;1
"Site_f02_s01";"F02";2;100;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1;0;0;0;1;0;0;0;0
"Site_f02_s02";"F02";2;100;73;35;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;2;0;0;168;1;1;1;35;1;0;5;1;3
"Site_f02_s03";"F02";2;100;55;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;94;1;0;0;2;2;0;0;1;1
"Site_f02_s04";"F02";2;100;82;0;0;0;2;0;0;0;0;0;2;0;0;19;0;0;0;0;0;0;0;0;0;0;0;257;0;7;0;2;0;2;26;0;0
"Site_f02_s05";"F02";2;100;68;0;4;0;2;19;0;0;1;0;0;0;1;46;0;0;0;0;0;0;2;0;0;0;0;75;26;9;0;6;46;1;55;2;0
"Site_f02_s06";"F02";2;100;55;0;0;0;2;11;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;110;36;0;0;2;48;0;0;2;0
"Site_f02_s07";"F02";2;100;40;0;0;0;6;0;0;0;1;0;4;0;4;0;0;0;1;0;0;0;1;4;0;0;0;50;1;0;0;6;2;8;1;1;4
"Site_f02_s08";"F02";2;100;41;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;71;0;0;0;1;0;1;2;0;1
"Site_f02_s09";"F02";2;100;60;0;8;0;3;16;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;32;0;0;11;51;20;0;0;0
