"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;65;0;0;0;0;0;0;5;0;0;0;13;0;0;0;22;0;0;0;4;0;0;0;2;0;72;9;2;4;0;14;13;24;4;6
"Site_f01_s02";"F01";1;100;56;0;0;2;0;0;0;11;0;0;1;22;0;0;0;4;0;0;0;13;0;0;0;3;0;33;22;0;12;2;33;23;4;13;15
"Site_f01_s03";"F01";1;100;48;0;0;24;0;0;0;1;0;0;1;4;0;0;0;0;0;0;0;2;0;0;0;2;0;47;9;0;4;24;10;5;0;2;6
"Site_f01_s04";"F01";1;100;61;0;0;0;0;0;0;11;0;25;0;2;0;0;1;6;0;0;0;3;0;0;0;0;0;42;21;1;4;0;32;27;8;3;4
"Site_f01_s05";"F01";1;100;48;0;7;0;0;0;0;7;0;0;0;10;0;0;0;21;0;0;0;0;0;0;0;0;0;19;25;3;2;7;32;10;24;0;2
"Site_f01_s06";"F01";1;100;58;0;1;22;0;0;0;8;0;0;0;7;0;5;1;8;0;0;1;0;0;1;0;3;0;21;20;4;15;23;28;7;18;1;19
"Site_f01_s07";"F01";1;100;64;0;0;59;0;0;2;8;0;0;1;15;0;0;3;1;0;0;0;0;0;0;0;1;0;78;22;2;5;59;32;16;6;0;6
"Site_f01_s08";"F01";1;100;55;0;0;24;0;0;0;5;0;0;0;5;0;0;0;24;0;0;0;1;0;0;0;0;0;30;7;3;0;24;12;5;27;1;0
"Site_f01_s09";"F01";1;100;70;0;0;36;0;0;4;4;0;0;0;4;0;39;0;14;0;0;0;1;0;0;0;1;0;38;20;2;4;36;28;4;55;1;5
"Site_f01_s10";"F01";1;100;60;0;0;13;0;0;6;8;0;0;1;14;0;0;0;13;0;0;1;0;0;0;0;0;0;46;28;2;0;13;42;15;15;1;0
"Site_f02_s01";"F02";2;100;65;36;3;0;5;0;1;0;0;0;1;0;0;0;2;0;1;0;0;0;1;0;1;0;0;86;1;1;0;44;2;1;4;1;1
"Site_f02_s02";"F02";2;100;54;0;1;0;2;0;2;0;1;0;3;0;4;0;0;0;0;0;2;0;0;0;0;0;0;110;0;0;0;3;3;7;0;2;0
"Site_f02_s03";"F02";2;100;65;0;0;0;4;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;15;0;0;0;118;3;0;5;4;4;2;0;1;20
