"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;66;0;0;8;0;0;0;13;0;0;0;0;0;4;0;0;0;0;0;10;0;0;0;0;0;108;17;2;3;8;30;0;6;10;3
"Site_f01_s02";"F01";1;100;53;0;0;22;0;0;0;0;0;0;0;7;0;0;3;6;0;0;0;0;0;0;0;2;0;46;0;0;7;22;0;7;9;0;9
"Site_f01_s03";"F01";1;100;54;0;0;0;0;4;0;4;0;0;0;9;0;0;2;13;0;0;0;0;0;0;0;1;0;33;20;1;10;0;28;9;16;0;11
"Site_f01_s04";"F01";1;100;27;0;1;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;4;0;0;0;0;0;22;0;1;1;1;0;0;7;5;1
"Site_f01_s05";"F01";1;100;56;0;5;33;0;0;0;2;0;0;0;16;0;0;0;2;0;0;0;2;0;0;0;0;0;44;5;1;0;38;7;16;3;2;0
"Site_f01_s06";"F01";1;100;67;0;6;52;0;0;0;4;0;0;0;15;0;0;1;22;0;0;0;3;0;0;0;0;0;70;8;4;4;58;12;15;27;3;4
"Site_f01_s07";"F01";1;100;46;0;0;10;0;0;0;0;0;0;0;6;0;0;2;9;0;0;2;5;0;0;0;4;0;29;0;2;13;10;0;6;13;7;17
"Site_f01_s08";"F01";1;100;49;0;0;0;0;0;0;6;0;0;0;0;0;0;0;16;0;0;0;3;0;1;0;1;0;38;25;0;9;0;31;0;16;3;11
"Site_f01_s09";"F01";1;100;52;0;0;47;0;0;0;0;0;0;2;3;0;0;0;18;0;0;0;5;0;0;0;0;0;19;0;2;0;47;0;5;20;5;0
"Site_f01_s10";"F01";1;100;63;0;0;0;0;0;1;4;0;0;0;9;0;5;3;22;0;0;0;5;0;0;1;0;0;45;17;5;0;0;22;9;35;5;1
"Site_f02_s01";"F02";2;100;47;0;0;0;2;0;5;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;50;6;0;0;2;11;1;0;3;0
"Site_f02_s02";"F02";2;100;72;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;0;0;14;3;0;0;198;0;1;1;5;1;0;1;9;18
"Site_f02_s03";"F02";2;100;82;47;6;0;0;0;1;0;1;16;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;51;3;18;0;53;5;17;116;0;0
"Site_f02_s04";"F02";2;100;72;39;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;13;3;0;0;90;1;3;3;39;1;0;33;0;19
"Site_f02_s05";"F02";2;100;50;0;1;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;103;2;0;0;1;5;0;2;1;0
"Site_f02_s06";"F02";2;100;66;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;160;1;0;0;0;1;2;1;1;0
"Site_f02_s07";"F02";2;100;27;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;30;0;0;0;0;0;1;2;1;0
"Site_f02_s08";"F02";2;100;50;0;0;0;0;0;1;0;1;0;2;0;0;12;0;0;0;17;2;0;0;0;1;0;0;87;3;0;0;0;5;2;12;19;1
"Site_f02_s09";"F02";2;100;49;0;0;0;1;0;1;0;3;0;0;0;1;0;12;0;0;0;0;0;0;0;0;0;1;99;5;0;0;1;9;1;12;0;1
"Site_f02_s10";"F02";2;100;54;0;3;0;0;0;0;0;0;0;0;0;0;23;0;0;1;0;0;0;0;0;2;0;0;62;2;1;1;3;2;0;25;0;3
"Site_f03_s01";"F03";3;100;71;0;0;0;0;0;0;0;0;0;0;8;2;25;0;0;2;33;0;3;0;0;0;0;0;122;2;5;4;0;2;10;32;36;4
"Site_f03_s02";"F03";3;100;86;152;0;0;0;0;0;12;0;0;0;12;2;0;0;0;1;10;0;2;0;0;0;1;0;104;16;0;7;152;28;14;1;12;8
"Site_f03_s03";"F03";3;100;76;0;0;25;3;35;0;0;0;0;0;13;1;0;0;0;0;43;0;0;1;3;0;3;0;118;30;0;16;28;65;14;0;44;22
"Site_f03_s04";"F03";3;100;73;61;0;26;3;0;0;0;0;9;0;0;0;0;0;43;0;0;0;8;0;0;0;1;0;38;0;9;1;90;0;9;52;8;2
"Site_f03_s05";"F03";3;100;70;0;0;0;1;0;0;4;1;54;0;3;2;0;0;15;0;0;0;1;0;8;0;1;0;60;8;2;29;1;13;59;17;1;38
"Site_f03_s06";"F03";3;100;87;0;0;6;1;56;0;17;1;0;0;18;0;0;0;4;0;0;0;0;0;0;0;0;0;160;90;0;0;7;164;18;4;0;0
"Site_f03_s07";"F03";3;100;67;0;0;24;1;0;0;10;3;0;0;35;1;0;0;11;1;0;0;12;2;0;0;1;0;34;10;4;5;25;23;36;16;14;6
"Site_f03_s08";"F03";3;100;69;98;0;26;4;0;0;5;0;29;0;9;0;24;0;9;0;0;0;3;0;0;0;3;0;43;7;9;4;128;12;38;42;3;7
"Site_f03_s09";"F03";3;100;74;20;0;18;0;53;0;0;0;0;0;10;3;0;0;9;0;0;0;0;0;7;0;6;0;44;76;1;22;38;129;13;10;0;35
"Site_f03_s10";"F03";3;100;63;25;0;0;0;0;0;18;0;0;0;11;0;0;0;0;0;0;0;0;1;12;0;4;0;12;27;0;37;25;45;11;0;1;53
"Site_f04_s01";"F04";4;100;66;0;12;22;0;0;1;0;1;0;5;7;0;0;5;8;1;0;0;2;1;0;0;4;0;99;3;4;0;34;5;12;18;3;4
"Site_f04_s02";"F04";4;100;54;0;10;23;0;0;0;0;0;0;2;16;4;0;0;15;0;0;3;0;0;0;3;0;0;34;0;5;0;33;0;22;20;3;3
