"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;39;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;1;0;21;17;0;8;7;24;0;0;7;9
"Site_f01_s02";"F01";1;100;50;0;0;19;0;0;0;7;0;0;0;17;0;0;0;0;0;6;1;6;0;0;0;0;0;25;10;0;0;19;17;17;0;13;0
"Site_f01_s03";"F01";1;100;44;0;0;7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;34;8;0;12;7;11;0;0;5;14
"Site_f01_s04";"F01";1;100;57;35;2;18;0;0;0;3;0;0;2;0;0;0;2;16;0;0;0;2;0;0;0;1;0;50;6;1;2;55;9;2;19;2;3
"Site_f01_s05";"F01";1;100;61;21;4;0;0;0;0;22;0;0;0;6;0;0;0;3;0;0;0;2;0;0;0;4;0;19;38;2;8;25;60;6;5;2;12
"Site_f01_s06";"F01";1;100;73;0;2;33;0;0;0;3;0;0;1;13;0;16;1;0;0;0;0;4;0;0;0;0;0;131;15;0;1;35;18;14;17;4;1
"Site_f01_s07";"F01";1;100;40;0;0;17;0;0;1;5;0;0;0;0;0;0;2;12;0;0;0;3;0;0;0;0;0;16;10;0;3;17;16;0;14;3;3
"Site_f01_s08";"F01";1;100;56;0;0;15;0;0;0;5;0;0;0;10;0;0;1;6;0;0;0;7;0;0;0;1;0;76;15;0;3;15;20;10;7;7;4
"Site_f01_s09";"F01";1;100;86;0;3;34;0;0;1;6;0;35;1;9;0;0;1;22;0;0;0;3;0;0;0;1;0;230;5;5;3;37;12;45;28;3;4
"Site_f01_s10";"F01";1;100;55;0;1;25;0;0;0;2;0;0;0;0;0;0;1;13;0;0;2;2;0;0;0;0;0;76;3;1;0;26;5;0;15;4;0
"Site_f02_s01";"F02";2;100;39;0;4;0;0;10;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;24;29;0;0;4;42;2;0;0;0
"Site_f02_s02";"F02";2;100;38;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;21;5;0;0;9;7;0;6;6;8;0;2;0;32
"Site_f02_s03";"F02";2;100;63;0;4;0;0;0;0;0;1;0;0;0;1;34;0;0;0;0;0;0;0;40;4;0;1;40;0;9;13;4;1;1;43;0;58
"Site_f02_s04";"F02";2;100;71;0;3;0;1;0;2;0;2;28;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;125;2;0;1;4;6;28;3;0;2
"Site_f02_s05";"F02";2;100;68;0;7;0;1;23;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;133;51;0;0;8;74;1;1;0;2
"Site_f02_s06";"F02";2;100;65;0;0;0;6;0;0;0;0;0;0;0;0;44;0;0;1;0;1;0;0;5;0;0;0;99;1;5;0;6;1;0;50;1;5
