"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;43;0;1;0;0;0;0;3;0;0;0;20;0;0;0;0;0;0;0;5;0;0;0;0;0;48;8;0;3;1;11;20;0;5;3
"Site_f01_s02";"F01";1;100;65;0;7;27;0;0;0;9;0;0;0;8;0;9;0;6;0;0;0;6;0;0;0;3;0;35;21;1;4;34;30;8;16;6;7
"Site_f01_s03";"F01";1;100;71;0;1;20;0;0;0;0;0;0;0;3;0;10;0;11;0;0;0;3;0;0;0;0;0;141;0;1;3;21;0;3;22;3;3
"Site_f01_s04";"F01";1;100;56;0;0;0;0;0;1;8;0;0;0;11;0;0;1;0;0;0;1;4;0;0;0;2;0;29;26;0;5;0;35;11;1;5;7
"Site_f01_s05";"F01";1;100;57;0;0;17;0;0;1;8;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;64;28;1;0;17;37;0;6;1;0
"Site_f01_s06";"F01";1;100;52;0;0;16;0;0;0;10;0;0;0;5;0;0;2;11;0;0;0;11;0;0;2;2;0;30;24;1;8;16;34;5;14;11;12
"Site_f01_s07";"F01";1;100;53;0;0;24;0;0;0;4;0;0;0;5;0;0;0;2;0;0;0;15;0;0;0;0;0;34;13;0;0;24;17;5;2;15;0
"Site_f01_s08";"F01";1;100;70;0;4;17;0;0;2;7;0;0;0;6;0;0;0;8;0;3;0;0;0;0;1;1;0;130;24;0;3;21;33;6;8;3;5
"Site_f01_s09";"F01";1;100;63;0;4;0;0;0;0;3;0;9;0;5;0;8;0;28;0;9;0;1;0;1;0;0;0;29;15;5;5;4;18;14;41;10;6
"Site_f01_s10";"F01";1;100;57;0;7;13;0;0;1;0;0;27;2;0;0;0;0;7;0;0;0;7;0;0;0;0;0;36;0;2;2;20;1;29;9;7;2
"Site_f02_s01";"F02";2;100;70;24;0;0;0;19;1;0;0;0;2;0;3;0;2;0;0;0;0;0;0;15;0;0;0;139;30;0;7;24;50;5;2;0;22
"Site_f02_s02";"F02";2;100;72;119;10;0;2;0;0;0;5;0;3;0;0;19;0;0;2;0;1;0;0;0;1;0;0;50;2;6;0;131;7;3;27;1;1
"Site_f02_s03";"F02";2;100;82;131;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;13;0;0;1;7;0;0;2;120;2;0;1;131;5;0;1;14;10
"Site_f02_s04";"F02";2;100;56;0;6;0;0;0;0;0;0;40;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;28;2;0;0;6;2;41;1;1;1
"Site_f02_s05";"F02";2;100;50;0;0;0;1;0;0;0;0;0;0;0;0;19;1;0;1;0;0;0;0;22;0;0;0;54;0;3;4;1;0;0;24;0;26
"Site_f02_s06";"F02";2;100;53;0;7;0;0;19;0;0;2;0;1;0;2;0;1;0;0;0;0;0;0;0;1;0;1;44;45;0;0;7;66;3;1;0;2
"Site_f02_s07";"F02";2;100;33;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;0;0;0;0;0;0;1;23;0;2;0;4;0;0;6;17;1
"Site_f02_s08";"F02";2;100;65;79;0;0;0;0;0;0;1;0;0;0;0;7;4;0;2;0;0;0;3;0;0;0;0;114;6;1;0;79;7;0;14;3;0
"Site_f02_s09";"F02";2;100;80;0;4;0;0;10;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;3;0;0;330;26;1;1;4;36;0;22;0;4
"Site_f02_s10";"F02";2;100;50;0;3;0;0;0;0;0;1;17;0;0;0;0;5;0;0;0;1;0;1;0;0;0;1;72;1;2;1;3;2;17;7;2;2
"Site_f03_s01";"F03";3;100;83;100;0;32;3;49;0;0;1;18;0;23;1;0;0;4;1;0;0;5;2;0;0;2;0;48;60;1;2;135;110;42;6;7;4
"Site_f03_s02";"F03";3;100;79;59;0;13;1;0;0;0;0;0;0;6;3;42;0;9;0;26;0;0;0;11;0;0;0;49;0;7;19;73;0;9;58;26;30
"Site_f03_s03";"F03";3;100;78;152;0;0;0;0;0;5;0;39;0;0;2;0;0;4;1;0;0;0;0;0;0;2;0;100;6;2;1;152;11;41;7;0;3
"Site_f03_s04";"F03";3;100;51;0;0;0;0;0;0;7;1;0;0;0;2;0;0;6;1;4;0;4;1;0;0;1;0;47;4;1;7;0;12;2;8;9;8
"Site_f03_s05";"F03";3;100;75;19;0;3;0;0;0;15;0;0;0;16;1;0;0;8;0;34;0;4;1;7;0;2;0;149;22;1;13;22;37;17;9;39;22
"Site_f03_s06";"F03";3;100;76;132;0;16;3;0;0;0;0;0;0;0;1;0;0;12;0;0;0;4;0;2;0;0;0;40;0;3;20;151;0;1;15;4;22
"Site_f03_s07";"F03";3;100;79;48;0;28;4;0;0;0;1;0;0;0;3;17;0;0;1;19;0;7;1;7;0;4;0;149;1;3;24;80;2;3;21;27;35
"Site_f03_s08";"F03";3;100;79;0;0;30;1;0;0;9;2;85;0;11;0;0;0;4;0;0;0;7;0;4;0;2;0;90;16;2;16;31;27;96;6;7;22
"Site_f03_s09";"F03";3;100;92;122;0;98;2;0;0;9;3;46;0;3;2;0;0;0;1;0;0;7;0;10;0;2;0;107;12;0;17;222;24;51;1;7;29
"Site_f03_s10";"F03";3;100;75;60;0;28;2;0;0;8;0;0;0;4;0;46;0;12;1;0;0;8;1;0;0;2;0;78;12;10;0;90;20;4;69;9;2
"Site_f04_s01";"F04";4;100;63;0;0;0;1;0;0;7;0;0;0;11;1;0;1;3;0;0;0;1;0;0;0;3;0;155;4;2;1;1;11;12;6;1;4
"Site_f04_s02";"F04";4;100;66;0;1;5;1;0;11;12;0;0;1;5;0;0;5;0;1;0;0;0;1;0;0;0;0;118;13;0;0;7;36;6;6;1;0
"Site_f04_s03";"F04";4;100;65;0;0;0;0;0;6;17;0;0;0;0;1;0;0;4;0;0;0;5;0;0;0;3;0;168;26;0;1;0;49;1;4;5;4
"Site_f04_s04";"F04";4;100;60;0;7;9;0;0;8;7;0;0;0;10;2;0;0;0;0;0;0;4;0;0;4;3;0;83;5;0;0;16;20;12;0;4;7
"Site_f04_s05";"F04";4;100;65;0;4;26;5;0;0;3;2;0;0;0;1;0;0;0;0;0;0;2;0;0;0;2;0;134;6;1;2;35;11;1;1;2;4
"Site_f04_s06";"F04";4;100;55;0;9;23;0;0;2;0;2;0;0;17;3;0;0;2;0;0;0;0;1;0;0;1;0;35;1;1;2;32;5;20;3;1;3
"Site_f04_s07";"F04";4;100;57;0;0;21;0;0;0;6;0;0;8;3;0;0;5;11;0;0;3;0;0;0;0;0;0;63;6;6;0;21;12;11;22;3;0
"Site_f04_s08";"F04";4;100;60;0;0;9;0;0;3;13;0;0;3;16;2;0;2;13;1;0;7;2;0;0;2;1;0;47;17;0;0;9;33;21;16;9;3
"Site_f04_s09";"F04";4;100;69;0;0;7;1;0;0;6;0;0;0;12;3;0;0;0;1;0;1;17;0;0;3;3;2;95;7;0;3;8;13;15;1;18;11
"Site_f04_s10";"F04";4;100;54;0;22;0;0;0;0;0;1;0;2;6;0;0;15;11;0;0;0;1;0;0;0;4;0;49;1;4;0;22;2;8;30;1;4
"Site_f05_s01";"F05";5;100;59;0;8;12;2;0;3;7;0;10;0;8;0;0;0;0;0;14;3;10;0;0;0;1;0;33;9;0;4;22;19;18;0;27;5
"Site_f05_s02";"F05";5;100;57;0;0;12;0;32;1;6;0;10;2;2;0;19;4;1;1;0;0;2;3;0;0;0;0;13;29;4;4;12;68;14;29;5;4
"Site_f05_s03";"F05";5;100;67;0;0;9;0;40;5;4;0;17;0;0;2;28;0;0;0;8;1;0;1;0;0;0;0;62;33;3;2;9;82;19;31;10;2
"Site_f05_s04";"F05";5;100;65;0;10;0;0;0;4;7;2;0;5;5;0;0;0;7;2;6;0;0;0;3;0;0;0;132;6;1;5;10;19;10;10;6;8
