"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;58;0;0;17;0;0;0;5;0;0;0;16;0;0;0;16;0;0;1;8;0;0;0;1;0;46;11;3;1;17;16;16;19;9;2
"Site_f01_s02";"F01";1;100;59;0;3;27;0;11;0;9;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;2;0;20;57;0;11;30;77;0;7;0;13
"Site_f01_s03";"F01";1;100;62;0;0;34;0;0;0;1;0;0;1;34;0;0;0;9;0;0;1;10;0;3;2;0;0;45;17;2;9;34;18;35;11;11;14
"Site_f01_s04";"F01";1;100;76;0;0;12;0;0;0;19;0;0;0;7;0;0;2;24;0;0;1;1;0;0;0;1;0;128;34;1;2;12;53;7;27;2;3
"Site_f01_s05";"F01";1;100;73;0;1;26;0;6;0;6;0;0;0;15;0;0;0;3;0;0;0;2;0;0;2;4;0;120;37;1;13;27;49;15;4;2;19
"Site_f01_s06";"F01";1;100;49;0;0;23;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;4;0;0;0;0;0;65;3;2;3;23;3;4;11;4;3
"Site_f01_s07";"F01";1;100;52;0;0;24;0;0;2;4;0;0;3;9;0;0;0;0;0;8;0;0;0;0;0;0;0;28;13;0;0;24;19;12;0;8;0
"Site_f01_s08";"F01";1;100;61;0;2;12;0;0;1;9;0;0;0;23;0;0;0;12;0;12;1;5;0;3;0;1;0;19;32;0;7;14;42;23;12;18;11
"Site_f01_s09";"F01";1;100;69;0;0;45;0;3;0;7;0;0;3;13;0;0;0;7;0;0;0;4;0;0;0;0;0;97;29;0;0;45;39;16;7;4;0
"Site_f01_s10";"F01";1;100;47;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;49;14;0;6;5;18;0;0;0;7
"Site_f02_s01";"F02";2;100;36;0;0;0;0;0;2;0;0;0;5;0;1;0;0;0;1;0;0;0;0;0;1;0;0;32;4;0;0;0;6;6;1;0;1
"Site_f02_s02";"F02";2;100;67;0;3;0;4;0;1;0;0;0;0;0;0;30;0;0;0;33;0;0;0;21;0;0;0;87;3;1;5;7;4;0;31;33;26
"Site_f02_s03";"F02";2;100;64;0;0;0;1;0;1;0;0;0;4;0;1;0;0;0;1;26;0;0;0;9;0;0;0;96;5;1;7;1;6;5;2;26;16
"Site_f02_s04";"F02";2;100;72;0;0;0;0;0;0;0;1;0;0;0;9;0;0;0;3;0;0;0;1;16;0;0;0;211;1;0;3;0;2;9;3;1;19
"Site_f02_s05";"F02";2;100;45;0;1;0;5;0;3;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;7;0;0;43;8;0;0;6;11;5;0;0;7
"Site_f02_s06";"F02";2;100;68;37;0;0;3;0;0;0;1;7;1;0;1;0;1;0;0;0;0;0;0;15;0;0;0;54;3;0;4;40;4;9;1;0;19
"Site_f02_s07";"F02";2;100;54;0;0;0;0;0;2;0;1;38;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;81;2;1;0;0;5;40;3;0;0
"Site_f02_s08";"F02";2;100;57;0;3;0;2;0;1;0;0;0;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;100;1;0;0;5;2;5;2;0;0
"Site_f02_s09";"F02";2;100;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45;5;1;0;0;6;0;2;0;0
"Site_f02_s10";"F02";2;100;63;0;1;0;3;32;0;0;1;18;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;54;36;0;0;4;69;19;2;1;0
"Site_f03_s01";"F03";3;100;68;0;0;17;0;0;0;0;0;26;0;6;0;0;0;5;1;9;0;0;1;6;0;1;0;80;1;1;30;17;1;32;7;10;37
"Site_f03_s02";"F03";3;100;87;0;0;12;1;68;0;43;0;54;0;0;0;0;0;5;1;0;0;3;0;1;0;1;0;205;125;2;11;13;236;54;8;3;13
"Site_f03_s03";"F03";3;100;50;0;0;0;0;0;0;0;0;0;0;21;1;0;0;0;1;0;0;6;0;0;0;6;0;59;0;0;7;0;0;22;1;6;13
"Site_f03_s04";"F03";3;100;63;0;0;0;0;0;0;18;2;0;0;8;1;11;0;4;0;0;0;1;0;0;0;0;0;50;19;3;11;0;39;9;18;1;11
"Site_f03_s05";"F03";3;100;73;114;0;13;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;69;8;0;1;132;13;0;0;4;1
"Site_f03_s06";"F03";3;100;72;0;0;68;1;0;0;5;0;0;0;20;0;21;0;5;0;0;0;2;1;0;0;0;1;68;1;4;0;69;6;20;30;3;1
"Site_f03_s07";"F03";3;100;63;0;0;53;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;1;0;0;0;0;85;1;1;2;54;1;0;6;3;2
"Site_f03_s08";"F03";3;100;69;48;0;15;3;0;0;0;0;0;0;0;1;25;0;5;0;0;0;2;0;0;0;0;0;38;0;8;2;66;0;1;38;2;2
"Site_f03_s09";"F03";3;100;63;0;0;16;0;0;0;0;0;0;0;13;0;0;0;9;0;12;0;5;0;0;0;0;0;90;0;6;0;16;0;13;15;17;0
"Site_f03_s10";"F03";3;100;83;0;0;18;2;0;0;2;0;0;0;0;0;95;0;6;0;0;0;5;0;0;0;0;0;108;15;24;3;20;17;0;125;5;3
"Site_f04_s01";"F04";4;100;56;0;0;7;0;0;15;9;0;0;0;3;0;0;2;3;2;0;0;3;0;0;0;0;0;50;10;8;0;7;34;3;15;3;0
"Site_f04_s02";"F04";4;100;73;0;8;32;0;0;0;9;0;0;3;4;0;0;0;0;0;0;2;1;0;0;2;0;0;154;5;0;0;40;14;7;0;3;2
"Site_f04_s03";"F04";4;100;57;0;10;22;0;0;0;0;0;0;0;12;0;0;0;2;2;0;0;2;0;0;1;3;1;57;0;0;4;32;0;12;4;2;9
"Site_f04_s04";"F04";4;100;69;0;0;19;0;0;0;4;2;0;0;23;0;0;2;0;0;0;3;0;2;0;0;0;0;113;5;1;0;19;11;23;3;5;0
"Site_f04_s05";"F04";4;100;42;0;7;0;0;0;2;6;0;0;0;11;0;0;0;10;0;0;3;3;0;0;0;0;0;30;10;1;0;7;18;11;11;6;0
"Site_f04_s06";"F04";4;100;73;0;11;16;0;0;0;13;1;0;0;2;0;0;3;6;0;0;1;2;0;0;0;10;1;167;8;5;1;27;22;2;14;3;12
"Site_f04_s07";"F04";4;100;61;0;7;7;2;0;18;0;1;0;2;10;1;0;0;4;3;0;1;0;1;0;2;1;0;51;4;5;2;16;23;13;12;2;5
"Site_f04_s08";"F04";4;100;59;0;14;0;1;0;5;9;0;0;4;11;0;0;3;0;1;0;0;1;0;0;0;4;0;93;9;1;0;15;23;15;5;1;4
"Site_f04_s09";"F04";4;100;59;0;0;27;0;0;14;0;3;0;2;11;5;0;0;0;0;0;0;1;0;0;1;6;0;33;11;0;0;27;28;18;0;1;7
"Site_f04_s10";"F04";4;100;54;0;0;0;0;0;5;14;1;0;0;12;1;0;0;0;0;0;1;9;1;0;0;0;0;24;10;0;0;0;30;13;0;11;0
"Site_f05_s01";"F05";5;100;72;103;16;5;4;23;0;4;0;7;9;4;0;21;2;0;0;0;1;1;0;4;0;1;0;19;10;7;20;128;37;20;30;2;25
"Site_f05_s02";"F05";5;100;63;11;8;11;0;0;3;0;2;0;0;7;0;0;0;8;0;5;0;6;0;9;0;0;0;23;4;3;26;30;9;7;11;11;35
"Site_f05_s03";"F05";5;100;75;52;0;16;0;14;5;20;0;0;6;5;2;0;4;11;1;12;2;0;3;0;0;1;0;67;19;3;3;68;58;13;19;17;4
"Site_f05_s04";"F05";5;100;61;0;0;0;1;26;0;17;0;1;0;3;2;0;0;9;0;0;0;0;1;9;0;1;1;36;29;9;12;1;72;6;18;1;23
"Site_f05_s05";"F05";5;100;76;22;9;18;0;48;9;4;0;0;3;6;0;17;0;0;0;0;0;3;0;0;0;0;0;54;39;8;1;49;100;9;25;3;1
"Site_f05_s06";"F05";5;100;55;21;4;0;0;10;0;6;0;0;0;0;0;15;0;4;0;14;0;0;0;8;0;1;0;21;9;12;19;25;25;0;31;14;28
"Site_f05_s07";"F05";5;100;84;0;23;24;0;28;0;13;0;0;1;2;0;0;0;3;1;0;0;3;0;0;0;3;0;70;31;0;4;47;72;3;4;3;7
"Site_f05_s08";"F05";5;100;57;0;0;5;4;42;0;0;4;0;0;8;3;20;0;0;1;0;2;0;1;0;0;2;0;11;21;11;2;9;67;11;32;3;4
"Site_f05_s09";"F05";5;100;59;13;7;22;0;18;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0;1;4;0;37;12;0;4;42;30;3;1;1;9
"Site_f05_s10";"F05";5;100;61;11;0;0;0;7;0;10;1;20;1;2;0;10;0;1;1;5;4;3;1;1;1;1;0;19;13;9;9;11;31;23;21;13;12
"Site_f06_s01";"F06";6;100;57;27;0;5;0;14;0;1;0;7;2;6;0;3;2;5;0;0;0;0;0;4;0;0;0;21;5;9;2;32;20;15;19;0;6
"Site_f06_s02";"F06";6;100;60;10;16;0;0;14;0;0;0;15;0;0;0;9;0;0;0;0;0;0;0;7;3;0;0;40;4;3;0;26;18;15;12;0;10
"Site_f06_s03";"F06";6;100;61;16;11;0;0;0;0;2;0;19;0;8;0;6;4;2;0;8;0;0;0;0;3;0;0;35;1;6;0;27;3;27;18;8;3
