"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;51;0;0;18;0;0;0;8;0;0;0;0;0;25;0;0;0;0;1;18;0;0;0;5;0;9;11;1;8;18;19;0;26;19;13
"Site_f01_s02";"F01";1;100;55;0;0;15;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;1;0;55;1;1;2;15;1;0;18;0;3
"Site_f01_s03";"F01";1;100;70;0;0;0;0;36;0;6;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;65;107;1;0;0;149;0;4;4;0
"Site_f01_s04";"F01";1;100;64;28;11;23;0;0;0;0;0;0;0;10;0;0;0;0;0;11;0;4;0;0;0;0;0;63;0;0;0;62;0;10;0;15;0
"Site_f01_s05";"F01";1;100;55;0;4;14;0;0;1;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;35;17;1;16;18;26;0;8;0;20
"Site_f01_s06";"F01";1;100;61;0;0;0;0;0;2;5;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;3;0;107;14;0;2;0;21;18;0;0;5
"Site_f01_s07";"F01";1;100;63;0;2;28;0;0;0;0;0;0;3;0;0;0;0;12;0;9;1;2;0;0;0;0;0;81;7;1;0;30;7;3;13;12;0
"Site_f01_s08";"F01";1;100;51;0;0;8;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;48;46;0;5;8;58;0;0;0;7
"Site_f01_s09";"F01";1;100;54;0;0;44;0;0;0;0;0;0;2;46;0;0;2;0;0;0;0;1;0;0;0;0;0;15;0;1;2;44;0;48;3;1;2
"Site_f01_s10";"F01";1;100;53;0;0;17;0;0;0;4;0;8;0;7;0;0;0;22;0;0;0;3;0;0;0;2;0;55;6;2;2;17;10;15;24;3;4
"Site_f02_s01";"F02";2;100;51;0;1;0;3;0;2;0;0;0;2;0;1;0;1;0;2;22;0;0;0;0;3;0;0;78;4;1;0;4;6;3;4;22;3
"Site_f02_s02";"F02";2;100;61;0;2;0;0;29;1;0;1;0;0;0;0;23;1;0;0;6;0;0;2;0;0;0;0;34;49;4;0;2;80;0;28;8;0
"Site_f02_s03";"F02";2;100;78;68;0;0;1;51;0;0;0;0;0;0;0;0;4;0;0;0;1;0;1;0;3;0;0;37;73;1;0;69;124;0;5;2;3
