"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;60;0;0;8;0;0;0;7;0;0;0;0;0;8;0;11;0;0;1;12;0;0;0;2;0;48;15;2;6;8;22;0;21;13;8
"Site_f01_s02";"F01";1;100;55;0;0;0;0;7;1;0;0;0;6;7;0;0;0;8;0;0;0;0;0;0;0;3;0;56;13;0;4;0;21;13;8;0;7
"Site_f01_s03";"F01";1;100;55;0;3;9;0;8;0;3;0;37;0;15;0;0;2;0;0;0;0;4;0;0;0;5;0;26;34;0;3;12;45;52;2;4;8
"Site_f01_s04";"F01";1;100;54;0;0;5;0;0;0;10;0;0;0;9;0;0;0;5;0;0;2;0;0;0;0;1;0;65;13;3;0;5;23;9;8;2;1
"Site_f01_s05";"F01";1;100;58;0;0;14;0;0;0;5;0;0;0;2;0;0;2;7;0;11;0;7;0;0;0;1;0;52;21;0;7;14;26;2;9;18;8
"Site_f01_s06";"F01";1;100;61;0;8;21;0;0;0;16;0;0;0;2;0;0;0;10;0;0;0;0;0;0;0;6;0;33;17;2;10;29;33;2;12;0;16
"Site_f01_s07";"F01";1;100;77;0;0;94;0;0;0;13;0;0;1;8;0;8;3;22;0;0;0;0;0;0;0;1;0;53;12;3;2;94;25;9;36;0;3
"Site_f01_s08";"F01";1;100;81;0;2;19;0;7;0;3;0;0;0;8;0;0;0;18;0;0;0;12;0;0;0;1;0;165;29;1;2;21;39;8;19;12;3
"Site_f01_s09";"F01";1;100;57;13;0;24;0;0;0;6;0;0;0;14;0;0;0;11;0;0;0;10;0;0;0;2;0;8;15;1;2;37;21;14;12;10;4
"Site_f01_s10";"F01";1;100;64;0;0;18;0;0;1;0;0;0;1;16;0;4;0;15;0;0;0;0;0;0;0;0;0;53;11;5;0;18;12;17;24;0;0
