"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;62;0;0;20;0;0;1;4;0;0;1;0;0;0;0;36;0;0;0;3;0;0;1;3;0;52;11;5;9;20;16;1;41;3;13
"Site_f01_s02";"F01";1;100;50;0;2;9;0;0;0;6;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;2;0;45;14;0;8;11;20;0;7;0;11
"Site_f01_s03";"F01";1;100;50;0;0;9;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;43;17;0;3;9;22;0;2;1;4
"Site_f01_s04";"F01";1;100;51;0;0;0;0;0;0;7;0;0;4;0;0;0;0;9;0;0;0;7;0;0;0;0;0;67;16;1;0;0;23;4;10;7;0
"Site_f01_s05";"F01";1;100;57;0;0;14;0;0;0;6;0;0;0;6;0;0;0;16;0;0;0;4;0;4;0;3;0;48;15;1;7;14;21;6;17;4;14
"Site_f01_s06";"F01";1;100;67;0;1;37;0;0;0;2;0;0;0;5;0;0;0;11;0;4;0;5;0;5;0;3;0;56;9;1;13;38;11;5;12;9;21
"Site_f01_s07";"F01";1;100;34;0;0;0;0;0;2;0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;30;2;0;0;0;4;6;5;0;0
"Site_f01_s08";"F01";1;100;69;0;0;21;0;0;0;8;0;0;0;20;0;0;0;10;0;0;0;0;0;0;0;1;0;118;10;1;1;21;18;20;11;0;2
"Site_f01_s09";"F01";1;100;57;0;0;22;0;0;0;9;0;0;2;11;0;0;0;3;0;0;0;2;0;0;0;1;0;39;21;1;0;22;30;13;4;2;1
"Site_f01_s10";"F01";1;100;43;0;0;9;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;50;10;0;8;9;17;0;0;2;10
"Site_f02_s01";"F02";2;100;52;0;14;0;4;0;0;0;0;39;0;0;3;20;0;0;1;0;0;0;1;0;0;0;0;18;0;5;0;18;0;42;26;1;0
"Site_f02_s02";"F02";2;100;43;0;0;0;2;0;2;0;0;0;0;0;0;0;4;0;0;29;0;0;1;0;0;0;0;47;7;0;0;2;9;0;4;30;0
"Site_f02_s03";"F02";2;100;39;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;78;1;0;0;2;4;0;2;0;0
"Site_f02_s04";"F02";2;100;26;0;0;0;1;0;5;0;0;0;0;0;0;0;4;0;2;0;0;0;0;5;0;0;0;17;2;0;3;1;7;0;6;0;8
"Site_f02_s05";"F02";2;100;77;0;5;0;2;0;0;0;0;0;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;274;1;0;1;7;1;1;0;13;1
"Site_f02_s06";"F02";2;100;62;0;0;0;1;9;0;0;1;0;0;0;1;0;1;0;0;3;0;0;1;0;1;0;0;131;16;0;0;1;26;1;1;4;1
"Site_f02_s07";"F02";2;100;59;0;9;0;1;0;0;0;1;35;0;0;0;0;2;0;3;0;1;0;1;0;0;0;0;120;2;1;0;10;3;35;6;2;0
"Site_f02_s08";"F02";2;100;52;12;3;0;1;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;0;129;0;2;0;16;0;0;15;1;0
"Site_f02_s09";"F02";2;100;78;60;0;0;1;16;4;0;1;89;0;0;1;0;0;0;0;0;0;0;0;31;0;0;0;58;27;0;3;61;48;90;0;0;34
"Site_f02_s10";"F02";2;100;69;64;2;0;0;6;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;115;15;0;0;66;24;1;0;1;1
"Site_f03_s01";"F03";3;100;78;0;0;0;0;0;0;5;0;25;0;0;1;0;0;10;0;64;0;0;1;0;0;0;0;109;11;3;0;0;16;26;13;65;0
"Site_f03_s02";"F03";3;100;84;45;0;16;0;0;0;5;1;0;0;12;1;0;0;3;1;0;0;0;0;0;0;2;0;257;8;2;15;61;14;13;6;0;17
"Site_f03_s03";"F03";3;100;47;0;0;0;0;0;0;6;0;0;0;11;0;0;0;0;2;7;0;0;1;0;0;2;0;38;8;0;7;0;14;11;2;8;9
"Site_f03_s04";"F03";3;100;78;59;0;0;2;18;0;0;0;0;0;0;0;25;0;8;0;35;0;1;0;0;0;1;1;133;21;6;4;61;39;0;39;36;6
"Site_f03_s05";"F03";3;100;64;0;0;0;0;0;0;12;0;0;0;0;4;59;0;9;0;0;0;6;0;0;0;6;0;42;7;17;17;0;19;4;85;6;23
"Site_f03_s06";"F03";3;100;73;58;0;29;0;0;0;5;0;34;0;5;0;0;0;15;0;0;0;0;1;0;0;0;0;67;16;2;0;87;21;39;17;1;0
"Site_f03_s07";"F03";3;100;82;122;0;0;1;60;0;0;1;0;0;10;4;0;0;0;3;0;0;2;0;0;0;0;0;79;70;0;1;123;131;14;3;2;1
"Site_f03_s08";"F03";3;100;83;60;0;46;1;0;0;6;1;0;0;0;0;35;0;0;0;10;0;5;0;7;0;0;0;179;4;12;12;107;11;0;47;15;19
"Site_f03_s09";"F03";3;100;73;0;0;18;2;23;0;0;2;22;0;8;1;0;0;9;0;0;0;11;0;0;0;1;0;73;22;2;3;20;47;31;11;11;4
"Site_f03_s10";"F03";3;100;80;0;0;25;0;16;0;10;1;0;0;0;0;21;0;3;1;0;0;0;0;0;0;0;0;66;32;8;7;25;59;0;33;0;7
"Site_f04_s01";"F04";4;100;63;0;6;31;0;0;0;8;0;0;5;6;1;0;2;8;1;0;0;1;0;0;1;3;0;77;3;2;3;37;11;12;13;1;7
"Site_f04_s02";"F04";4;100;50;0;11;19;0;0;0;5;3;0;0;5;2;0;1;2;0;0;0;0;0;0;0;3;0;39;5;1;1;30;13;7;4;0;4
"Site_f04_s03";"F04";4;100;63;0;0;10;3;0;0;17;3;0;0;8;0;0;2;0;0;0;0;6;2;0;0;1;0;84;9;0;0;13;29;8;2;8;1
"Site_f04_s04";"F04";4;100;47;0;0;20;1;0;8;8;1;0;5;0;0;0;4;5;0;0;0;0;0;0;0;0;0;17;13;1;0;21;30;5;10;0;0
"Site_f04_s05";"F04";4;100;51;0;0;16;0;0;3;0;1;0;0;11;0;0;3;6;2;0;2;0;0;0;3;2;0;34;3;3;0;16;7;11;14;2;5
"Site_f04_s06";"F04";4;100;53;0;8;19;0;0;0;0;0;0;8;0;0;0;0;12;0;0;0;0;0;0;4;2;0;56;0;2;0;27;0;8;14;0;6
"Site_f04_s07";"F04";4;100;61;0;21;0;0;0;0;0;0;0;0;0;0;0;3;15;0;0;5;0;1;0;0;4;0;109;1;3;1;21;1;0;21;6;5
"Site_f04_s08";"F04";4;100;60;0;0;30;1;0;4;0;3;0;3;2;0;0;2;6;1;0;0;0;0;0;1;3;0;100;9;3;1;31;16;5;12;0;5
"Site_f04_s09";"F04";4;100;62;0;5;12;2;0;4;10;0;0;0;0;2;0;0;0;0;0;1;21;0;0;2;0;0;92;8;0;0;19;22;2;0;22;2
"Site_f04_s10";"F04";4;100;33;0;0;5;0;0;7;0;0;0;0;3;0;0;0;4;0;0;2;4;0;0;0;0;0;21;2;1;0;5;9;3;5;6;0
