"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;63;0;0;60;0;0;0;11;0;0;0;34;0;0;0;10;0;2;0;2;0;0;0;6;0;27;24;1;1;60;35;34;11;4;7
"Site_f01_s02";"F01";1;100;39;0;0;0;0;0;0;4;0;0;1;0;0;0;0;9;0;0;0;1;0;0;0;0;0;32;16;1;0;0;20;1;10;1;0
"Site_f01_s03";"F01";1;100;70;0;0;0;0;3;0;19;0;0;0;17;0;0;3;24;0;0;0;0;0;0;0;0;0;68;31;2;0;0;53;17;29;0;0
"Site_f01_s04";"F01";1;100;66;0;0;13;0;8;0;12;0;4;1;15;0;0;0;3;0;0;0;17;0;0;0;0;0;61;43;0;0;13;63;20;3;17;0
"Site_f01_s05";"F01";1;100;63;0;1;21;0;0;0;0;0;0;2;7;0;0;2;22;0;0;0;0;0;5;0;3;0;35;0;2;9;22;0;9;26;0;17
"Site_f01_s06";"F01";1;100;60;0;1;21;0;0;0;0;0;0;0;11;0;0;2;12;0;0;0;1;0;0;0;0;0;50;0;2;0;22;0;11;16;1;0
"Site_f01_s07";"F01";1;100;49;0;0;11;0;0;0;9;0;0;0;10;0;0;0;10;0;0;0;9;0;0;0;0;0;20;14;1;1;11;23;10;11;9;1
"Site_f01_s08";"F01";1;100;55;0;0;39;0;0;0;4;0;0;0;4;0;0;0;5;0;0;0;3;0;0;0;3;0;25;14;0;3;39;18;4;5;3;6
"Site_f01_s09";"F01";1;100;64;0;0;37;0;0;0;7;0;0;1;5;0;0;0;12;0;8;0;4;0;0;0;0;0;37;15;2;0;37;22;6;14;12;0
"Site_f01_s10";"F01";1;100;53;0;0;19;0;0;1;0;0;0;1;11;0;0;0;10;0;3;0;13;0;0;0;6;0;49;6;1;5;19;7;12;11;16;11
