"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;49;0;0;14;0;0;0;11;0;0;0;3;0;0;0;21;0;0;0;2;0;0;0;1;0;26;21;4;1;14;32;3;25;2;2
"Site_f01_s02";"F01";1;100;59;0;0;0;0;0;0;6;0;0;0;13;0;0;0;19;0;0;0;5;0;0;0;1;0;53;5;4;5;0;11;13;23;5;6
"Site_f01_s03";"F01";1;100;61;0;4;20;0;0;0;8;0;0;0;12;0;0;0;15;0;0;0;17;0;0;0;1;0;62;20;1;3;24;28;12;16;17;4
"Site_f01_s04";"F01";1;100;51;0;0;16;0;0;0;8;0;0;2;26;0;0;0;0;0;6;0;14;0;0;0;3;0;27;12;0;2;16;20;28;0;20;5
"Site_f01_s05";"F01";1;100;62;18;0;15;0;0;0;2;0;0;0;2;0;0;0;43;0;0;0;0;0;0;0;0;0;57;5;4;0;33;7;2;47;0;0
"Site_f01_s06";"F01";1;100;54;0;0;0;0;0;0;8;0;0;0;0;0;0;0;18;0;0;0;10;0;0;0;0;0;59;9;2;1;0;17;0;20;10;1
"Site_f01_s07";"F01";1;100;67;0;1;0;0;0;0;13;0;0;0;15;0;0;0;16;0;0;1;2;0;0;1;0;0;61;27;1;6;1;40;15;17;3;7
"Site_f01_s08";"F01";1;100;43;0;1;25;0;0;0;0;0;0;0;13;0;0;1;8;0;0;0;6;0;0;0;2;0;24;1;1;2;26;1;13;10;6;4
"Site_f01_s09";"F01";1;100;44;0;0;0;0;0;0;5;0;0;0;18;0;7;0;6;0;0;0;4;0;0;0;2;0;35;14;2;2;0;19;18;15;4;4
"Site_f01_s10";"F01";1;100;73;0;0;16;0;0;1;9;0;0;0;17;0;0;0;33;0;0;0;11;0;1;0;0;0;74;24;4;6;16;34;17;37;11;7
"Site_f02_s01";"F02";2;100;60;0;2;0;0;11;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;68;29;0;0;2;40;0;1;1;0
"Site_f02_s02";"F02";2;100;61;81;3;0;0;0;0;0;1;0;0;0;1;13;0;0;2;0;4;0;0;0;1;0;1;39;0;1;0;84;1;1;16;4;2
"Site_f02_s03";"F02";2;100;46;0;3;0;0;0;2;0;0;19;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;57;1;0;0;3;3;20;0;1;2
"Site_f02_s04";"F02";2;100;51;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;3;0;0;89;2;0;1;2;2;1;0;0;10
"Site_f02_s05";"F02";2;100;34;0;0;0;0;0;0;0;1;0;3;0;1;0;1;0;0;0;0;0;2;0;1;0;0;30;0;1;0;0;1;4;2;2;1
"Site_f02_s06";"F02";2;100;70;90;1;0;5;20;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;165;21;0;0;96;41;2;0;0;1
"Site_f02_s07";"F02";2;100;42;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;76;3;0;0;1;4;1;1;0;2
"Site_f02_s08";"F02";2;100;55;0;0;0;2;0;0;0;1;22;4;0;0;0;0;0;1;0;0;0;1;0;0;0;1;65;1;0;1;2;2;26;1;1;2
"Site_f02_s09";"F02";2;100;45;0;0;0;1;0;0;0;1;0;1;0;0;18;0;0;0;0;0;0;0;5;1;0;0;51;0;6;2;1;1;1;24;0;8
"Site_f02_s10";"F02";2;100;51;8;4;0;0;12;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;8;0;0;0;30;24;0;3;12;37;1;2;0;11
"Site_f03_s01";"F03";3;100;88;173;0;13;2;22;0;0;0;0;0;4;0;0;0;0;0;16;0;0;1;4;0;0;0;136;29;0;12;188;51;4;0;17;16
"Site_f03_s02";"F03";3;100;86;172;0;20;1;10;0;0;1;0;0;75;3;0;0;11;0;0;0;3;0;0;0;4;0;21;14;2;6;193;25;78;13;3;10
"Site_f03_s03";"F03";3;100;85;95;0;10;1;0;0;10;0;0;0;5;2;38;0;11;0;0;0;6;0;4;0;0;1;70;11;2;8;106;21;7;51;6;13
"Site_f03_s04";"F03";3;100;85;110;0;48;0;0;0;21;1;69;0;10;1;0;0;0;0;0;0;5;0;0;0;0;0;108;29;0;1;158;51;80;0;5;1
"Site_f03_s05";"F03";3;100;79;80;0;44;5;0;0;0;1;0;0;5;0;0;0;0;1;5;0;5;0;0;0;0;0;101;0;0;1;129;1;5;1;10;1
"Site_f03_s06";"F03";3;100;72;0;0;8;0;0;0;12;0;30;0;18;3;0;0;0;0;0;0;2;0;3;0;4;0;114;11;0;22;8;23;51;0;2;29
"Site_f03_s07";"F03";3;100;88;0;0;0;0;55;0;13;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;2;0;156;92;12;6;0;160;0;29;0;8
"Site_f03_s08";"F03";3;100;82;0;0;24;2;14;0;7;1;18;0;14;0;0;0;1;1;0;0;0;0;0;0;4;0;161;29;0;2;26;51;32;2;0;6
"Site_f03_s09";"F03";3;100;84;0;0;11;5;29;0;1;1;39;0;5;3;39;0;5;0;0;0;0;0;0;0;2;0;66;46;6;5;16;77;47;50;0;7
"Site_f03_s10";"F03";3;100;76;61;0;12;0;0;0;2;2;35;0;7;0;0;0;5;0;10;0;0;1;3;0;2;0;44;10;2;13;73;14;42;7;11;18
"Site_f04_s01";"F04";4;100;49;0;3;0;2;0;4;2;0;0;2;5;0;0;0;0;0;0;0;4;0;0;0;0;0;52;7;0;0;5;13;7;0;4;0
