"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;52;0;0;23;0;0;0;7;0;0;0;7;0;0;0;13;0;0;0;9;0;0;0;2;0;6;10;1;8;23;17;7;14;9;10
"Site_f01_s02";"F01";1;100;49;0;0;19;0;0;1;6;0;0;2;12;0;0;0;5;0;0;0;0;0;0;0;1;0;38;10;0;2;19;17;14;5;0;3
"Site_f01_s03";"F01";1;100;22;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;11;0;0;2;8;0;0;0;5;4
"Site_f01_s04";"F01";1;100;59;32;0;13;0;0;1;7;0;0;0;0;0;0;0;2;0;0;1;10;0;0;0;6;0;12;32;1;6;45;40;0;3;11;12
"Site_f01_s05";"F01";1;100;54;0;0;0;0;0;0;9;0;0;1;0;0;0;0;2;0;0;0;8;0;2;0;0;0;50;21;1;14;0;30;1;3;8;16
"Site_f01_s06";"F01";1;100;66;0;2;17;0;10;0;1;0;0;0;8;0;0;5;8;0;0;0;20;0;0;0;2;0;54;26;2;4;19;37;8;15;20;6
"Site_f01_s07";"F01";1;100;59;0;0;13;0;12;0;0;0;0;0;2;0;0;0;17;0;0;0;0;0;1;0;0;0;44;29;1;1;13;41;2;18;0;2
"Site_f01_s08";"F01";1;100;71;0;3;40;0;0;0;9;0;0;1;16;0;0;0;0;0;0;3;27;0;0;0;0;0;59;15;0;3;43;24;17;0;30;3
"Site_f01_s09";"F01";1;100;56;0;0;12;0;0;2;0;0;1;2;23;0;0;4;9;0;4;0;6;0;0;0;0;0;43;2;3;0;12;4;26;16;10;0
"Site_f01_s10";"F01";1;100;49;0;0;8;0;0;0;0;0;0;2;0;0;2;0;8;0;0;0;4;0;0;0;0;0;69;0;4;7;8;0;2;14;4;7
"Site_f02_s01";"F02";2;100;58;0;0;0;1;0;0;0;0;20;5;0;0;0;0;0;2;0;0;0;0;0;0;0;1;97;0;0;0;1;0;25;2;0;1
"Site_f02_s02";"F02";2;100;56;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;3;0;1;0;0;0
"Site_f02_s03";"F02";2;100;47;0;4;0;4;0;0;0;0;39;0;0;3;0;0;0;4;0;0;0;1;0;0;0;3;28;0;0;0;8;0;42;4;1;3
"Site_f02_s04";"F02";2;100;64;27;0;0;0;24;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;43;35;0;0;27;63;0;0;1;1
"Site_f02_s05";"F02";2;100;43;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;1;0;6;0;0;52;1;0;1;3;1;0;0;15;7
"Site_f02_s06";"F02";2;100;52;0;0;0;5;0;0;0;3;0;4;0;1;0;0;0;1;0;0;0;1;0;0;0;0;174;5;0;1;5;8;5;1;1;1
"Site_f02_s07";"F02";2;100;35;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;54;0;1;0;1;0;4;1;3;0
"Site_f02_s08";"F02";2;100;36;0;0;0;1;0;1;0;0;0;0;0;0;10;2;0;2;12;1;0;0;0;0;0;0;34;1;1;0;1;2;0;15;13;0
"Site_f02_s09";"F02";2;100;70;88;0;0;0;34;0;0;1;0;2;0;1;0;0;0;2;0;0;0;1;0;0;0;1;23;58;1;0;88;93;3;3;1;1
"Site_f02_s10";"F02";2;100;75;89;11;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;83;1;0;0;101;1;1;1;0;0
"Site_f03_s01";"F03";3;100;79;0;0;0;1;41;0;11;1;0;0;54;0;0;0;18;0;0;0;4;1;0;0;1;0;84;47;7;7;1;100;54;25;5;8
"Site_f03_s02";"F03";3;100;62;0;0;23;4;0;0;19;5;0;0;23;0;0;0;11;0;0;0;4;0;0;0;0;0;66;20;4;0;27;44;23;15;4;0
"Site_f03_s03";"F03";3;100;72;95;0;11;2;0;0;5;0;0;0;4;2;28;0;3;0;0;0;0;2;0;0;0;0;36;12;5;0;108;17;6;36;2;0
"Site_f03_s04";"F03";3;100;66;67;0;27;1;0;0;10;2;0;0;0;1;0;0;16;0;0;0;2;0;0;0;1;0;24;12;4;4;95;24;1;20;2;5
"Site_f03_s05";"F03";3;100;78;0;0;15;5;0;0;2;0;0;0;22;2;0;0;4;0;48;0;0;0;0;0;3;1;75;10;1;10;20;12;24;5;48;14
"Site_f03_s06";"F03";3;100;70;0;0;6;0;0;0;0;0;0;0;10;2;0;0;17;0;11;0;0;1;0;0;1;0;114;3;3;5;6;3;12;20;12;6
"Site_f03_s07";"F03";3;100;86;0;0;63;2;0;0;15;4;31;0;43;3;0;0;12;0;0;0;6;0;0;0;3;0;119;19;0;5;65;38;77;12;6;8
"Site_f03_s08";"F03";3;100;73;53;0;39;4;0;0;0;0;19;0;10;1;30;0;7;0;0;0;3;0;0;0;0;0;58;0;8;6;96;0;30;45;3;6
"Site_f03_s09";"F03";3;100;80;0;0;18;6;0;0;0;0;59;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;117;0;0;4;24;0;59;1;2;5
"Site_f03_s10";"F03";3;100;84;63;0;19;0;0;0;0;1;0;0;0;1;82;0;0;0;5;0;15;0;2;0;1;1;68;0;18;13;82;1;1;100;20;17
"Site_f04_s01";"F04";4;100;64;0;18;14;0;0;9;4;0;0;0;8;1;0;2;10;0;0;2;1;2;0;1;2;0;45;9;2;2;32;22;9;14;5;5
