"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;77;0;0;61;0;0;0;10;0;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;129;49;1;3;61;59;2;7;0;3
"Site_f01_s02";"F01";1;100;58;0;0;24;0;0;0;0;0;0;0;9;0;14;0;9;0;0;0;0;0;0;1;1;0;64;0;2;2;24;0;9;25;0;4
"Site_f01_s03";"F01";1;100;63;0;0;12;0;0;0;6;0;0;0;36;0;0;0;0;0;0;0;6;0;0;0;2;0;64;3;0;4;12;9;36;0;6;6
"Site_f01_s04";"F01";1;100;73;18;0;53;0;0;0;5;0;9;0;3;0;0;0;7;0;0;0;4;0;0;0;1;0;73;34;2;2;71;39;12;9;4;3
"Site_f01_s05";"F01";1;100;52;40;0;6;0;0;3;7;0;0;0;5;0;0;0;18;0;0;0;2;0;0;0;0;0;40;14;1;0;46;24;5;19;2;0
"Site_f01_s06";"F01";1;100;61;0;1;0;0;14;0;1;0;0;0;24;0;5;0;6;0;0;0;3;0;0;0;1;0;20;49;1;2;1;64;24;12;3;3
"Site_f01_s07";"F01";1;100;57;5;2;23;0;0;0;8;0;0;1;8;0;0;0;9;0;0;0;10;0;0;0;0;0;32;22;3;0;30;30;9;12;10;0
"Site_f01_s08";"F01";1;100;54;0;0;48;0;0;0;2;0;0;1;10;0;0;1;2;0;0;0;4;0;0;0;0;0;35;7;0;5;48;9;11;3;4;5
"Site_f01_s09";"F01";1;100;42;0;0;0;0;0;1;2;0;0;0;0;0;7;0;0;0;0;0;9;0;0;0;2;0;29;12;0;6;0;15;0;7;9;8
"Site_f01_s10";"F01";1;100;86;76;2;23;0;4;0;12;0;8;0;9;0;0;0;10;0;7;0;5;0;0;0;2;0;139;37;0;9;101;53;17;10;12;11
"Site_f02_s01";"F02";2;100;77;48;2;0;4;33;0;0;0;0;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;71;66;0;0;54;99;0;0;12;0
"Site_f02_s02";"F02";2;100;44;0;0;0;0;0;0;0;0;0;1;0;3;10;0;0;0;0;2;0;1;0;0;0;0;85;0;0;0;0;0;4;10;3;0
"Site_f02_s03";"F02";2;100;56;0;7;0;0;0;1;0;2;15;3;0;0;0;3;0;0;0;3;0;1;0;0;0;2;45;10;0;0;7;13;18;3;4;2
"Site_f02_s04";"F02";2;100;63;0;2;0;3;27;0;0;0;0;2;0;0;16;6;0;1;0;0;0;0;0;0;0;1;63;45;2;0;5;72;2;25;0;1
"Site_f02_s05";"F02";2;100;66;0;3;0;0;46;1;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;69;60;0;1;3;109;0;0;2;3
"Site_f02_s06";"F02";2;100;71;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;55;0;1;0;171;0;0;1;3;1
"Site_f02_s07";"F02";2;100;52;0;0;0;0;16;0;0;3;0;1;0;0;0;0;0;0;0;5;0;1;0;0;0;2;22;31;0;0;0;50;1;0;6;2
"Site_f02_s08";"F02";2;100;45;0;4;0;1;0;2;0;1;0;1;0;2;0;0;0;1;0;1;0;1;0;0;0;0;48;7;0;0;5;10;3;1;2;0
"Site_f02_s09";"F02";2;100;39;0;0;0;0;0;1;0;0;12;0;0;4;0;0;0;0;13;0;0;0;0;0;0;2;17;2;0;0;0;3;16;0;13;2
"Site_f02_s10";"F02";2;100;47;0;6;0;3;0;0;0;2;0;7;0;1;0;2;0;1;0;1;0;0;0;0;0;0;57;1;0;1;9;3;8;3;1;1
"Site_f03_s01";"F03";3;100;83;0;0;91;1;27;0;7;2;0;0;16;0;46;0;0;4;18;0;7;0;0;0;0;0;92;41;8;0;92;77;16;58;25;0
"Site_f03_s02";"F03";3;100;85;0;0;37;1;40;0;0;0;181;0;0;3;33;0;10;0;0;0;10;1;0;0;0;0;53;38;9;1;38;78;184;52;11;1
"Site_f03_s03";"F03";3;100;53;0;0;0;0;0;0;0;0;0;0;17;1;15;0;15;0;0;0;15;1;0;0;0;0;33;0;7;0;0;0;18;37;16;0
"Site_f03_s04";"F03";3;100;83;0;0;0;1;57;0;8;0;30;0;19;3;0;0;10;0;45;0;0;0;0;0;4;0;73;89;2;9;1;154;52;12;45;13
"Site_f03_s05";"F03";3;100;64;0;0;0;3;19;0;36;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;2;0;77;49;0;1;3;104;3;1;0;3
"Site_f03_s06";"F03";3;100;72;0;0;17;0;0;0;6;0;60;0;0;0;0;0;0;0;0;0;19;0;9;0;0;0;34;11;0;24;17;17;60;0;19;33
"Site_f03_s07";"F03";3;100;90;76;0;20;1;89;0;0;1;0;0;3;1;13;0;10;0;0;0;0;0;0;0;0;0;81;116;2;0;97;206;4;25;0;0
