"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;74;0;3;28;0;0;0;4;0;0;4;7;0;19;0;0;0;0;1;6;0;0;0;2;0;99;20;2;8;31;24;11;21;7;10
"Site_f01_s02";"F01";1;100;66;0;4;24;0;0;0;9;0;17;1;5;0;0;3;28;0;0;0;5;0;0;0;1;0;61;21;4;3;28;30;23;35;5;4
"Site_f01_s03";"F01";1;100;66;41;0;0;0;0;0;2;0;0;0;3;0;0;4;24;0;0;0;9;0;0;0;2;0;52;2;2;4;41;4;3;30;9;6
"Site_f01_s04";"F01";1;100;48;0;0;17;0;0;0;0;0;0;1;14;0;0;1;3;0;6;0;0;0;0;0;2;0;22;1;1;9;17;1;15;5;6;11
"Site_f01_s05";"F01";1;100;71;30;2;24;0;0;0;7;0;0;2;18;0;0;0;7;0;0;0;5;0;0;0;0;0;64;11;2;0;56;18;20;9;5;0
"Site_f01_s06";"F01";1;100;58;0;5;33;0;0;0;3;0;0;0;5;0;0;0;26;0;0;0;6;0;0;0;1;0;42;15;2;5;38;18;5;28;6;6
"Site_f01_s07";"F01";1;100;68;50;0;0;0;0;0;8;0;0;2;14;0;13;0;9;0;0;0;5;0;0;0;3;0;43;13;2;3;50;21;16;24;5;6
"Site_f01_s08";"F01";1;100;63;0;0;55;0;0;0;2;0;0;0;3;0;0;0;29;0;0;0;3;0;0;0;0;0;25;11;5;1;55;13;3;34;3;1
"Site_f01_s09";"F01";1;100;51;0;2;0;0;0;0;10;0;0;1;0;0;0;2;4;0;0;0;6;0;0;0;0;0;13;36;4;4;2;46;1;10;6;4
"Site_f01_s10";"F01";1;100;55;0;0;9;0;0;0;15;0;0;2;6;0;0;4;22;0;0;1;3;0;0;0;1;0;11;28;1;4;9;43;8;27;4;5
"Site_f02_s01";"F02";2;100;60;0;0;0;3;0;0;0;2;37;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;1;0;0;3;3;39;0;0;0
"Site_f02_s02";"F02";2;100;50;0;0;0;2;0;0;0;0;36;4;0;1;0;3;0;0;0;0;0;0;3;3;0;0;28;1;0;3;2;1;41;3;0;9
"Site_f02_s03";"F02";2;100;50;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;89;4;0;0;3;4;4;0;1;1
"Site_f02_s04";"F02";2;100;62;77;3;0;1;2;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;2;45;15;0;0;81;17;0;2;2;2
"Site_f02_s05";"F02";2;100;46;0;3;0;2;0;0;0;1;14;6;0;0;0;0;0;1;0;1;0;0;10;0;0;0;32;2;0;2;5;3;20;1;1;12
"Site_f02_s06";"F02";2;100;37;0;9;0;0;0;1;0;3;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;22;3;0;0;9;7;0;2;14;0
"Site_f02_s07";"F02";2;100;61;0;3;0;2;0;5;0;1;0;2;0;0;0;0;0;0;17;2;0;2;6;0;0;0;93;5;0;4;5;11;2;0;21;10
"Site_f02_s08";"F02";2;100;47;0;10;0;1;0;0;0;0;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;11;0;19;0;0;0
"Site_f02_s09";"F02";2;100;33;0;0;0;3;0;1;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;35;3;0;1;3;4;3;1;1;1
"Site_f02_s10";"F02";2;100;89;50;0;0;0;26;1;0;0;0;0;0;1;38;1;0;1;0;0;0;0;0;1;0;0;180;56;8;0;50;83;1;48;0;1
"Site_f03_s01";"F03";3;100;58;0;0;13;0;0;0;0;0;56;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;57;0;0;2;13;0;56;1;0;4
"Site_f03_s02";"F03";3;100;65;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;3;35;0;0;0;0;0;3;0;40;73;0;3;0;118;0;3;35;6
"Site_f03_s03";"F03";3;100;75;0;0;38;1;0;0;13;0;35;0;9;3;17;0;12;0;0;0;0;0;0;0;1;0;143;14;8;5;39;27;47;37;0;6
"Site_f03_s04";"F03";3;100;87;79;0;0;4;0;0;6;0;43;0;5;1;61;0;0;0;0;0;1;1;5;0;0;1;87;7;15;13;83;13;49;76;2;19
"Site_f03_s05";"F03";3;100;86;63;0;12;3;0;0;10;2;0;0;9;0;17;0;4;1;9;0;2;0;0;0;2;0;119;22;5;2;78;34;9;27;11;4
"Site_f03_s06";"F03";3;100;82;0;0;0;3;43;0;4;0;0;0;3;0;0;0;0;0;0;0;3;0;17;0;3;0;151;59;0;46;3;106;3;0;3;66
"Site_f03_s07";"F03";3;100;81;0;0;8;0;0;0;26;1;8;0;2;1;0;0;8;1;21;0;0;0;0;0;1;0;173;36;1;3;8;63;11;10;21;4
"Site_f03_s08";"F03";3;100;76;0;0;26;0;0;0;46;2;0;0;13;0;0;0;7;0;0;0;4;0;0;0;0;0;37;56;0;0;26;104;13;7;4;0
"Site_f03_s09";"F03";3;100;79;30;0;25;0;0;0;20;0;0;0;8;0;0;0;15;0;3;0;3;1;8;0;0;0;66;25;4;22;55;45;8;19;7;30
"Site_f03_s10";"F03";3;100;87;100;0;29;1;21;0;0;1;0;0;16;0;0;0;8;1;82;0;3;0;1;0;2;0;97;20;0;11;130;42;16;9;85;14
"Site_f04_s01";"F04";4;100;62;0;0;9;2;0;7;16;2;0;7;17;0;0;3;11;1;0;2;5;0;0;2;4;2;66;9;6;2;11;34;24;21;7;10
"Site_f04_s02";"F04";4;100;60;0;0;19;0;0;6;4;0;0;4;12;1;0;3;2;0;0;0;0;0;0;1;0;0;65;7;2;0;19;17;17;7;0;1
"Site_f04_s03";"F04";4;100;58;0;9;7;0;0;0;0;0;0;10;0;0;0;0;7;0;0;6;0;0;0;3;0;0;67;0;1;2;16;0;10;8;6;5
"Site_f04_s04";"F04";4;100;42;0;6;0;1;0;0;0;0;0;3;5;1;0;0;2;0;0;0;3;0;0;3;1;0;31;0;0;1;7;0;9;2;3;5
"Site_f04_s05";"F04";4;100;77;0;0;22;3;0;1;10;0;0;1;5;1;0;0;6;1;0;0;4;0;0;4;2;0;263;12;0;2;25;23;7;7;4;8
"Site_f04_s06";"F04";4;100;51;0;0;0;2;0;0;13;0;0;0;21;0;0;0;0;0;0;9;4;1;0;0;12;0;30;13;0;0;2;26;21;0;14;12
"Site_f04_s07";"F04";4;100;58;0;0;28;0;0;6;6;4;0;4;0;0;0;5;8;0;0;0;6;0;0;0;13;0;41;13;1;0;28;29;4;14;6;13
"Site_f04_s08";"F04";4;100;74;0;0;15;0;0;5;24;2;0;0;4;1;0;0;9;0;0;0;0;1;0;2;5;0;154;19;2;0;15;50;5;11;1;7
"Site_f04_s09";"F04";4;100;59;0;0;20;0;0;3;13;0;0;10;7;0;0;4;21;3;0;1;0;0;0;0;2;0;54;16;6;0;20;32;17;34;1;2
"Site_f04_s10";"F04";4;100;47;0;11;3;1;0;3;0;0;0;4;14;2;0;0;0;0;0;0;0;2;0;5;0;1;23;3;0;0;15;6;20;0;2;6
"Site_f05_s01";"F05";5;100;73;0;10;18;3;0;8;13;0;0;0;0;2;11;2;5;0;16;0;0;0;0;0;0;0;78;12;6;9;31;33;2;24;16;9
"Site_f05_s02";"F05";5;100;80;9;0;0;1;41;0;23;2;0;1;0;3;16;0;3;1;6;0;7;1;8;0;0;0;60;32;5;23;10;98;4;25;14;31
