"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;66;0;5;21;0;0;0;31;0;0;1;3;0;0;0;10;0;0;4;7;0;0;0;0;0;27;66;0;0;26;97;4;10;11;0
"Site_f01_s02";"F01";1;100;54;0;0;0;0;3;0;3;0;20;0;12;0;0;0;4;0;4;0;5;0;1;0;0;0;44;26;1;6;0;32;32;5;9;7
"Site_f01_s03";"F01";1;100;63;0;0;22;0;0;0;13;0;0;1;26;0;0;0;40;0;0;1;0;0;0;0;1;0;14;26;6;1;22;39;27;46;1;2
"Site_f01_s04";"F01";1;100;64;0;8;22;0;0;0;3;0;8;0;7;0;31;1;7;0;0;0;2;0;0;0;0;0;25;13;1;1;30;16;15;40;2;1
"Site_f01_s05";"F01";1;100;48;10;5;0;0;0;1;0;0;0;1;1;0;0;0;9;0;0;0;11;0;0;0;2;0;29;1;1;0;15;2;2;10;11;2
"Site_f01_s06";"F01";1;100;65;0;0;12;0;0;1;12;0;0;0;21;0;0;0;1;0;0;0;4;0;0;0;0;0;50;40;1;0;12;53;21;2;4;0
"Site_f01_s07";"F01";1;100;42;20;0;0;0;0;2;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;11;18;0;4;20;29;0;4;0;6
"Site_f01_s08";"F01";1;100;45;0;7;9;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;36;13;0;7;16;19;0;0;2;11
"Site_f01_s09";"F01";1;100;65;0;2;16;0;0;0;8;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;1;0;84;21;2;5;18;29;0;14;0;6
"Site_f01_s10";"F01";1;100;59;0;0;21;0;0;0;0;0;0;4;23;0;0;0;5;0;0;2;3;0;1;0;1;0;70;0;0;6;21;0;27;5;5;8
"Site_f02_s01";"F02";2;100;48;0;0;0;1;0;0;0;0;15;0;0;1;0;0;0;2;0;0;0;1;0;0;0;1;64;2;1;0;1;2;16;3;1;1
"Site_f02_s02";"F02";2;100;40;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;83;0;0;1;2;0;3;0;1;2
"Site_f02_s03";"F02";2;100;62;0;5;0;6;5;0;0;1;29;0;0;1;12;0;0;2;0;0;0;2;0;0;0;0;83;3;4;0;11;9;30;18;2;0
"Site_f02_s04";"F02";2;100;41;0;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;1;0;0;0;45;3;0;4;5;3;1;0;6;5
"Site_f02_s05";"F02";2;100;64;0;6;0;0;36;2;0;0;9;2;0;0;0;0;0;1;0;0;0;0;23;0;0;1;37;45;1;8;6;83;11;2;0;32
"Site_f02_s06";"F02";2;100;54;0;9;0;0;16;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;26;32;0;0;9;48;1;14;0;0
"Site_f02_s07";"F02";2;100;52;0;0;0;0;0;2;0;1;0;3;0;0;0;2;0;2;0;2;0;0;12;2;0;0;54;5;0;3;0;8;3;4;2;17
"Site_f02_s08";"F02";2;100;48;0;3;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;71;1;1;0;3;3;1;1;0;1
"Site_f02_s09";"F02";2;100;38;0;0;0;0;0;0;0;1;0;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;63;1;1;0;0;2;1;6;0;0
"Site_f02_s10";"F02";2;100;32;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;35;3;0;0;1;4;0;1;0;0
"Site_f03_s01";"F03";3;100;79;0;0;0;0;42;0;19;0;0;0;9;0;23;0;0;1;7;0;0;1;0;0;8;0;116;80;5;15;0;141;9;29;8;23
"Site_f03_s02";"F03";3;100;86;0;0;0;2;37;0;8;0;0;0;19;1;46;0;0;0;12;0;9;0;5;0;1;2;313;36;7;13;2;81;20;53;21;21
"Site_f03_s03";"F03";3;100;80;0;0;19;0;85;0;0;0;24;0;4;0;0;0;0;0;0;0;0;1;0;0;1;0;95;87;0;1;19;172;28;0;1;2
"Site_f03_s04";"F03";3;100;79;0;0;20;0;22;0;4;0;15;0;15;0;0;0;10;0;0;0;11;2;1;0;5;0;147;38;0;15;20;64;30;10;13;21
"Site_f03_s05";"F03";3;100;64;0;0;8;4;0;0;22;0;0;0;0;3;0;0;6;1;17;0;1;1;0;0;2;0;64;16;1;2;12;38;3;8;19;4
"Site_f03_s06";"F03";3;100;87;0;0;39;2;47;0;0;0;0;0;9;0;0;0;8;0;0;0;15;0;0;0;1;0;133;70;0;2;41;117;9;8;15;3
"Site_f03_s07";"F03";3;100;64;0;0;9;0;0;0;29;1;0;0;15;0;0;0;7;0;0;0;0;0;0;0;3;0;40;47;5;7;9;77;15;12;0;10
"Site_f03_s08";"F03";3;100;78;0;0;19;2;0;0;0;3;84;0;0;0;0;0;13;0;57;0;0;1;0;0;0;0;90;7;4;3;21;10;84;17;58;3
"Site_f03_s09";"F03";3;100;75;0;0;12;1;0;0;13;1;0;0;30;0;45;0;4;0;0;0;4;0;0;0;1;0;47;37;10;6;13;51;30;59;4;7
"Site_f03_s10";"F03";3;100;63;0;0;15;1;0;0;12;0;0;0;5;1;0;0;0;0;10;0;8;0;0;0;0;0;89;18;0;1;16;30;6;0;18;1
"Site_f04_s01";"F04";4;100;56;0;7;0;0;0;5;8;0;0;2;18;0;0;3;6;0;0;0;0;0;0;4;2;0;56;13;4;0;7;26;20;13;0;6
"Site_f04_s02";"F04";4;100;57;0;0;6;3;0;4;8;0;0;1;4;0;0;0;0;0;0;0;8;1;0;0;1;1;52;17;1;0;9;29;5;1;9;2
"Site_f04_s03";"F04";4;100;51;0;5;6;1;0;4;8;0;0;5;3;0;0;0;0;0;0;0;3;0;0;2;0;0;40;11;0;0;12;23;8;0;3;2
