"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;78;0;0;13;0;0;0;7;0;12;0;3;0;0;0;8;0;0;0;1;0;0;0;1;0;215;11;1;1;13;18;15;9;1;2
"Site_f01_s02";"F01";1;100;47;0;0;11;0;0;0;4;0;0;0;12;0;4;1;13;0;0;1;8;0;0;1;1;0;24;8;3;3;11;12;12;21;9;5
"Site_f01_s03";"F01";1;100;67;0;0;7;0;0;1;14;0;0;0;6;0;0;0;39;0;0;0;15;0;0;2;2;0;17;22;1;5;7;37;6;40;15;9
"Site_f01_s04";"F01";1;100;54;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;14;0;2;0;1;0;61;8;0;4;0;13;3;0;14;7
"Site_f01_s05";"F01";1;100;64;62;0;33;0;0;0;5;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;0;0;31;16;1;0;95;21;0;7;4;0
"Site_f01_s06";"F01";1;100;69;0;1;26;0;0;0;7;0;0;0;0;0;0;3;12;0;0;0;3;0;0;0;1;0;62;11;0;6;27;18;0;15;3;7
"Site_f01_s07";"F01";1;100;51;0;0;18;0;0;2;20;0;0;0;10;0;0;0;19;0;0;0;4;0;0;0;4;0;15;39;0;4;18;61;10;19;4;8
"Site_f01_s08";"F01";1;100;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;3;0;0;0;0;0;25;0;1;0;0;0;0;10;3;0
"Site_f01_s09";"F01";1;100;63;0;0;18;0;0;0;12;0;0;0;7;0;0;2;8;0;0;0;5;0;0;0;0;0;45;22;0;6;18;34;7;10;5;6
"Site_f01_s10";"F01";1;100;58;0;1;41;0;0;0;6;0;0;0;29;0;0;0;0;0;0;0;11;0;0;0;4;0;14;16;0;4;42;22;29;0;11;8
"Site_f02_s01";"F02";2;100;80;91;12;0;3;4;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;56;18;0;2;106;22;66;0;0;4
"Site_f02_s02";"F02";2;100;54;34;0;0;3;10;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;6;38;25;0;1;37;37;1;0;2;7
