"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;65;0;1;5;0;0;0;8;0;0;1;19;0;0;0;12;0;0;0;3;0;0;0;0;0;96;16;0;1;6;24;20;12;3;1
"Site_f01_s02";"F01";1;100;74;0;0;48;0;0;0;9;0;26;3;11;0;0;0;16;0;0;7;0;0;0;0;2;0;45;30;1;3;48;39;40;17;7;5
"Site_f01_s03";"F01";1;100;64;0;0;11;0;3;0;0;0;0;0;12;0;13;0;14;0;0;0;4;0;4;0;3;0;64;8;4;6;11;11;12;31;4;13
"Site_f01_s04";"F01";1;100;49;0;0;9;0;0;0;3;0;0;0;9;0;2;0;7;0;0;1;8;0;0;0;0;0;42;12;2;0;9;15;9;11;9;0
"Site_f01_s05";"F01";1;100;61;0;4;21;0;0;0;6;0;0;2;9;0;14;0;6;0;0;0;8;0;0;0;0;0;54;15;1;2;25;21;11;21;8;2
"Site_f01_s06";"F01";1;100;42;0;0;11;0;0;0;0;0;0;0;12;0;0;0;15;0;1;1;2;0;0;0;0;0;31;0;3;0;11;0;12;18;4;0
"Site_f01_s07";"F01";1;100;40;0;0;5;0;0;0;3;0;0;0;13;0;0;0;0;0;5;0;7;0;0;0;1;0;39;7;0;1;5;10;13;0;12;2
"Site_f01_s08";"F01";1;100;50;0;0;0;0;16;0;8;0;0;0;0;0;0;0;18;0;0;5;3;0;0;0;1;0;16;40;5;3;0;64;0;23;8;4
"Site_f01_s09";"F01";1;100;45;16;0;37;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;0;0;3;0;1;0;14;0;0;5;53;0;4;9;0;9
"Site_f01_s10";"F01";1;100;57;0;0;18;0;0;2;7;0;0;0;11;0;0;0;16;0;0;0;8;0;0;0;0;0;34;28;3;0;18;37;11;19;8;0
"Site_f02_s01";"F02";2;100;50;0;0;0;1;0;4;0;1;0;0;0;1;0;8;0;1;0;0;0;0;10;1;0;0;44;4;2;1;1;9;1;11;0;12
"Site_f02_s02";"F02";2;100;43;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;13;0;0;1;46;0;0;3;0;1;3;0;0;17
"Site_f02_s03";"F02";2;100;62;0;1;0;0;8;0;0;0;33;5;0;0;16;0;0;0;0;0;0;0;2;1;0;0;24;16;2;4;1;24;38;18;0;7
"Site_f02_s04";"F02";2;100;47;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;74;1;0;0;2;1;0;0;2;2
"Site_f02_s05";"F02";2;100;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;59;2;1;1;0;3;0;5;0;2
"Site_f02_s06";"F02";2;100;41;0;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;85;0;0;0;5;0;2;0;1;1
"Site_f02_s07";"F02";2;100;46;0;0;0;2;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;1;8;1;0;1;39;0;0;3;2;0;7;0;1;13
"Site_f02_s08";"F02";2;100;55;0;5;0;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;120;2;0;0;6;3;3;0;0;0
"Site_f02_s09";"F02";2;100;28;0;0;0;5;0;0;0;0;0;1;0;1;0;4;0;0;0;1;0;0;0;0;0;0;36;0;0;0;5;0;2;4;1;0
"Site_f02_s10";"F02";2;100;61;26;5;0;0;0;1;0;0;0;1;0;1;15;0;0;0;0;1;0;1;0;0;0;0;73;2;5;0;31;3;2;20;2;0
"Site_f03_s01";"F03";3;100;81;65;0;8;1;18;0;4;0;0;0;14;2;0;0;0;0;0;0;1;0;0;0;1;0;126;49;0;3;74;71;16;0;1;4
"Site_f03_s02";"F03";3;100;84;182;0;17;1;29;0;4;0;0;0;4;0;0;0;16;0;0;0;0;0;6;0;0;0;61;43;2;18;200;76;4;18;0;24
