"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;72;54;0;3;0;0;1;6;0;0;1;8;0;0;2;12;0;0;0;3;0;0;0;2;0;91;19;1;4;57;26;9;15;3;6
"Site_f01_s02";"F01";1;100;44;0;0;15;0;0;3;0;0;0;0;0;0;0;1;3;0;0;1;3;0;0;0;1;0;44;4;1;4;15;7;0;5;4;5
"Site_f01_s03";"F01";1;100;55;0;1;0;0;3;0;0;0;0;0;33;0;20;0;0;0;0;1;0;0;4;0;0;0;9;12;5;10;1;15;33;25;1;14
"Site_f01_s04";"F01";1;100;72;0;0;14;0;0;0;0;0;0;0;0;0;10;0;9;0;0;0;5;0;0;0;5;0;111;0;0;6;14;0;0;19;5;11
"Site_f01_s05";"F01";1;100;55;0;0;11;0;0;0;4;0;0;0;15;0;0;2;2;0;0;1;2;0;3;1;2;0;30;10;2;10;11;14;15;6;3;16
"Site_f01_s06";"F01";1;100;47;0;2;16;0;0;0;5;0;0;0;0;0;0;0;7;0;0;2;6;0;0;0;0;0;24;19;0;1;18;24;0;7;8;1
"Site_f01_s07";"F01";1;100;61;30;0;8;0;0;0;5;0;0;0;21;0;0;0;16;0;0;0;5;0;0;0;2;0;63;14;0;15;38;19;21;16;5;17
"Site_f01_s08";"F01";1;100;68;0;0;26;0;0;0;0;0;0;0;27;0;0;0;14;0;5;0;0;0;4;0;3;0;99;0;1;9;26;0;27;15;5;16
"Site_f01_s09";"F01";1;100;63;0;0;41;0;0;0;0;0;0;0;28;0;0;0;12;0;0;0;0;0;0;0;3;0;79;0;0;5;41;0;28;12;0;8
"Site_f01_s10";"F01";1;100;65;0;0;72;0;0;0;0;0;0;0;5;0;0;3;9;0;0;0;1;0;0;0;2;0;58;0;1;8;72;0;5;13;1;10
"Site_f02_s01";"F02";2;100;62;0;11;0;3;14;0;0;0;0;0;0;2;0;0;0;1;0;2;0;0;0;0;0;2;59;24;0;0;14;38;2;1;2;2
"Site_f02_s02";"F02";2;100;44;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;62;0;0;0;1;0;1;0;1;2
"Site_f02_s03";"F02";2;100;46;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;36;24;0;1;0;41;0;0;2;2
"Site_f02_s04";"F02";2;100;61;0;3;0;1;33;0;0;0;0;1;0;0;18;0;0;1;0;0;0;0;0;1;0;0;52;51;0;2;4;84;1;19;0;3
"Site_f02_s05";"F02";2;100;57;0;0;0;1;0;0;0;0;0;1;0;2;67;0;0;1;17;0;0;0;6;1;0;0;54;0;12;0;1;0;3;80;17;7
"Site_f02_s06";"F02";2;100;63;0;3;0;2;0;0;0;1;0;1;0;0;0;2;0;1;0;0;0;0;10;0;0;0;109;0;1;3;5;1;1;4;0;13
"Site_f02_s07";"F02";2;100;74;138;4;0;2;15;2;0;0;0;0;0;0;0;2;0;0;26;0;0;3;0;0;0;0;20;25;1;1;144;42;0;3;29;1
"Site_f02_s08";"F02";2;100;39;0;0;0;1;0;9;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;42;6;0;0;1;16;1;0;1;1
"Site_f02_s09";"F02";2;100;53;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;114;0;1;0;0;1;1;3;0;0
"Site_f02_s10";"F02";2;100;55;27;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;28;0;3;0;0;0
"Site_f03_s01";"F03";3;100;63;0;0;8;0;0;0;18;0;0;0;8;0;0;0;9;0;0;0;15;0;0;0;0;0;65;14;1;1;8;32;8;10;15;1
"Site_f03_s02";"F03";3;100;88;117;0;29;2;0;0;0;0;0;0;0;0;0;0;15;0;0;0;22;1;0;0;7;0;117;1;8;12;148;1;0;23;23;19
"Site_f03_s03";"F03";3;100;56;0;0;0;0;0;0;0;0;0;0;13;1;0;0;4;0;0;0;14;1;0;0;0;0;60;0;1;1;0;0;14;5;15;1
"Site_f03_s04";"F03";3;100;81;0;0;25;1;29;0;7;1;28;0;4;1;25;0;7;0;0;0;8;1;0;0;2;0;34;62;9;1;26;99;33;41;9;3
"Site_f03_s05";"F03";3;100;74;83;0;0;1;0;0;15;2;0;0;16;0;0;0;0;0;0;0;4;0;0;0;2;0;77;8;0;3;84;25;16;0;4;5
"Site_f03_s06";"F03";3;100;93;0;0;48;0;71;0;16;0;0;0;50;0;49;0;12;0;0;0;0;0;0;0;0;0;157;116;10;0;48;203;50;71;0;0
"Site_f03_s07";"F03";3;100;92;0;0;10;1;50;0;0;0;96;0;6;0;71;0;0;0;0;0;11;0;6;0;0;0;109;46;20;14;11;96;102;91;11;20
"Site_f03_s08";"F03";3;100;89;26;0;17;0;10;0;6;0;0;0;0;0;38;0;18;0;29;0;0;5;0;0;1;0;148;24;9;3;43;40;0;65;34;4
"Site_f03_s09";"F03";3;100;86;0;0;26;0;112;0;1;1;0;0;0;4;0;0;6;0;0;0;4;0;8;0;1;0;142;121;1;15;26;235;4;7;4;24
"Site_f03_s10";"F03";3;100;77;0;0;60;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;1;60;70;0;1;60;135;0;0;13;2
"Site_f04_s01";"F04";4;100;64;0;6;14;0;0;2;16;1;0;7;5;0;0;5;0;0;0;0;0;0;0;0;0;0;80;17;2;0;20;36;12;7;0;0
"Site_f04_s02";"F04";4;100;76;0;0;17;0;0;0;24;0;0;0;4;1;0;0;4;2;0;2;2;0;0;0;12;1;89;26;4;2;17;50;5;10;4;15
"Site_f04_s03";"F04";4;100;64;0;0;0;0;0;1;0;1;0;0;7;1;0;2;3;1;0;0;0;1;0;0;0;0;164;5;3;1;0;7;8;9;1;1
