"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;26;0;3;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;3;0;0;0;0;0;10;0;0;2;3;0;0;13;3;2
"Site_f01_s02";"F01";1;100;48;0;4;27;0;0;0;0;0;0;0;7;0;0;0;20;0;2;1;6;0;3;0;0;0;6;0;1;6;31;0;7;21;9;9
"Site_f01_s03";"F01";1;100;32;0;0;0;0;0;0;0;0;0;0;11;0;10;0;0;0;0;0;6;0;0;0;2;0;24;0;1;1;0;0;11;11;6;3
"Site_f01_s04";"F01";1;100;56;0;0;16;0;0;0;0;0;13;0;0;0;0;0;8;0;0;0;4;0;2;0;5;0;44;0;0;13;16;0;13;8;4;20
"Site_f01_s05";"F01";1;100;61;0;0;11;0;0;2;5;0;15;0;11;0;0;1;12;0;0;0;3;0;0;0;1;0;59;11;1;2;11;18;26;14;3;3
"Site_f01_s06";"F01";1;100;42;4;0;22;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;8;0;0;0;0;0;16;0;0;7;26;0;13;0;8;7
"Site_f01_s07";"F01";1;100;72;37;2;58;0;0;0;7;0;0;0;6;0;0;1;0;0;0;0;2;0;1;0;3;0;60;33;0;7;97;40;6;1;2;11
"Site_f01_s08";"F01";1;100;77;0;8;46;0;0;0;2;0;0;0;26;0;0;1;11;0;0;0;0;0;5;0;3;0;39;9;2;22;54;11;26;14;0;30
"Site_f01_s09";"F01";1;100;52;0;0;15;0;0;0;8;0;0;1;4;0;0;0;8;0;9;0;1;0;0;0;0;0;41;15;2;0;15;23;5;10;10;0
"Site_f01_s10";"F01";1;100;55;0;1;18;0;0;1;14;0;0;0;5;0;0;0;32;0;0;0;2;0;0;0;0;0;14;35;4;0;19;50;5;36;2;0
