"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;73;0;0;35;0;0;0;7;0;0;0;0;0;42;0;8;0;0;0;5;0;0;0;2;0;46;13;4;2;35;20;0;54;5;4
"Site_f01_s02";"F01";1;100;78;75;0;24;0;0;0;3;0;0;0;15;0;0;0;17;0;0;0;7;0;0;0;2;0;45;5;1;3;99;8;15;18;7;5
"Site_f01_s03";"F01";1;100;63;39;0;19;0;0;0;5;0;0;2;15;0;0;0;4;0;0;0;5;0;0;0;0;0;98;13;0;2;58;18;17;4;5;2
"Site_f01_s04";"F01";1;100;58;0;0;14;0;0;0;6;0;0;0;3;0;0;0;13;0;0;0;1;0;0;0;5;0;102;15;3;8;14;21;3;16;1;13
"Site_f01_s05";"F01";1;100;56;0;3;25;0;0;0;5;0;0;0;5;0;0;0;7;0;0;0;2;0;0;0;3;0;51;9;0;3;28;14;5;7;2;6
"Site_f01_s06";"F01";1;100;62;0;0;6;0;0;0;7;0;0;0;22;0;0;0;11;0;0;0;13;0;0;0;1;0;39;21;1;2;6;28;22;12;13;3
"Site_f01_s07";"F01";1;100;65;0;6;38;0;0;1;11;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2;0;19;20;1;6;44;32;0;7;0;8
"Site_f01_s08";"F01";1;100;70;0;0;32;0;0;0;6;0;0;0;11;0;0;2;10;0;0;0;10;0;0;0;2;0;78;21;2;5;32;27;11;14;10;7
"Site_f01_s09";"F01";1;100;65;19;0;0;0;0;0;11;0;0;0;14;0;16;4;12;0;0;0;1;0;1;0;1;0;66;19;0;11;19;30;14;32;1;13
"Site_f01_s10";"F01";1;100;70;0;0;53;0;0;1;12;0;0;0;6;0;0;0;16;0;0;0;0;0;0;0;3;0;41;35;1;4;53;48;6;17;0;7
"Site_f02_s01";"F02";2;100;85;0;0;0;2;45;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;228;75;0;0;2;120;7;0;0;3
"Site_f02_s02";"F02";2;100;81;277;3;0;1;0;1;0;0;0;1;0;0;16;3;0;1;0;0;0;0;9;1;0;0;81;1;2;3;281;2;1;22;0;13
"Site_f02_s03";"F02";2;100;65;0;0;0;6;0;0;0;1;0;8;0;0;14;3;0;1;0;0;0;0;0;0;0;1;144;0;3;0;6;1;8;21;0;1
"Site_f02_s04";"F02";2;100;54;0;10;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;16;1;0;0;54;8;0;2;10;12;3;0;0;19
"Site_f02_s05";"F02";2;100;53;23;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;62;2;0;0;23;2;2;1;0;0
"Site_f02_s06";"F02";2;100;67;0;0;0;2;25;0;0;1;13;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;48;62;0;0;2;88;14;0;1;1
"Site_f02_s07";"F02";2;100;29;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;40;1;0;1;1;1;0;4;0;1
"Site_f02_s08";"F02";2;100;84;0;7;0;2;0;2;0;0;0;4;0;0;0;0;0;0;49;0;0;0;0;0;0;0;253;4;0;0;9;6;4;0;49;0
"Site_f02_s09";"F02";2;100;52;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;2;93;0;0;1;3;0;6;1;0;3
"Site_f02_s10";"F02";2;100;41;0;0;0;0;0;0;0;1;0;3;0;1;0;2;0;0;0;0;0;1;4;0;0;0;46;2;0;1;0;3;4;2;1;5
"Site_f03_s01";"F03";3;100;65;0;0;16;0;22;0;10;0;0;0;23;0;0;0;24;2;0;0;17;0;0;0;0;0;56;27;6;0;16;59;23;32;17;0
"Site_f03_s02";"F03";3;100;77;0;0;19;0;26;0;0;0;0;0;10;6;0;0;24;0;12;0;5;0;0;0;0;0;62;36;2;0;19;62;16;26;17;0
