"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;54;0;0;15;0;0;0;0;0;0;2;10;0;0;0;5;0;0;0;6;0;0;0;0;0;49;0;0;4;15;0;12;5;6;4
"Site_f01_s02";"F01";1;100;72;25;0;27;0;13;2;5;0;8;2;0;0;0;4;42;0;0;0;0;0;4;0;1;0;26;60;5;13;52;80;10;51;0;18
"Site_f01_s03";"F01";1;100;76;0;0;37;0;0;2;6;0;11;0;6;0;0;3;4;0;0;0;4;0;0;0;5;0;104;18;0;16;37;26;17;7;4;21
"Site_f01_s04";"F01";1;100;73;0;0;37;0;4;0;17;0;0;0;3;0;0;0;18;0;0;0;1;0;0;0;2;0;64;61;2;4;37;82;3;20;1;6
"Site_f01_s05";"F01";1;100;60;20;0;0;0;0;0;7;0;0;1;18;0;0;0;6;0;0;0;7;0;0;0;1;0;47;13;1;14;20;20;19;7;7;15
"Site_f01_s06";"F01";1;100;51;0;0;0;0;0;1;3;0;0;0;14;0;7;0;14;0;10;0;3;0;2;0;0;0;36;6;3;8;0;10;14;24;13;10
"Site_f01_s07";"F01";1;100;63;0;0;15;0;0;0;7;0;0;0;9;0;0;0;7;0;0;0;0;0;0;0;1;0;69;27;1;5;15;34;9;8;0;6
"Site_f01_s08";"F01";1;100;47;0;0;30;0;0;1;4;0;0;0;8;0;0;0;0;0;0;0;5;0;0;0;3;0;16;18;0;6;30;23;8;0;5;9
"Site_f01_s09";"F01";1;100;66;0;0;64;0;0;0;18;0;0;0;10;0;0;1;0;0;0;0;10;0;0;0;0;0;42;32;0;0;64;50;10;1;10;0
"Site_f01_s10";"F01";1;100;55;0;1;17;0;6;0;0;0;0;0;8;0;0;0;12;0;0;1;6;0;0;0;0;0;34;26;0;4;18;32;8;12;7;4
"Site_f02_s01";"F02";2;100;68;0;8;0;2;0;1;0;1;0;1;0;0;0;3;0;1;11;0;0;0;11;0;0;0;190;6;0;3;10;8;1;4;11;14
"Site_f02_s02";"F02";2;100;64;0;0;0;2;24;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;71;30;1;1;2;54;0;2;0;4
"Site_f02_s03";"F02";2;100;42;32;1;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;5;0;0;33;10;3;0;0;0
"Site_f02_s04";"F02";2;100;72;0;3;0;0;23;0;0;0;68;0;0;1;0;0;0;0;31;4;0;0;0;2;0;2;42;51;0;1;3;74;69;0;35;5
"Site_f02_s05";"F02";2;100;66;0;4;0;0;0;0;0;0;33;4;0;0;30;0;0;2;0;2;0;0;0;0;0;2;94;0;11;0;4;0;37;43;2;2
"Site_f02_s06";"F02";2;100;65;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;1;4;0;0;0;79;0;0;1;116;0;0;1;6;5
"Site_f02_s07";"F02";2;100;32;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;39;0;0;0;6;0;0;0;0;2
"Site_f02_s08";"F02";2;100;51;0;4;0;0;0;0;0;1;13;2;0;2;0;4;0;0;30;0;0;0;0;1;0;0;54;0;1;0;4;1;17;5;30;1
"Site_f02_s09";"F02";2;100;52;0;0;0;1;0;0;0;0;41;0;0;0;0;0;0;0;8;2;0;0;7;0;0;0;29;0;0;4;1;0;41;0;10;11
"Site_f02_s10";"F02";2;100;51;0;0;0;2;0;0;0;0;0;0;0;0;51;2;0;1;0;0;0;0;0;0;0;0;26;5;13;0;2;5;0;67;0;0
"Site_f03_s01";"F03";3;100;72;0;0;0;0;0;0;8;0;74;0;12;0;0;0;14;0;15;0;4;0;2;0;1;0;51;12;2;19;0;20;86;16;19;22
"Site_f03_s02";"F03";3;100;83;0;0;40;0;70;0;6;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;1;0;95;106;0;3;40;182;16;0;0;4
"Site_f03_s03";"F03";3;100;72;39;0;13;0;20;0;11;1;0;0;7;1;7;0;4;1;0;0;0;0;0;0;2;0;72;24;5;9;52;56;8;17;0;11
"Site_f03_s04";"F03";3;100;55;0;0;0;0;0;0;23;0;0;0;18;2;0;0;1;0;0;0;8;0;0;0;0;0;62;27;2;0;0;50;20;3;8;0
"Site_f03_s05";"F03";3;100;59;78;0;6;0;0;0;0;6;0;0;0;2;0;0;0;1;0;0;3;0;0;0;0;0;32;3;0;1;84;9;2;1;3;1
"Site_f03_s06";"F03";3;100;77;0;0;41;0;38;0;8;1;0;0;6;0;0;0;0;0;0;0;5;2;0;0;0;0;72;50;0;3;41;97;6;0;7;3
"Site_f03_s07";"F03";3;100;72;0;0;20;3;0;0;11;0;47;0;2;0;0;0;4;0;0;0;3;1;5;0;0;0;58;19;3;20;23;30;49;7;4;25
"Site_f03_s08";"F03";3;100;87;0;0;23;2;53;0;6;2;73;0;0;2;0;0;7;4;0;0;0;1;0;0;4;0;58;52;2;0;25;113;75;13;1;4
"Site_f03_s09";"F03";3;100;64;0;0;0;1;28;0;8;1;0;0;0;0;0;0;19;0;0;0;5;2;7;0;4;0;32;32;5;18;1;69;0;24;7;29
"Site_f03_s10";"F03";3;100;85;94;0;17;2;13;0;7;1;59;0;10;0;0;0;16;3;0;0;0;0;5;0;0;0;120;30;1;10;113;51;69;20;0;15
"Site_f04_s01";"F04";4;100;77;0;0;0;4;0;2;22;1;0;4;4;0;0;4;0;1;0;0;6;0;0;1;0;0;135;14;2;1;4;39;8;7;6;2
"Site_f04_s02";"F04";4;100;82;0;9;26;3;0;0;21;0;0;0;5;0;0;6;0;0;0;2;7;1;0;0;5;0;195;27;5;1;38;48;5;11;10;6
"Site_f04_s03";"F04";4;100;79;0;0;22;0;0;7;27;2;0;0;36;0;0;8;13;1;0;2;7;1;0;0;3;1;105;22;5;0;22;58;36;27;10;4
"Site_f04_s04";"F04";4;100;64;0;0;7;0;0;0;6;0;0;0;0;3;0;0;25;2;0;0;5;0;0;0;0;0;99;3;7;0;7;9;3;34;5;0
"Site_f04_s05";"F04";4;100;73;0;2;21;4;0;2;51;1;0;7;14;0;0;0;3;0;0;0;3;2;0;3;4;0;101;38;2;3;27;92;21;5;5;10
"Site_f04_s06";"F04";4;100;78;0;3;32;0;0;11;13;1;0;0;32;0;0;0;8;0;0;1;0;0;0;3;2;2;162;16;1;2;35;41;32;9;1;9
"Site_f04_s07";"F04";4;100;68;0;0;7;2;0;2;19;1;0;1;12;0;0;9;0;0;0;0;4;0;0;0;0;0;127;15;0;1;9;37;13;9;4;1
"Site_f04_s08";"F04";4;100;63;0;15;13;0;0;3;4;1;0;0;0;0;0;0;11;1;0;0;4;0;0;3;3;0;53;7;8;2;28;15;0;20;4;8
"Site_f04_s09";"F04";4;100;60;0;5;6;0;0;20;5;1;0;0;6;1;0;0;2;1;0;0;0;0;0;1;1;0;99;20;4;6;11;46;7;7;0;8
"Site_f04_s10";"F04";4;100;44;0;0;13;1;0;1;7;0;0;5;6;0;0;3;0;2;0;1;0;0;0;2;1;0;40;8;1;0;14;16;11;6;1;3
"Site_f05_s01";"F05";5;100;80;0;6;6;2;14;0;19;1;37;8;1;0;9;4;3;0;0;1;0;0;0;1;0;0;182;15;11;2;14;49;46;27;1;3
"Site_f05_s02";"F05";5;100;79;30;0;17;4;31;3;0;1;20;0;11;1;17;0;1;0;15;0;1;0;9;0;0;1;52;13;4;18;51;48;32;22;16;28
