"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;45;0;0;0;0;0;0;0;0;0;1;0;0;0;1;6;0;0;0;7;0;0;0;0;0;63;0;0;0;0;0;1;7;7;0
"Site_f01_s02";"F01";1;100;71;0;0;51;0;0;0;0;0;0;1;0;0;0;0;10;0;0;1;6;0;0;0;0;0;96;0;1;4;51;0;1;11;7;4
"Site_f01_s03";"F01";1;100;65;20;0;17;0;0;0;10;0;0;3;11;0;0;0;9;0;5;0;11;0;0;0;1;0;22;19;1;3;37;29;14;10;16;4
"Site_f01_s04";"F01";1;100;63;0;0;15;0;0;2;0;0;0;0;20;0;0;0;8;0;0;0;6;0;1;0;0;0;74;2;2;7;15;4;20;10;6;8
"Site_f01_s05";"F01";1;100;47;0;0;15;0;0;0;7;0;0;0;7;0;0;0;8;0;5;0;2;0;0;0;0;0;35;18;0;0;15;25;7;8;7;0
"Site_f01_s06";"F01";1;100;57;0;0;0;0;0;0;15;0;0;0;5;0;0;1;8;0;0;0;6;0;1;0;9;0;34;18;0;18;0;33;5;9;6;28
"Site_f01_s07";"F01";1;100;68;0;0;30;0;0;1;10;0;27;0;18;0;0;0;0;0;2;0;5;0;0;1;4;0;53;37;0;10;30;48;45;0;7;15
"Site_f01_s08";"F01";1;100;69;0;0;28;0;8;0;0;0;0;0;8;0;11;0;0;0;0;1;4;0;0;0;1;0;74;26;4;1;28;34;8;15;5;2
"Site_f01_s09";"F01";1;100;60;0;9;71;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;29;15;0;3;80;22;0;4;0;6
"Site_f01_s10";"F01";1;100;62;0;1;0;0;0;0;22;0;0;0;12;0;0;0;4;0;0;0;6;0;0;0;4;0;62;44;1;6;1;66;12;5;6;10
"Site_f02_s01";"F02";2;100;36;0;3;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;40;1;0;0;4;3;0;0;6;0
"Site_f02_s02";"F02";2;100;36;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;34;9;0;0;1;11;0;1;0;1
"Site_f02_s03";"F02";2;100;59;22;5;0;2;0;1;0;0;23;3;0;3;0;0;0;0;0;3;0;0;0;0;0;1;80;6;0;0;29;7;29;0;3;1
"Site_f02_s04";"F02";2;100;72;51;0;0;3;0;0;0;0;0;1;0;1;21;2;0;0;35;0;0;1;0;1;0;0;83;0;5;0;54;0;2;28;36;1
"Site_f02_s05";"F02";2;100;41;0;3;0;1;0;0;0;1;0;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;49;1;2;1;4;2;0;20;0;1
"Site_f02_s06";"F02";2;100;31;0;0;0;2;0;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;53;0;0;1;2;0;2;8;0;1
"Site_f02_s07";"F02";2;100;46;0;8;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;69;1;0;1;8;3;2;2;0;1
"Site_f02_s08";"F02";2;100;28;0;0;0;0;0;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;33;0;1;0;0;0;2;6;0;0
"Site_f02_s09";"F02";2;100;26;0;0;0;2;0;0;0;1;0;2;0;1;0;0;0;5;0;0;0;1;0;0;0;1;28;0;0;0;2;1;3;5;1;1
"Site_f02_s10";"F02";2;100;67;48;0;0;1;0;2;0;0;0;5;0;1;11;0;0;0;0;3;0;0;0;0;0;0;74;6;1;0;49;8;6;12;3;0
"Site_f03_s01";"F03";3;100;71;0;0;37;0;0;0;3;1;0;0;17;0;36;0;6;0;0;0;0;0;11;0;0;0;65;16;8;21;37;20;17;50;0;32
"Site_f03_s02";"F03";3;100;63;0;0;0;1;0;0;9;0;65;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;56;14;0;0;1;23;65;5;0;1
"Site_f03_s03";"F03";3;100;80;0;0;114;2;0;0;13;2;0;0;0;0;46;0;14;0;0;0;0;0;0;0;6;0;84;18;12;3;116;33;0;72;0;9
"Site_f03_s04";"F03";3;100;64;48;0;26;5;0;0;6;0;0;0;15;0;0;0;4;0;0;0;9;1;0;0;0;0;41;12;1;0;79;18;15;5;10;0
"Site_f03_s05";"F03";3;100;79;0;0;15;0;10;0;3;0;48;0;11;2;28;0;7;0;18;0;3;0;0;0;2;0;68;24;9;2;15;37;61;44;21;4
"Site_f03_s06";"F03";3;100;65;32;0;42;3;23;0;3;0;0;0;2;0;0;0;10;0;0;0;7;0;3;0;0;0;46;30;1;16;77;56;2;11;7;19
"Site_f03_s07";"F03";3;100;73;0;0;25;0;29;0;0;0;0;0;0;0;36;0;6;0;22;0;0;0;0;0;3;0;21;39;4;1;25;68;0;46;22;4
"Site_f03_s08";"F03";3;100;77;0;0;29;0;33;0;7;0;0;0;27;0;0;0;7;0;30;0;0;1;0;0;2;0;41;43;1;2;29;83;27;8;31;4
"Site_f03_s09";"F03";3;100;77;53;0;5;0;0;0;14;0;21;0;0;0;26;0;6;0;0;0;8;1;0;0;0;0;47;14;4;1;58;28;21;36;9;1
"Site_f03_s10";"F03";3;100;93;0;0;42;0;0;0;24;0;92;0;21;4;0;0;4;0;15;0;3;0;14;0;0;0;191;25;1;23;42;49;117;5;18;37
"Site_f04_s01";"F04";4;100;58;0;0;0;0;0;9;0;0;0;1;13;3;0;0;0;0;0;0;7;0;0;0;0;0;70;4;0;0;0;13;17;0;7;0
"Site_f04_s02";"F04";4;100;72;0;0;18;0;0;6;0;0;0;0;5;3;0;5;22;1;0;0;2;4;0;0;0;0;169;3;14;0;18;9;8;42;6;0
"Site_f04_s03";"F04";4;100;38;0;4;0;2;0;0;5;0;0;4;2;1;0;0;2;0;0;0;0;0;0;0;5;0;15;8;1;2;6;13;7;3;0;7
"Site_f04_s04";"F04";4;100;81;0;15;22;1;0;0;13;0;0;0;0;0;0;1;0;0;0;2;1;0;0;2;5;0;210;12;2;1;38;25;0;3;3;8
"Site_f04_s05";"F04";4;100;73;0;8;23;1;0;1;5;1;0;3;22;0;0;9;1;1;0;0;6;0;0;0;0;0;80;10;4;0;32;17;25;15;6;0
"Site_f04_s06";"F04";4;100;62;0;3;15;3;0;0;3;3;0;6;0;0;0;0;2;0;0;3;12;0;0;2;1;0;55;8;2;0;21;14;6;4;15;3
"Site_f04_s07";"F04";4;100;49;0;7;12;0;0;4;4;1;0;0;0;1;0;2;0;0;0;0;3;0;0;0;4;0;29;8;0;0;19;17;1;2;3;4
"Site_f04_s08";"F04";4;100;62;0;0;25;1;0;0;26;0;0;2;0;0;0;0;9;0;0;3;4;1;0;0;1;1;96;16;0;0;26;42;2;9;8;2
"Site_f04_s09";"F04";4;100;61;0;0;25;5;0;0;6;2;0;0;5;0;0;4;0;0;0;0;4;1;0;0;0;1;111;6;1;0;30;14;5;5;5;1
"Site_f04_s10";"F04";4;100;66;0;1;16;0;0;0;4;2;0;6;17;0;0;0;9;1;0;0;5;0;0;1;4;1;62;0;2;3;17;6;23;12;5;9
"Site_f05_s01";"F05";5;100;76;19;0;24;1;0;0;5;1;0;2;6;1;59;5;5;0;12;0;0;0;0;0;0;1;32;4;28;0;44;10;9;97;12;1
"Site_f05_s02";"F05";5;100;60;29;0;3;0;11;0;15;1;16;0;7;0;0;0;0;0;13;0;0;0;0;1;0;0;41;17;0;0;32;44;23;0;13;1
"Site_f05_s03";"F05";5;100;69;0;11;0;9;35;0;15;0;0;0;15;0;0;2;0;0;0;0;0;0;3;0;0;0;35;33;0;9;20;83;15;2;0;12
"Site_f05_s04";"F05";5;100;76;52;10;9;0;12;3;6;0;23;0;3;2;0;4;0;0;19;3;0;0;0;0;0;1;70;17;1;0;71;38;28;5;22;1
"Site_f05_s05";"F05";5;100;74;0;20;12;0;64;4;2;1;30;2;12;1;0;1;0;0;4;0;6;1;0;0;0;0;48;46;0;3;32;117;45;1;11;3
"Site_f05_s06";"F05";5;100;60;22;0;9;0;0;0;3;2;30;1;9;1;13;3;0;0;0;2;2;0;0;2;0;0;43;1;6;5;31;6;41;22;4;7
"Site_f05_s07";"F05";5;100;67;0;0;0;1;42;6;7;0;0;0;0;2;4;0;0;0;0;1;0;2;0;2;3;0;29;39;3;5;1;94;2;7;3;10
"Site_f05_s08";"F05";5;100;76;0;8;8;1;4;1;15;3;0;0;9;0;8;0;2;0;30;2;0;0;2;0;2;0;38;20;8;2;17;43;9;18;32;6
"Site_f05_s09";"F05";5;100;44;0;0;11;0;0;6;7;1;4;0;15;0;0;5;0;0;0;0;0;0;0;0;0;0;11;5;1;3;11;19;19;6;0;3
"Site_f05_s10";"F05";5;100;55;0;6;6;0;6;0;11;0;0;0;7;0;12;0;0;0;0;2;3;0;0;1;0;0;16;15;5;0;12;32;7;17;5;1
"Site_f06_s01";"F06";6;100;48;0;0;5;0;6;0;4;0;7;7;1;0;5;0;2;0;0;0;7;0;4;0;0;0;36;0;7;0;5;10;15;14;7;4
"Site_f06_s02";"F06";6;100;63;0;9;11;0;10;8;6;0;15;2;1;0;8;0;5;0;0;0;0;0;4;0;0;0;26;12;3;2;20;36;18;16;0;6
"Site_f06_s03";"F06";6;100;51;0;4;7;0;9;5;6;0;3;0;3;0;0;0;0;0;16;0;3;0;0;0;0;0;36;6;0;0;11;26;6;0;19;0
"Site_f06_s04";"F06";6;100;55;8;0;2;0;0;0;3;0;9;2;1;0;9;0;0;0;6;0;2;0;0;0;1;0;30;2;11;0;10;5;12;20;8;1
"Site_f06_s05";"F06";6;100;70;0;6;7;0;8;17;0;0;0;3;2;0;0;10;0;0;3;0;0;0;6;0;6;0;87;13;8;1;13;38;5;18;3;13
"Site_f06_s06";"F06";6;100;56;9;0;0;0;2;0;3;0;12;0;5;0;17;1;0;0;7;4;2;0;1;0;0;0;19;1;12;1;9;6;17;30;13;2
"Site_f06_s07";"F06";6;100;58;0;6;0;0;9;4;1;0;15;8;1;0;3;0;2;0;0;3;0;0;3;2;4;0;54;6;7;3;6;20;24;12;3;12
"Site_f06_s08";"F06";6;100;62;24;13;5;0;0;2;0;0;11;1;2;0;3;0;0;0;6;0;2;0;1;1;3;0;66;1;1;1;42;3;14;4;8;6
"Site_f06_s09";"F06";6;100;53;10;11;0;0;17;0;2;0;14;0;4;0;4;0;1;0;2;0;3;0;0;0;0;0;36;9;3;0;21;28;18;8;5;0
"Site_f06_s10";"F06";6;100;74;45;15;0;0;19;0;0;0;10;0;6;0;0;0;2;0;0;0;1;0;5;0;0;0;119;14;0;2;60;33;16;2;1;7
"Site_f07_s01";"F07";7;100;46;10;4;0;0;16;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;2;0;0;0;23;3;2;6;14;19;0;4;3;8
"Site_f07_s02";"F07";7;100;49;1;0;0;2;23;0;0;0;16;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;41;6;2;0;3;29;16;4;1;1
