"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;52;0;0;18;0;0;0;6;0;0;0;2;0;0;0;11;0;0;0;0;0;0;0;1;0;32;15;1;5;18;21;2;12;0;6
"Site_f01_s02";"F01";1;100;51;0;0;14;0;0;0;3;0;6;1;8;0;0;1;1;0;0;0;8;0;0;0;3;0;49;8;1;11;14;11;15;3;8;14
"Site_f01_s03";"F01";1;100;50;0;0;16;0;0;0;8;0;0;5;22;0;0;0;6;0;0;0;4;0;0;0;2;0;23;21;3;0;16;29;27;9;4;2
"Site_f01_s04";"F01";1;100;63;0;0;35;0;0;0;2;0;0;0;13;0;0;0;3;0;2;0;7;0;0;0;4;0;51;6;0;23;35;8;13;3;9;27
"Site_f01_s05";"F01";1;100;51;0;0;0;0;0;0;11;0;0;0;8;0;0;0;6;0;0;0;5;0;0;0;1;0;45;14;0;2;0;25;8;6;5;3
"Site_f01_s06";"F01";1;100;74;0;2;0;0;7;0;12;0;0;0;10;0;0;0;57;0;0;0;4;0;0;0;0;0;63;39;5;1;2;58;10;62;4;1
"Site_f01_s07";"F01";1;100;81;0;3;49;0;7;0;8;0;3;0;22;0;0;1;13;0;0;0;6;0;0;0;1;0;62;44;1;4;52;59;25;15;6;5
"Site_f01_s08";"F01";1;100;65;0;0;75;0;0;0;0;0;0;0;10;0;0;0;5;0;0;0;6;0;0;0;0;0;29;0;0;0;75;0;10;5;6;0
"Site_f01_s09";"F01";1;100;51;0;0;10;0;0;1;3;0;0;0;0;0;0;0;11;0;0;0;6;0;1;0;0;0;70;10;1;4;10;14;0;12;6;5
"Site_f01_s10";"F01";1;100;76;27;0;39;0;0;0;13;0;0;1;15;0;0;1;0;0;0;1;9;0;0;0;0;0;68;29;0;1;66;42;16;1;10;1
"Site_f02_s01";"F02";2;100;89;49;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;0;0;358;23;0;0;58;32;0;0;8;0
"Site_f02_s02";"F02";2;100;56;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;180;0;1;0;3;0;1;2;0;1
"Site_f02_s03";"F02";2;100;84;0;2;0;4;0;1;0;0;138;2;0;2;0;0;0;0;2;0;0;1;17;0;0;0;124;4;0;4;6;5;142;0;3;21
"Site_f02_s04";"F02";2;100;54;34;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;103;1;0;0;34;4;2;0;1;0
"Site_f02_s05";"F02";2;100;67;0;8;0;0;9;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;94;18;0;0;8;31;3;0;0;1
"Site_f02_s06";"F02";2;100;59;0;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;4;0;0;4;7;0;0;0;0
"Site_f02_s07";"F02";2;100;45;0;0;0;0;0;0;0;2;0;7;0;0;19;0;0;0;0;0;0;0;0;0;0;0;49;0;4;0;0;2;7;23;0;0
