"SAMPLE_ID";"Formation_name";"form.nr";"Total";"num.with.colonies";"Species_G01_sp01";"Species_G01_sp02";"Species_G01_sp03";"Species_G01_sp04";"Species_G02_sp05";"Species_G02_sp06";"Species_G02_sp07";"Species_G02_sp08";"Species_G03_sp09";"Species_G03_sp10";"Species_G03_sp11";"Species_G03_sp12";"Species_G04_sp13";"Species_G04_sp14";"Species_G04_sp15";"Species_G04_sp16";"Species_G05_sp17";"Species_G05_sp18";"Species_G05_sp19";"Species_G05_sp20";"Species_G06_sp21";"Species_G06_sp22";"Species_G06_sp23";"Species_G06_sp24";"Species_Superspecies";"Unidentified_G02";"Unidentified_G04";"Unidentified_G06";"Genus_G01";"Genus_G02";"Genus_G03";"Genus_G04";"Genus_G05";"Genus_G06"
"Site_f01_s01";"F01";1;100;60;0;0;41;0;0;0;5;0;0;0;0;0;0;3;8;0;0;0;2;0;0;0;1;0;67;21;3;2;41;26;0;14;2;3
"Site_f01_s02";"F01";1;100;53;0;0;0;0;0;2;8;0;0;0;4;0;0;0;8;0;0;0;4;0;8;0;2;0;26;17;2;14;0;27;4;10;4;24
"Site_f01_s03";"F01";1;100;56;0;0;17;0;0;0;4;0;0;0;6;0;0;3;0;0;0;0;5;0;0;0;2;0;64;11;0;4;17;15;6;3;5;6
"Site_f01_s04";"F01";1;100;51;0;0;0;0;0;0;5;0;11;0;7;0;0;0;4;0;0;0;0;0;0;0;2;0;60;12;0;4;0;17;18;4;0;6
"Site_f01_s05";"F01";1;100;56;0;0;9;0;0;0;3;0;0;0;5;0;0;0;24;0;0;1;2;0;0;0;2;0;50;9;3;7;9;12;5;27;3;9
"Site_f01_s06";"F01";1;100;59;0;0;33;0;0;0;0;0;0;0;11;0;0;0;15;0;0;0;5;0;0;0;1;0;37;0;1;2;33;0;11;16;5;3
"Site_f01_s07";"F01";1;100;48;0;0;32;0;0;1;6;0;11;0;0;0;15;0;4;0;0;1;3;0;0;0;0;0;9;9;5;0;32;16;11;24;4;0
"Site_f01_s08";"F01";1;100;39;0;0;0;0;0;0;2;0;11;0;3;0;0;2;8;0;0;0;3;0;0;0;3;0;14;11;0;2;0;13;14;10;3;5
"Site_f01_s09";"F01";1;100;66;37;4;0;0;0;0;2;0;0;0;2;0;0;0;11;0;0;2;0;0;0;1;5;0;185;4;0;7;41;6;2;11;2;13
"Site_f01_s10";"F01";1;100;38;0;0;0;0;0;0;4;0;0;0;17;0;0;0;7;0;0;0;8;0;0;0;4;0;16;15;0;9;0;19;17;7;8;13
"Site_f02_s01";"F02";2;100;61;0;0;0;3;25;5;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;65;32;0;0;3;63;0;1;1;0
"Site_f02_s02";"F02";2;100;36;0;0;0;3;10;0;0;3;0;0;0;1;0;0;0;1;6;0;0;1;0;0;0;1;22;12;0;0;3;25;1;1;7;1
"Site_f02_s03";"F02";2;100;62;0;0;0;5;0;1;0;3;0;5;0;0;15;1;0;0;0;1;0;0;6;0;0;1;98;3;3;1;5;7;5;19;1;8
"Site_f02_s04";"F02";2;100;61;119;1;0;0;0;0;0;1;0;4;0;1;0;0;0;0;0;1;0;1;0;0;0;0;27;2;0;0;120;3;5;0;2;0
"Site_f02_s05";"F02";2;100;42;0;6;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;2;0;0;7;2;1;0;0;0
"Site_f02_s06";"F02";2;100;60;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;122;0;0;0;0;0;1;0;1;1
"Site_f02_s07";"F02";2;100;78;0;1;0;2;0;0;0;1;0;2;0;2;0;0;0;1;0;0;0;1;0;0;0;0;313;1;0;0;3;2;4;1;1;0
"Site_f02_s08";"F02";2;100;62;0;0;0;2;0;0;0;2;30;0;0;0;21;5;0;0;0;0;0;1;12;0;0;0;121;2;3;3;2;4;30;29;1;15
"Site_f02_s09";"F02";2;100;31;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;33;0;0;0;11;0;0;1;0;1
"Site_f02_s10";"F02";2;100;70;129;0;0;2;0;0;0;2;4;0;0;3;0;1;0;0;0;2;0;1;0;3;0;0;22;0;0;0;131;2;7;1;3;3
"Site_f03_s01";"F03";3;100;73;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;39;0;3;1;0;0;2;0;126;3;0;1;0;6;0;0;43;3
"Site_f03_s02";"F03";3;100;65;0;0;0;3;0;0;0;4;0;0;2;0;0;0;13;0;34;0;7;0;0;0;2;0;93;4;6;1;3;8;2;19;41;3
"Site_f03_s03";"F03";3;100;87;101;0;31;6;0;0;8;2;37;0;14;3;0;0;0;1;28;0;17;0;8;0;2;0;162;17;0;19;138;27;54;1;45;29
"Site_f03_s04";"F03";3;100;62;0;0;15;1;0;0;4;0;21;0;8;0;0;0;18;0;0;0;0;0;0;0;0;0;80;2;3;0;16;6;29;21;0;0
"Site_f03_s05";"F03";3;100;91;0;0;31;1;38;0;0;2;0;0;16;3;10;0;2;1;0;0;3;0;0;0;3;0;246;63;11;6;32;103;19;24;3;9
"Site_f03_s06";"F03";3;100;72;0;0;49;0;0;0;10;0;0;0;4;0;0;0;14;0;0;0;10;1;7;0;2;0;42;4;3;24;49;14;4;17;11;33
"Site_f03_s07";"F03";3;100;71;92;0;0;0;19;0;0;0;0;0;5;0;0;0;12;0;35;0;2;0;6;0;5;0;44;9;3;16;92;28;5;15;37;27
"Site_f03_s08";"F03";3;100;58;0;0;7;0;0;0;7;0;29;0;2;3;0;0;16;1;0;0;4;0;0;0;0;1;24;6;5;0;7;13;34;22;4;1
"Site_f03_s09";"F03";3;100;84;0;0;23;0;55;0;8;1;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;72;65;5;0;23;129;0;37;0;0
"Site_f03_s10";"F03";3;100;85;98;0;8;1;0;0;6;0;0;0;18;2;0;0;4;2;0;0;7;2;0;0;0;0;139;10;4;0;107;16;20;10;9;0
"Site_f04_s01";"F04";4;100;68;0;0;25;1;0;0;0;0;0;5;10;0;0;0;4;2;0;0;13;1;0;1;0;0;114;0;1;0;26;0;15;7;14;1
"Site_f04_s02";"F04";4;100;58;0;13;0;0;0;0;0;0;0;2;2;0;0;0;2;2;0;4;4;0;0;7;0;2;63;0;2;1;13;0;4;6;8;10
